,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 229,53 M","R$ 200,27 M","R$ 440,40",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
1,31/03/2024,"R$ 242,00 M","R$ 209,19 M","R$ 460,02",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
2,31/12/2023,"R$ 239,81 M","R$ 206,47 M","R$ 454,03",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
3,30/09/2023,"R$ 234,96 M","R$ 204,65 M","R$ 450,03",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
4,30/06/2023,"R$ 229,32 M","R$ 198,04 M","R$ 435,49",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
5,31/03/2023,"R$ 234,30 M","R$ 205,30 M","R$ 451,46",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
6,31/12/2022,"R$ 233,55 M","R$ 203,45 M","R$ 447,39",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
7,30/09/2022,"R$ 228,97 M","R$ 206,10 M","R$ 453,22",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
8,30/06/2022,"R$ 218,68 M","R$ 195,18 M","R$ 429,20",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
9,31/03/2022,"R$ 223,86 M","R$ 197,87 M","R$ 435,12",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
10,31/12/2021,"R$ 216,03 M","R$ 191,97 M","R$ 422,14",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
11,30/09/2021,"R$ 213,35 M","R$ 190,36 M","R$ 418,61",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
12,30/06/2021,"R$ 215,52 M","R$ 190,53 M","R$ 418,98",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
13,31/03/2021,"R$ 211,47 M","R$ 187,46 M","R$ 412,22",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
14,31/12/2020,"R$ 216,48 M","R$ 190,46 M","R$ 418,81",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
15,30/09/2020,"R$ 206,58 M","R$ 184,02 M","R$ 404,66",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
16,30/06/2020,"R$ 210,68 M","R$ 183,81 M","R$ 404,19",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
17,31/03/2020,"R$ 199,72 M","R$ 177,16 M","R$ 389,58",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
18,31/12/2019,"R$ 220,65 M","R$ 190,31 M","R$ 418,50",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
19,30/09/2019,"R$ 218,89 M","R$ 188,60 M","R$ 414,73",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
20,30/06/2019,"R$ 217,06 M","R$ 186,95 M","R$ 411,11",454.750,0,0,454.750,0,0,0,0,454.750,0,454.750
