,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 55,13 M","- R$ 2,30 M","- R$ 8,70 M","- R$ 1,37 M","- R$ 7,33 M","- R$ 26,09 M","- R$ 0,39",226
1,31/03/2024,"R$ 34,65 M","- R$ 803,00 mil","- R$ 1,20 M","- R$ 1,19 M","- R$ 13,00 mil","- R$ 3,36 M","- R$ 0,05",226
2,31/12/2023,"R$ 339,67 M","R$ 44,89 M","R$ 27,69 M","- R$ 1,03 M","R$ 28,73 M","R$ 25,98 M","R$ 0,39",226
3,30/09/2023,"R$ 59,72 M","R$ 28,70 M","R$ 15,37 M","- R$ 1,27 M","R$ 16,64 M","R$ 3,49 M","R$ 0,05",226
4,30/06/2023,"R$ 57,45 M","R$ 32,28 M","R$ 20,84 M","- R$ 1,14 M","R$ 21,97 M","R$ 16,12 M","R$ 0,24",226
5,31/03/2023,"R$ 243,94 M","R$ 37,28 M","R$ 25,79 M","- R$ 1,45 M","R$ 27,24 M","R$ 11,79 M","R$ 0,17",226
6,31/12/2022,"R$ 46,84 M","R$ 10,16 M","R$ 1,15 M","- R$ 1,46 M","R$ 2,61 M","- R$ 15,65 M","- R$ 0,23",226
7,30/09/2022,"R$ 53,37 M","R$ 21,88 M","R$ 7,37 M","- R$ 1,59 M","R$ 8,96 M","- R$ 10,01 M","- R$ 0,15",226
8,30/06/2022,"R$ 50,15 M","R$ 22,33 M","R$ 7,88 M","- R$ 1,52 M","R$ 9,40 M","R$ 8,34 M","R$ 0,12",226
9,31/03/2022,"R$ 178,13 M","R$ 29,43 M","R$ 17,79 M","- R$ 1,46 M","R$ 19,26 M","R$ 6,26 M","R$ 0,09",226
10,31/12/2021,"R$ 21,47 M","R$ 11,95 M","- R$ 10,04 M","- R$ 1,51 M","- R$ 8,54 M","- R$ 20,27 M","- R$ 0,30",226
11,30/09/2021,"R$ 5,59 M","- R$ 89,00 mil","- R$ 22,75 M","- R$ 1,55 M","- R$ 21,20 M","- R$ 18,52 M","- R$ 0,27",226
12,30/06/2021,"R$ 1,57 M","- R$ 2,51 M","- R$ 13,29 M","- R$ 1,27 M","- R$ 12,02 M","- R$ 14,24 M","- R$ 0,21",226
13,31/03/2021,"R$ 2,69 M","- R$ 277,00 mil","- R$ 10,04 M","- R$ 3,01 M","- R$ 7,03 M","- R$ 11,07 M","- R$ 0,16",226
14,31/12/2020,"R$ 2,12 M","- R$ 5,77 M","- R$ 40,07 M","- R$ 1,58 M","- R$ 38,49 M","- R$ 56,72 M","- R$ 0,84",226
15,30/09/2020,"R$ 2,73 M","- R$ 9,13 M","- R$ 8,24 M","- R$ 5,15 M","- R$ 3,09 M","- R$ 12,56 M","- R$ 0,19",226
16,30/06/2020,"R$ 2,65 M","- R$ 6,28 M","- R$ 20,90 M","- R$ 5,40 M","- R$ 15,51 M","- R$ 25,48 M","- R$ 0,38",226
17,31/03/2020,"R$ 32,49 M","R$ 6,08 M","- R$ 10,43 M","- R$ 5,38 M","- R$ 5,05 M","- R$ 13,80 M","- R$ 0,20",226
18,31/12/2019,"R$ 86,06 M","R$ 25,71 M","R$ 1,86 M","- R$ 5,15 M","R$ 7,01 M","- R$ 5,46 M","- R$ 0,08",226
19,30/09/2019,"R$ 54,61 M","R$ 15,35 M","- R$ 7,46 M","- R$ 4,30 M","- R$ 3,16 M","- R$ 12,76 M","- R$ 0,19",226
20,30/06/2019,"R$ 132,42 M","- R$ 4,02 M","- R$ 22,62 M","- R$ 3,91 M","- R$ 18,71 M","- R$ 18,24 M","- R$ 0,27",226
21,31/03/2019,"R$ 120,60 M","R$ 19,54 M","- R$ 19,40 M","- R$ 3,91 M","- R$ 15,49 M","- R$ 34,33 M","- R$ 0,51",226
22,31/12/2018,"R$ 223,71 M","R$ 18,68 M","- R$ 101,00 mil","- R$ 1,31 M","R$ 1,21 M","- R$ 12,29 M","- R$ 0,18",226
23,30/09/2018,"R$ 108,63 M","R$ 32,14 M","R$ 17,76 M","- R$ 1,15 M","R$ 18,91 M","R$ 13,05 M","R$ 0,19",226
24,30/06/2018,"R$ 71,70 M","R$ 11,09 M","- R$ 88,00 mil","- R$ 1,31 M","R$ 1,22 M","R$ 3,61 M","R$ 0,05",226
25,31/03/2018,"R$ 194,35 M","R$ 35,03 M","R$ 14,60 M","- R$ 1,50 M","R$ 16,10 M","R$ 4,01 M","R$ 0,06",226
26,31/12/2017,"R$ 211,20 M","R$ 36,46 M","R$ 21,00 M","- R$ 1,77 M","R$ 22,77 M","R$ 17,70 M","R$ 0,26",226
