,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 33,17 M","R$ 1,54 M","- R$ 82,65 M","- R$ 41,09 M",226
1,31/03/2024,"- R$ 17,39 M","- R$ 2,62 M","- R$ 58,82 M","- R$ 79,95 M",226
2,31/12/2023,"R$ 17,14 M","- R$ 3,14 M","- R$ 55,68 M","- R$ 33,81 M",226
3,30/09/2023,"R$ 61,07 M","- R$ 3,02 M","- R$ 123,60 M","- R$ 53,36 M",226
4,30/06/2023,"- R$ 92,36 M","- R$ 6,81 M","R$ 9,28 M","- R$ 76,57 M",226
5,31/03/2023,"R$ 30,54 M","- R$ 3,01 M","- R$ 56,43 M","- R$ 8,26 M",226
6,31/12/2022,"R$ 13,85 M","- R$ 2,39 M","- R$ 59,74 M","- R$ 37,40 M",226
7,30/09/2022,"R$ 63,60 M","- R$ 7,73 M","- R$ 36,45 M","R$ 22,14 M",226
8,30/06/2022,"R$ 33,50 M","- R$ 434,00 mil","- R$ 36,44 M","R$ 9,17 M",226
9,31/03/2022,"- R$ 16,91 M","- R$ 865,00 mil","- R$ 10,97 M","- R$ 23,78 M",226
10,31/12/2021,"R$ 9,33 M","- R$ 741,00 mil","- R$ 11,70 M","R$ 15,50 M",226
11,30/09/2021,"- R$ 30,26 M","R$ 15,30 M","- R$ 10,62 M","- R$ 6,04 M",226
12,30/06/2021,"- R$ 42,61 M","R$ 17,83 M","- R$ 10,37 M","- R$ 18,53 M",226
13,31/03/2021,"- R$ 47,51 M","R$ 18,87 M","- R$ 12,33 M","- R$ 12,54 M",226
14,31/12/2020,"- R$ 30,13 M","R$ 19,00 M","- R$ 14,97 M","- R$ 2,74 M",226
15,30/09/2020,"- R$ 35,91 M","R$ 8,56 M","- R$ 18,69 M","- R$ 24,24 M",226
16,30/06/2020,"- R$ 2,89 M","- R$ 1,18 M","- R$ 19,44 M","- R$ 6,15 M",226
17,31/03/2020,"- R$ 27,15 M","- R$ 1,80 M","- R$ 22,94 M","- R$ 38,36 M",226
18,31/12/2019,"R$ 24,08 M","- R$ 4,74 M","- R$ 26,62 M","R$ 7,70 M",226
19,30/09/2019,"R$ 18,97 M","- R$ 9,78 M","R$ 93,73 M","R$ 126,24 M",226
20,30/06/2019,"- R$ 41,82 M","- R$ 9,06 M","R$ 80,02 M","R$ 47,94 M",226
21,31/03/2019,"- R$ 66,42 M","- R$ 9,36 M","R$ 69,68 M","R$ 12,88 M",226
22,31/12/2018,"- R$ 78,94 M","- R$ 6,41 M","R$ 70,88 M","- R$ 1,06 M",226
23,30/09/2018,"- R$ 79,80 M","- R$ 1,60 M","- R$ 45,63 M","- R$ 113,30 M",226
24,30/06/2018,"R$ 28,03 M","R$ 4,01 M","- R$ 42,10 M","R$ 1,61 M",226
25,31/03/2018,"R$ 138,60 M","R$ 964,00 mil","- R$ 25,80 M","R$ 120,66 M",226
26,31/12/2017,"R$ 86,36 M","R$ 11,65 M","- R$ 29,46 M","R$ 74,87 M",226
27,30/09/2017,"R$ 130,21 M","- R$ 2,57 M","- R$ 26,63 M","R$ 105,05 M",226
28,30/06/2017,"R$ 77,24 M","- R$ 9,24 M","- R$ 23,28 M","R$ 48,45 M",226
29,31/03/2017,"- R$ 15,07 M","- R$ 6,21 M","- R$ 28,50 M","- R$ 48,44 M",226
30,31/12/2016,"- R$ 80,50 M","- R$ 17,78 M","- R$ 25,10 M","- R$ 115,91 M",226
31,30/09/2016,"- R$ 3,76 M","- R$ 6,22 M","- R$ 24,54 M","- R$ 28,32 M",226
32,30/06/2016,"R$ 77,98 M","- R$ 10,95 M","- R$ 34,97 M","R$ 34,69 M",226
33,31/03/2016,"R$ 155,84 M","- R$ 11,36 M","- R$ 38,09 M","R$ 110,40 M",226
34,31/12/2015,"R$ 168,97 M","- R$ 11,72 M","R$ 10,43 M","R$ 165,76 M",226
35,30/09/2015,"R$ 78,92 M","- R$ 9,66 M","R$ 12,09 M","R$ 79,55 M",226
36,30/06/2015,"R$ 8,00 M","- R$ 6,49 M","R$ 13,82 M","R$ 16,21 M",226
37,31/03/2015,"- R$ 60,27 M","- R$ 6,80 M","R$ 24,23 M","- R$ 44,59 M",226
38,31/12/2014,"- R$ 27,34 M","- R$ 6,66 M","- R$ 38,94 M","- R$ 75,00 M",226
39,30/09/2014,"- R$ 55,05 M","- R$ 11,38 M","- R$ 36,38 M","- R$ 105,73 M",226
40,30/06/2014,"- R$ 23,21 M","- R$ 11,88 M","- R$ 55,85 M","- R$ 87,97 M",226
41,31/03/2014,"R$ 47,89 M","- R$ 15,70 M","- R$ 62,13 M","- R$ 25,50 M",226
42,31/12/2013,"R$ 63,82 M","- R$ 16,18 M","- R$ 54,35 M","- R$ 1,26 M",226
43,30/09/2013,"R$ 28,43 M","- R$ 12,11 M","- R$ 63,05 M","- R$ 40,99 M",226
44,30/06/2013,"R$ 2,13 M","- R$ 15,82 M","- R$ 47,51 M","- R$ 55,11 M",226
45,31/03/2013,"- R$ 39,95 M","- R$ 14,23 M","- R$ 34,73 M","- R$ 79,08 M",226
46,31/12/2012,"- R$ 62,85 M","- R$ 16,86 M","- R$ 44,57 M","- R$ 113,71 M",226
47,30/09/2012,"- R$ 10,53 M","- R$ 25,95 M","- R$ 40,50 M","- R$ 64,27 M",226
48,30/06/2012,"R$ 22,53 M","- R$ 27,43 M","- R$ 44,32 M","- R$ 41,42 M",226
49,31/03/2012,"- R$ 3,65 M","- R$ 26,25 M","R$ 118,29 M","R$ 93,50 M",226
50,31/12/2011,"R$ 54,78 M","- R$ 23,52 M","R$ 109,22 M","R$ 142,34 M",226
51,30/09/2011,"R$ 115,51 M","- R$ 15,47 M","R$ 108,67 M","R$ 209,46 M",226
52,30/06/2011,"R$ 69,03 M","- R$ 9,02 M","R$ 136,36 M","R$ 198,89 M",226
53,31/03/2011,"R$ 107,00 M","- R$ 7,85 M","- R$ 64,20 M","R$ 37,42 M",226
