,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 449,38 M","R$ 164,58 M","R$ 2,44",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
1,31/03/2024,"R$ 430,20 M","R$ 177,44 M","R$ 2,63",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
2,31/12/2023,"R$ 503,26 M","R$ 177,04 M","R$ 2,63",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
3,30/09/2023,"R$ 701,04 M","R$ 152,90 M","R$ 2,27",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
4,30/06/2023,"R$ 811,27 M","R$ 147,66 M","R$ 2,19",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
5,31/03/2023,"R$ 639,10 M","R$ 130,38 M","R$ 1,93",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
6,31/12/2022,"R$ 513,20 M","R$ 111,52 M","R$ 1,65",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
7,30/09/2022,"R$ 606,77 M","R$ 141,72 M","R$ 2,10",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
8,30/06/2022,"R$ 563,40 M","R$ 150,43 M","R$ 2,23",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
9,31/03/2022,"R$ 565,83 M","R$ 138,00 M","R$ 2,05",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
10,31/12/2021,"R$ 541,29 M","R$ 134,93 M","R$ 2,00",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
11,30/09/2021,"R$ 497,20 M","R$ 153,91 M","R$ 2,28",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
12,30/06/2021,"R$ 487,74 M","R$ 168,92 M","R$ 2,51",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
13,31/03/2021,"R$ 512,93 M","R$ 189,84 M","R$ 2,82",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
14,31/12/2020,"R$ 529,25 M","R$ 192,41 M","R$ 2,85",67.413.000,0,0,67.413.000,0,0,0,0,67.413.000,0,67.413.000,226
15,30/09/2020,"R$ 620,86 M","R$ 254,21 M","R$ 3,77",67.413.000,0,0,67.413.000,101.000,0,0,101.000,67.312.000,0,67.312.000,226
16,30/06/2020,"R$ 624,96 M","R$ 257,68 M","R$ 3,82",67.501.000,0,0,67.501.000,215.000,0,0,215.000,67.286.000,0,67.286.000,226
17,31/03/2020,"R$ 655,45 M","R$ 275,14 M","R$ 4,08",67.501.000,0,0,67.501.000,215.000,0,0,215.000,67.286.000,0,67.286.000,226
