,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"13,61%","12,77%","20,61%","19,34%","0,02%","0,00%","14,41%","0,01%","6,78%","7,77%","0,60","2,73","1,73","-0,14"
1,31/03/2024,"94,69%","80,14%","143,47%","121,42%","32,39%","6,61%","21,38%","8,59%","12,76%","13,70%","0,77","2,42","1,42","-0,54"
2,31/12/2023,"478,56%","254,30%","725,09%","385,30%","51,45%","11,18%","20,43%","8,19%","12,80%","13,50%","1,37","2,84","1,84","-0,96"
3,30/09/2023,"-852,61%","131,15%","-1.291,84%","198,71%","11,11%","2,59%","26,58%","3,86%","15,48%","16,78%","0,67","4,58","3,58","-2,23"
4,30/06/2023,"-1.154,62%","69,81%","-1.749,43%","105,78%","1,49%","0,40%","25,30%","0,56%","13,73%","15,14%","0,71","5,49","4,49","0,39"
5,31/03/2023,"87,28%","31,66%","132,24%","47,97%","-4,02%","-0,98%","23,24%","-1,41%","10,70%","12,23%","0,70","4,90","3,90","-1,63"
6,31/12/2022,"-140,68%","50,98%","-213,15%","77,24%","-8,20%","-2,04%","25,51%","-3,37%","10,41%","12,25%","0,61","4,60","3,60","-2,19"
7,30/09/2022,"152,78%","17,14%","231,49%","25,97%","-10,19%","-3,15%","28,24%","-5,17%","7,59%","9,59%","0,61","4,28","3,28","-3,78"
8,30/06/2022,"-17,82%","-4,36%","-27,00%","-6,61%","-14,32%","-4,96%","24,92%","-9,47%","-2,79%","-0,42%","0,52","3,75","2,75","90,94"
9,31/03/2022,"-55,14%","-16,13%","-83,54%","-24,45%","-24,63%","-9,12%","18,76%","-22,62%","-13,68%","-10,88%","0,40","4,10","3,10","2,23"
10,31/12/2021,"-62,98%","-27,45%","-95,42%","-41,59%","-33,31%","-12,11%","28,99%","-204,67%","-179,23%","-155,80%","0,06","4,01","3,01","1,86"
11,30/09/2021,"-51,35%","-27,30%","-77,80%","-41,36%","-39,55%","-16,19%","-72,28%","-840,52%","-720,30%","-658,31%","0,02","3,23","2,23","0,83"
12,30/06/2021,"-46,96%","-23,01%","-71,15%","-34,87%","-36,70%","-15,13%","-194,22%","-1.038,86%","-786,98%","-665,98%","0,01","2,89","1,89","1,01"
13,31/03/2021,"-46,53%","-23,65%","-70,50%","-35,83%","-38,46%","-16,14%","-210,66%","-1.039,14%","-778,33%","-629,60%","0,02","2,70","1,70","1,16"
14,31/12/2020,"-43,23%","-22,97%","-65,50%","-34,80%","-39,12%","-17,42%","-37,76%","-271,46%","-199,18%","-155,39%","0,06","2,75","1,75","0,92"
15,30/09/2020,"-18,75%","-11,91%","-28,42%","-18,04%","-20,51%","-9,10%","13,22%","-46,23%","-30,43%","-13,43%","0,20","2,44","1,44","2,76"
16,30/06/2020,"-17,29%","-10,84%","-26,20%","-16,42%","-19,81%","-9,67%","23,24%","-32,70%","-21,01%","-9,50%","0,30","2,43","1,43","3,12"
17,31/03/2020,"-19,64%","-12,12%","-29,76%","-18,36%","-16,15%","-7,05%","14,11%","-16,45%","-12,65%","-6,52%","0,43","2,38","1,38","2,71"
18,31/12/2019,"-19,70%","-12,62%","-29,85%","-19,12%","-21,51%","-10,38%","14,37%","-17,98%","-12,09%","-7,71%","0,58","2,25","1,25","1,60"
19,30/09/2019,"-24,24%","-14,38%","-36,73%","-21,80%","-23,19%","-12,41%","9,32%","-14,61%","-9,33%","-6,80%","0,85","2,25","1,25","1,95"
20,30/06/2019,"-18,74%","-9,70%","-28,40%","-14,70%","-16,10%","-8,76%","11,33%","-8,85%","-4,16%","-2,41%","0,99","2,05","1,05","4,64"
21,31/03/2019,"-11,20%","-1,37%","-16,97%","-2,08%","-9,46%","-4,29%","15,52%","-5,71%","-0,35%","1,12%","0,75","2,29","1,29","-17,20"
22,31/12/2018,"33,28%","14,70%","50,42%","22,27%","2,59%","1,20%","16,20%","1,40%","5,38%","6,26%","0,86","2,07","1,07","-2,14"
23,30/09/2018,"109,65%","30,70%","166,14%","46,52%","12,27%","5,54%","19,58%","6,55%","9,09%","10,07%","0,85","1,87","0,87","-1,82"
24,30/06/2018,"45,11%","22,93%","68,35%","34,75%","12,66%","5,54%","19,19%","6,24%","9,25%","10,04%","0,89","1,84","0,84","-2,55"
25,31/03/2018,"41,26%","24,42%","62,52%","37,00%","14,58%","7,15%","19,87%","5,98%","10,31%","11,12%","1,20","2,21","1,21","-2,90"
26,31/12/2017,"39,09%","22,46%","59,22%","34,04%","15,54%","8,24%","20,63%","6,79%","10,43%","11,49%","1,21","2,16","1,16","-2,39"
27,30/09/2017,"29,35%","17,58%","44,47%","26,64%","12,11%","6,36%","22,36%","5,98%","9,78%","11,13%","1,06","2,21","1,21","-3,09"
28,30/06/2017,"24,67%","14,19%","37,37%","21,50%","9,40%","4,80%","21,83%","4,83%","8,08%","9,96%","0,99","2,28","1,28","-2,56"
29,31/03/2017,"42,59%","18,05%","64,53%","27,35%","7,82%","3,35%","20,04%","3,66%","6,85%","8,70%","0,91","2,04","1,04","-1,80"
30,31/12/2016,"-330,99%","45,25%","-501,51%","68,56%","9,87%","3,18%","16,92%","3,36%","6,72%","8,15%","0,95","1,89","0,89","-1,32"
31,30/09/2016,"42,13%","21,77%","63,84%","32,99%","11,78%","4,61%","15,64%","3,42%","6,47%","7,79%","1,35","1,90","0,90","-1,06"
32,30/06/2016,"27,41%","17,23%","41,53%","26,11%","13,67%","6,38%","16,47%","3,91%","6,57%","7,90%","1,63","1,96","0,96","-1,09"
33,31/03/2016,"20,53%","13,93%","31,11%","21,11%","13,41%","6,54%","17,95%","4,42%","7,01%","8,53%","1,48","2,34","1,34","-2,02"
34,31/12/2015,"17,33%","10,23%","26,25%","15,49%","8,41%","4,36%","19,78%","3,80%","5,52%","7,56%","1,15","3,10","2,10","-4,60"
35,30/09/2015,"-6,82%","-4,17%","-10,34%","-6,32%","-11,57%","-6,30%","19,55%","-8,01%","-3,89%","-0,98%","0,79","2,56","1,56","20,32"
36,30/06/2015,"-9,96%","-6,07%","-15,10%","-9,20%","-15,80%","-8,45%","15,66%","-10,15%","-5,23%","-2,32%","0,83","2,14","1,14","2,83"
37,31/03/2015,"-17,81%","-9,56%","-26,98%","-14,49%","-16,61%","-7,58%","11,56%","-8,56%","-5,67%","-3,17%","0,89","2,05","1,05","-0,09"
38,31/12/2014,"-32,66%","-17,73%","-49,49%","-26,87%","-21,58%","-10,34%","7,34%","-12,69%","-11,12%","-8,33%","0,81","1,93","0,93","1,14"
39,30/09/2014,"-18,56%","-9,62%","-28,12%","-14,57%","-9,17%","-4,44%","7,75%","-4,54%","-4,64%","-2,13%","0,98","1,84","0,84","2,21"
40,30/06/2014,"-15,32%","-9,39%","-23,21%","-14,23%","-9,30%","-4,43%","7,53%","-4,63%","-5,55%","-3,21%","0,96","1,87","0,87","1,56"
