,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"31,06%","11,15%","47,06%","16,89%","12,50%","2,99%","36,23%","7,27%","27,88%","35,53%","0,41","4,37","3,37","3,56"
1,30/06/2024,"28,82%","10,78%","43,67%","16,34%","11,57%","2,59%","37,20%","6,86%","28,37%","36,25%","0,38","4,21","3,21","3,58"
2,31/03/2024,"26,19%","10,64%","39,69%","16,12%","11,75%","2,79%","39,67%","7,36%","30,44%","38,75%","0,38","4,39","3,39","3,52"
3,31/12/2023,"28,70%","11,65%","43,49%","17,65%","14,87%","3,37%","42,88%","9,00%","32,87%","41,18%","0,37","4,38","3,38","3,35"
4,30/09/2023,"23,24%","9,45%","35,21%","14,33%","7,57%","1,86%","42,94%","5,64%","30,38%","38,77%","0,33","4,17","3,17","3,62"
5,30/06/2023,"23,93%","10,20%","36,25%","15,46%","11,02%","2,69%","43,52%","8,16%","34,62%","45,29%","0,33","4,47","3,47","3,30"
6,31/03/2023,"25,12%","10,39%","38,05%","15,74%","11,41%","2,78%","44,61%","8,56%","35,86%","47,01%","0,32","4,21","3,21","3,37"
7,31/12/2022,"51,15%","21,94%","77,50%","33,24%","50,01%","9,99%","58,37%","21,55%","52,72%","61,75%","0,46","4,41","3,41","2,01"
8,30/09/2022,"54,74%","25,35%","82,94%","38,41%","49,48%","10,70%","59,20%","22,86%","54,69%","66,88%","0,47","4,07","3,07","1,85"
9,30/06/2022,"52,34%","24,43%","79,30%","37,02%","46,23%","10,45%","59,52%","21,51%","52,73%","65,19%","0,49","4,10","3,10","2,06"
10,31/03/2022,"43,95%","22,23%","66,60%","33,68%","40,33%","10,03%","55,61%","20,59%","49,39%","66,64%","0,49","4,11","3,11","2,09"
11,31/12/2021,"21,81%","9,98%","33,04%","15,12%","8,99%","2,08%","37,92%","5,68%","29,75%","55,50%","0,37","5,00","4,00","3,26"
12,30/09/2021,"18,45%","8,70%","27,96%","13,18%","9,43%","2,13%","38,95%","6,28%","28,64%","54,48%","0,34","4,62","3,62","2,71"
13,30/06/2021,"14,92%","7,41%","22,60%","11,23%","8,36%","1,97%","38,33%","5,96%","27,20%","53,75%","0,33","4,43","3,43","2,73"
14,31/03/2021,"15,47%","7,30%","23,44%","11,06%","6,65%","1,74%","39,69%","5,39%","26,87%","50,07%","0,32","4,02","3,02","2,93"
15,31/12/2020,"11,17%","5,18%","16,93%","7,85%","2,35%","0,57%","34,64%","1,93%","20,58%","45,06%","0,30","4,32","3,32","3,67"
16,30/09/2020,"15,86%","6,88%","24,03%","10,43%","7,53%","2,10%","35,83%","6,59%","25,41%","47,92%","0,32","4,42","3,42","3,78"
17,30/06/2020,"17,60%","7,71%","26,67%","11,68%","10,59%","2,88%","37,75%","8,54%","27,57%","48,32%","0,34","4,24","3,24","3,96"
18,31/03/2020,"22,14%","9,64%","33,55%","14,61%","15,95%","4,38%","41,71%","12,66%","32,72%","51,49%","0,35","3,82","2,82","3,18"
19,31/12/2019,"23,69%","9,76%","35,89%","14,79%","17,47%","4,67%","42,40%","13,58%","33,50%","51,83%","0,34","4,09","3,09","3,24"
20,30/09/2019,"14,88%","6,85%","22,54%","10,38%","7,86%","2,31%","41,17%","7,25%","25,77%","43,95%","0,32","3,58","2,58","3,49"
21,30/06/2019,"15,84%","6,93%","24,01%","10,51%","8,50%","2,52%","41,28%","7,73%","25,61%","43,08%","0,33","3,68","2,68","3,76"
22,31/03/2019,"14,18%","6,56%","21,48%","9,94%","8,06%","2,22%","40,04%","7,14%","24,17%","40,64%","0,31","3,64","2,64","3,96"
23,31/12/2018,"15,80%","6,98%","23,94%","10,57%","9,59%","2,56%","39,77%","8,06%","24,18%","39,29%","0,32","3,74","2,74","4,13"
24,30/09/2018,"24,61%","10,71%","37,29%","16,22%","15,83%","4,91%","37,27%","13,47%","30,93%","43,78%","0,36","3,40","2,40","3,45"
25,30/06/2018,"27,97%","11,23%","42,39%","17,01%","17,86%","5,39%","37,74%","14,44%","31,88%","43,95%","0,37","3,38","2,38","3,25"
26,31/03/2018,"33,94%","14,77%","51,42%","22,38%","23,34%","6,93%","38,64%","18,14%","37,89%","49,41%","0,38","3,63","2,63","2,88"
27,31/12/2017,"33,73%","14,89%","51,10%","22,57%","46,04%","7,32%","37,30%","17,02%","36,90%","47,84%","0,43","3,75","2,75","2,78"
28,30/09/2017,"30,25%","14,26%","45,83%","21,60%","36,39%","6,87%","37,20%","16,65%","36,75%","47,88%","0,41","3,22","2,22","2,36"
29,30/06/2017,"41,02%","19,58%","62,16%","29,67%","69,01%","10,43%","35,75%","23,18%","48,66%","59,07%","0,45","3,31","2,31","1,91"
30,31/03/2017,"38,27%","18,18%","57,99%","27,54%","53,00%","7,91%","33,78%","17,60%","42,00%","51,68%","0,45","3,37","2,37","1,83"
31,31/12/2016,"42,61%","18,18%","64,56%","27,54%","45,32%","7,90%","34,31%","17,15%","43,04%","52,64%","0,46","6,29","5,29","2,54"
32,30/09/2016,"46,95%","19,81%","71,14%","30,01%","39,42%","8,52%","35,75%","18,51%","45,52%","55,14%","0,46","5,30","4,30","2,30"
33,30/06/2016,"35,49%","14,29%","53,78%","21,65%","22,55%","4,54%","36,09%","9,54%","31,78%","41,42%","0,48","6,62","5,62","3,39"
34,31/03/2016,"34,68%","14,53%","52,55%","22,02%","23,70%","4,94%","37,47%","10,50%","32,87%","42,62%","0,47","6,70","5,70","3,25"
35,31/12/2015,"37,15%","14,61%","56,28%","22,13%","25,21%","5,08%","38,08%","10,31%","32,19%","41,89%","0,49","5,73","4,73","3,33"
36,30/09/2015,"50,75%","17,72%","76,89%","26,85%","33,67%","5,88%","39,67%","12,30%","33,75%","43,35%","0,48","4,63","3,63","2,83"
37,30/06/2015,"38,94%","16,67%","59,01%","25,25%","28,72%","7,29%","40,78%","13,94%","35,10%","44,69%","0,52","4,97","3,97","2,72"
38,31/03/2015,"40,46%","17,25%","61,30%","26,14%","32,23%","8,08%","42,12%","15,62%","35,94%","45,40%","0,52","4,80","3,80","2,64"
