,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 20,62 B","R$ 7,67 B","R$ 5,85 B","- R$ 1,63 B","R$ 7,48 B","R$ 1,41 B","R$ 0,70"
1,31/03/2024,"R$ 19,24 B","R$ 7,63 B","R$ 5,86 B","- R$ 1,60 B","R$ 7,46 B","R$ 1,42 B","R$ 0,70"
2,31/12/2023,"R$ 18,93 B","R$ 8,12 B","R$ 6,22 B","- R$ 1,57 B","R$ 7,80 B","R$ 1,70 B","R$ 0,84"
3,30/09/2023,"R$ 16,57 B","R$ 7,11 B","R$ 5,03 B","- R$ 1,39 B","R$ 6,42 B","R$ 933,97 M","R$ 0,46"
4,30/06/2023,"R$ 15,79 B","R$ 6,87 B","R$ 5,47 B","- R$ 1,68 B","R$ 7,15 B","R$ 1,29 B","R$ 0,64"
5,31/03/2023,"R$ 15,31 B","R$ 6,83 B","R$ 5,49 B","- R$ 1,71 B","R$ 7,20 B","R$ 1,31 B","R$ 0,65"
6,31/12/2022,"R$ 19,18 B","R$ 11,20 B","R$ 10,11 B","- R$ 1,73 B","R$ 11,85 B","R$ 4,13 B","R$ 2,05"
7,30/09/2022,"R$ 18,45 B","R$ 10,92 B","R$ 10,09 B","- R$ 2,25 B","R$ 12,34 B","R$ 4,22 B","R$ 2,09"
8,30/06/2022,"R$ 17,64 B","R$ 10,50 B","R$ 9,30 B","- R$ 2,20 B","R$ 11,50 B","R$ 3,79 B","R$ 1,88"
9,31/03/2022,"R$ 16,80 B","R$ 9,34 B","R$ 8,30 B","- R$ 2,90 B","R$ 11,19 B","R$ 3,46 B","R$ 1,71"
10,31/12/2021,"R$ 12,24 B","R$ 4,64 B","R$ 3,64 B","- R$ 3,15 B","R$ 6,80 B","R$ 695,63 M","R$ 0,34"
11,30/09/2021,"R$ 12,00 B","R$ 4,68 B","R$ 3,44 B","- R$ 3,10 B","R$ 6,54 B","R$ 754,00 M","R$ 0,37"
12,30/06/2021,"R$ 11,54 B","R$ 4,42 B","R$ 3,14 B","- R$ 3,07 B","R$ 6,20 B","R$ 688,38 M","R$ 0,34"
13,31/03/2021,"R$ 10,96 B","R$ 4,35 B","R$ 2,94 B","- R$ 2,54 B","R$ 5,49 B","R$ 590,29 M","R$ 0,29"
14,31/12/2020,"R$ 9,89 B","R$ 3,43 B","R$ 2,03 B","- R$ 2,42 B","R$ 4,46 B","R$ 191,03 M","R$ 0,09"
15,30/09/2020,"R$ 9,99 B","R$ 3,58 B","R$ 2,54 B","- R$ 2,25 B","R$ 4,79 B","R$ 658,42 M","R$ 0,33"
16,30/06/2020,"R$ 10,31 B","R$ 3,89 B","R$ 2,84 B","- R$ 2,14 B","R$ 4,98 B","R$ 880,37 M","R$ 0,44"
17,31/03/2020,"R$ 10,82 B","R$ 4,51 B","R$ 3,54 B","- R$ 2,03 B","R$ 5,57 B","R$ 1,37 B","R$ 0,68"
18,31/12/2019,"R$ 10,59 B","R$ 4,49 B","R$ 3,55 B","- R$ 1,94 B","R$ 5,49 B","R$ 1,44 B","R$ 0,71"
