,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 1,83 B","- R$ 973,65 M","- R$ 2,27 B","- R$ 1,43 B"
1,31/03/2024,"R$ 1,38 B","- R$ 671,61 M","R$ 642,80 M","R$ 1,35 B"
2,31/12/2023,"R$ 2,06 B","- R$ 3,67 B","- R$ 818,46 M","- R$ 2,43 B"
3,30/09/2023,"R$ 1,60 B","- R$ 355,66 M","- R$ 3,43 B","- R$ 2,18 B"
4,30/06/2023,"R$ 1,78 B","R$ 75,05 M","R$ 2,70 B","R$ 4,56 B"
5,31/03/2023,"R$ 1,37 B","- R$ 869,78 M","- R$ 1,13 B","- R$ 636,19 M"
6,31/12/2022,"R$ 2,13 B","- R$ 1,71 B","- R$ 1,51 B","- R$ 1,07 B"
7,30/09/2022,"R$ 2,05 B","- R$ 157,58 M","R$ 556,36 M","R$ 2,44 B"
8,30/06/2022,"R$ 1,46 B","- R$ 583,20 M","- R$ 994,32 M","- R$ 170,30 M"
9,31/03/2022,"R$ 846,47 M","- R$ 1,58 B","R$ 129,77 M","- R$ 561,87 M"
10,31/12/2021,"R$ 1,65 B","- R$ 5,25 B","R$ 1,63 B","- R$ 1,98 B"
11,30/09/2021,"R$ 1,19 B","- R$ 1,43 B","R$ 3,10 B","R$ 2,85 B"
12,30/06/2021,"R$ 1,01 B","- R$ 1,33 B","R$ 430,47 M","R$ 121,47 M"
13,31/03/2021,"R$ 736,19 M","- R$ 201,78 M","- R$ 485,71 M","R$ 48,71 M"
14,31/12/2020,"R$ 1,22 B","R$ 1,08 B","- R$ 1,55 B","R$ 731,09 M"
15,30/09/2020,"R$ 1,01 B","R$ 940,90 M","- R$ 187,34 M","R$ 1,75 B"
16,30/06/2020,"R$ 720,74 M","- R$ 1,66 B","R$ 783,33 M","- R$ 160,18 M"
17,31/03/2020,"R$ 1,20 B","- R$ 488,28 M","- R$ 788,07 M","- R$ 31,31 M"
18,31/12/2019,"R$ 1,62 B","- R$ 1,83 B","R$ 124,67 M","- R$ 79,11 M"
19,30/09/2019,"R$ 1,23 B","- R$ 409,50 M","- R$ 234,40 M","R$ 588,39 M"
20,30/06/2019,"R$ 1,08 B","- R$ 534,24 M","- R$ 1,24 B","- R$ 700,39 M"
21,31/03/2019,"R$ 1,07 B","- R$ 545,61 M","- R$ 336,91 M","R$ 187,23 M"
22,31/12/2018,"R$ 1,20 B","R$ 532,96 M","- R$ 2,26 B","- R$ 546,05 M"
23,30/09/2018,"R$ 1,01 B","- R$ 1,43 B","R$ 744,09 M","R$ 346,45 M"
24,30/06/2018,"R$ 686,66 M","- R$ 2,54 M","- R$ 1,50 B","- R$ 810,81 M"
