,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 7,38 M","R$ 2,17 M","R$ 327,30 mil","- R$ 266,86 mil","R$ 594,16 mil","R$ 712,53 mil","R$ 0,06"
1,31/03/2024,"R$ 6,52 M","R$ 1,42 M","- R$ 742,96 mil","- R$ 273,93 mil","- R$ 469,03 mil","R$ 1,12 M","R$ 0,09"
2,31/12/2023,"R$ 6,58 M","R$ 1,90 M","R$ 1,32 M","- R$ 297,15 mil","R$ 1,61 M","R$ 1,64 M","R$ 0,14"
3,30/09/2023,"R$ 7,60 M","R$ 1,59 M","- R$ 457,40 mil","- R$ 300,84 mil","- R$ 156,56 mil","- R$ 62,42 mil","- R$ 0,01"
4,30/06/2023,"R$ 6,96 M","R$ 2,17 M","R$ 713,47 mil","- R$ 302,15 mil","R$ 1,02 M","R$ 1,04 M","R$ 0,09"
5,31/03/2023,"R$ 7,63 M","R$ 1,59 M","- R$ 480,43 mil","- R$ 322,93 mil","- R$ 157,50 mil","- R$ 131,60 mil","- R$ 0,01"
6,31/12/2022,"R$ 6,79 M","R$ 2,00 M","R$ 6,11 M","- R$ 336,83 mil","R$ 6,45 M","R$ 6,39 M","R$ 0,54"
7,30/09/2022,"R$ 8,21 M","R$ 2,23 M","- R$ 37,09 mil","- R$ 355,98 mil","R$ 318,89 mil","R$ 338,98 mil","R$ 0,03"
8,30/06/2022,"R$ 6,74 M","R$ 1,18 M","- R$ 723,96 mil","- R$ 377,78 mil","- R$ 346,18 mil","- R$ 477,71 mil","- R$ 0,04"
9,31/03/2022,"R$ 6,44 M","R$ 1,12 M","- R$ 916,80 mil","- R$ 398,80 mil","- R$ 518,00 mil","- R$ 708,83 mil","- R$ 0,06"
10,31/12/2021,"R$ 7,17 M","R$ 1,15 M","R$ 5,07 M","- R$ 387,52 mil","R$ 5,46 M","R$ 4,42 M","R$ 0,37"
11,30/09/2021,"R$ 11,32 M","R$ 3,49 M","R$ 1,12 M","- R$ 406,89 mil","R$ 1,53 M","R$ 1,25 M","R$ 0,10"
12,30/06/2021,"R$ 10,47 M","R$ 3,36 M","R$ 1,10 M","- R$ 423,66 mil","R$ 1,52 M","R$ 896,80 mil","R$ 0,08"
13,31/03/2021,"R$ 12,68 M","R$ 4,01 M","R$ 1,79 M","- R$ 417,33 mil","R$ 2,21 M","R$ 1,45 M","R$ 0,12"
14,31/12/2020,"R$ 10,63 M","R$ 3,19 M","R$ 7,43 M","- R$ 410,89 mil","R$ 7,84 M","R$ 6,44 M","R$ 0,54"
15,30/09/2020,"R$ 9,86 M","R$ 3,22 M","R$ 1,15 M","- R$ 412,80 mil","R$ 1,57 M","R$ 992,04 mil","R$ 0,08"
16,30/06/2020,"R$ 4,55 M","R$ 1,30 M","- R$ 15,09 mil","- R$ 417,18 mil","R$ 402,10 mil","- R$ 400,33 mil","- R$ 0,03"
17,31/03/2020,"R$ 4,77 M","R$ 678,01 mil","- R$ 1,04 M","- R$ 420,71 mil","- R$ 621,07 mil","- R$ 1,45 M","- R$ 0,12"
18,31/12/2019,"R$ 6,11 M","R$ 1,70 M","R$ 6,10 M","- R$ 422,36 mil","R$ 6,52 M","R$ 5,70 M","R$ 0,48"
19,30/09/2019,"R$ 6,27 M","R$ 1,94 M","R$ 138,66 mil","- R$ 416,36 mil","R$ 555,02 mil","- R$ 217,22 mil","- R$ 0,02"
20,30/06/2019,"R$ 5,63 M","R$ 932,53 mil","- R$ 779,52 mil","- R$ 410,21 mil","- R$ 369,31 mil","- R$ 1,33 M","- R$ 0,11"
21,31/03/2019,"R$ 5,55 M","R$ 556,67 mil","- R$ 1,17 M","- R$ 406,36 mil","- R$ 767,94 mil","- R$ 1,65 M","- R$ 0,14"
22,31/12/2018,"R$ 6,16 M","R$ 844,96 mil","R$ 5,08 M","- R$ 385,27 mil","R$ 5,46 M","R$ 5,00 M","R$ 0,42"
23,30/09/2018,"R$ 6,18 M","R$ 1,49 M","- R$ 205,51 mil","- R$ 393,26 mil","R$ 187,75 mil","- R$ 448,40 mil","- R$ 0,04"
24,30/06/2018,"R$ 5,15 M","R$ 1,27 M","R$ 2,65 M","- R$ 411,15 mil","R$ 3,06 M","R$ 2,39 M","R$ 0,20"
25,31/03/2018,"R$ 5,43 M","R$ 770,43 mil","- R$ 650,22 mil","- R$ 421,81 mil","- R$ 228,41 mil","- R$ 981,53 mil","- R$ 0,08"
26,31/12/2017,"R$ 5,56 M","R$ 1,75 M","- R$ 258,04 mil","- R$ 423,53 mil","R$ 165,49 mil","- R$ 695,66 mil","- R$ 0,06"
27,30/09/2017,"R$ 6,70 M","R$ 2,01 M","R$ 324,51 mil","- R$ 419,83 mil","R$ 744,34 mil","R$ 221,11 mil","R$ 0,02"
28,30/06/2017,"R$ 5,85 M","R$ 1,32 M","- R$ 222,86 mil","- R$ 411,79 mil","R$ 188,92 mil","- R$ 259,23 mil","- R$ 0,02"
29,31/03/2017,"R$ 6,30 M","R$ 2,15 M","- R$ 771,99 mil","- R$ 405,44 mil","- R$ 366,55 mil","- R$ 671,90 mil","- R$ 0,06"
30,31/12/2016,"R$ 6,11 M","R$ 2,26 M","R$ 832,92 mil","- R$ 401,58 mil","R$ 1,23 M","R$ 721,25 mil","R$ 0,06"
31,30/09/2016,"R$ 7,02 M","R$ 2,62 M","R$ 861,17 mil","- R$ 405,80 mil","R$ 1,27 M","R$ 1,09 M","R$ 0,09"
32,30/06/2016,"R$ 6,75 M","R$ 1,79 M","R$ 247,07 mil","- R$ 407,57 mil","R$ 654,64 mil","R$ 633,26 mil","R$ 0,05"
33,31/03/2016,"R$ 6,59 M","R$ 2,50 M","R$ 907,75 mil","- R$ 409,61 mil","R$ 1,32 M","R$ 828,29 mil","R$ 0,07"
34,31/12/2015,"R$ 7,16 M","R$ 2,34 M","R$ 689,06 mil","- R$ 428,54 mil","R$ 1,12 M","R$ 678,78 mil","R$ 0,06"
35,30/09/2015,"R$ 7,18 M","R$ 2,58 M","R$ 1,05 M","- R$ 421,88 mil","R$ 1,47 M","R$ 1,00 M","R$ 0,08"
36,30/06/2015,"R$ 7,53 M","R$ 2,76 M","R$ 1,00 M","- R$ 417,80 mil","R$ 1,42 M","R$ 798,88 mil","R$ 0,07"
37,31/03/2015,"R$ 7,76 M","R$ 2,60 M","R$ 821,99 mil","- R$ 416,17 mil","R$ 1,24 M","R$ 664,52 mil","R$ 0,06"
38,31/12/2014,"R$ 8,32 M","R$ 2,91 M","R$ 987,09 mil","- R$ 414,19 mil","R$ 1,40 M","R$ 883,75 mil","R$ 0,07"
39,30/09/2014,"R$ 9,49 M","R$ 4,49 M","R$ 2,07 M","- R$ 410,62 mil","R$ 2,48 M","R$ 1,79 M","R$ 0,15"
40,30/06/2014,"R$ 8,49 M","R$ 3,00 M","R$ 943,84 mil","- R$ 413,14 mil","R$ 1,36 M","R$ 600,46 mil","R$ 0,05"
41,31/03/2014,"R$ 9,60 M","R$ 4,33 M","R$ 2,52 M","- R$ 405,39 mil","R$ 2,92 M","R$ 1,71 M","R$ 0,14"
42,31/12/2013,"R$ 8,14 M","R$ 3,15 M","R$ 1,41 M","- R$ 399,96 mil","R$ 1,81 M","R$ 856,58 mil","R$ 0,07"
43,30/09/2013,"R$ 8,30 M","R$ 4,00 M","R$ 2,38 M","- R$ 395,16 mil","R$ 2,77 M","- R$ 1,22 M","- R$ 0,10"
44,30/06/2013,"R$ 7,43 M","R$ 3,83 M","R$ 4,91 M","- R$ 386,47 mil","R$ 5,30 M","R$ 4,22 M","R$ 0,35"
45,31/03/2013,"R$ 6,69 M","R$ 1,63 M","- R$ 161,22 mil","- R$ 363,74 mil","R$ 202,53 mil","- R$ 880,15 mil","- R$ 0,07"
46,31/12/2012,"R$ 6,76 M","R$ 1,28 M","R$ 10,61 M","- R$ 367,62 mil","R$ 10,98 M","R$ 7,10 M","R$ 0,60"
47,30/09/2012,"R$ 7,62 M","R$ 3,18 M","R$ 1,43 M","- R$ 349,01 mil","R$ 1,77 M","R$ 999,35 mil","R$ 0,08"
48,30/06/2012,"R$ 8,02 M","R$ 2,70 M","R$ 995,21 mil","- R$ 333,42 mil","R$ 1,33 M","R$ 281,69 mil","R$ 0,02"
49,31/03/2012,"R$ 7,35 M","R$ 3,39 M","R$ 1,60 M","- R$ 315,71 mil","R$ 1,92 M","R$ 890,44 mil","R$ 0,07"
50,31/12/2011,NA,NA,NA,NA,NA,NA,NA
51,30/09/2011,"R$ 8,84 M","R$ 3,11 M","R$ 1,85 M","- R$ 282,74 mil","R$ 2,13 M","R$ 1,34 M","R$ 0,11"
52,30/06/2011,"R$ 8,78 M","R$ 3,25 M","R$ 1,54 M","- R$ 264,12 mil","R$ 1,80 M","R$ 588,01 mil","R$ 0,05"
53,31/03/2011,"R$ 7,54 M","R$ 2,99 M","R$ 1,61 M","- R$ 260,92 mil","R$ 1,88 M","R$ 672,81 mil","R$ 0,06"
54,31/12/2010,"R$ 8,76 M","R$ 2,13 M","R$ 902,55 mil",NA,NA,"- R$ 1,39 M","- R$ 0,12"
55,30/09/2010,"R$ 9,22 M","R$ 4,56 M","R$ 4,03 M",NA,NA,"R$ 3,00 M","R$ 0,25"
56,30/06/2010,"R$ 8,44 M","R$ 4,15 M","R$ 2,38 M",NA,NA,"R$ 1,28 M","R$ 0,11"
57,31/03/2010,"R$ 7,36 M","R$ 3,36 M","R$ 1,72 M",NA,NA,"R$ 623,98 mil","R$ 0,05"
58,31/12/2009,"R$ 8,17 M","R$ 3,04 M","R$ 1,35 M",NA,NA,"- R$ 192,09 mil","- R$ 0,02"
59,30/09/2009,"R$ 8,37 M","R$ 3,78 M","R$ 4,49 M",NA,NA,"R$ 3,45 M","R$ 0,29"
60,30/06/2009,"R$ 7,48 M","R$ 3,57 M","R$ 1,92 M",NA,NA,"R$ 346,21 mil","R$ 0,03"
61,31/03/2009,"R$ 6,04 M","R$ 2,75 M","R$ 1,19 M",NA,NA,"- R$ 1,16 M","- R$ 0,00"
62,31/12/2008,"R$ 6,57 M","R$ 1,90 M","- R$ 639,96 mil",NA,NA,"- R$ 3,03 M","- R$ 0,00"
63,30/09/2008,"R$ 9,08 M","R$ 4,73 M","R$ 2,87 M",NA,NA,"R$ 649,69 mil","R$ 0,00"
64,30/06/2008,"R$ 7,67 M","R$ 3,94 M","R$ 7,78 M",NA,NA,"R$ 5,43 M","R$ 0,00"
65,31/03/2008,"R$ 6,92 M","R$ 3,11 M","R$ 1,55 M",NA,NA,"- R$ 921,90 mil","- R$ 0,00"
66,31/12/2007,"R$ 6,66 M","R$ 2,48 M","R$ 830,01 mil",NA,NA,"- R$ 1,57 M","- R$ 0,00"
67,30/09/2007,"R$ 6,50 M","R$ 2,34 M","R$ 1,20 M",NA,NA,"- R$ 1,13 M","- R$ 0,00"
68,30/06/2007,"R$ 5,66 M","R$ 2,38 M","R$ 959,33 mil",NA,NA,"- R$ 1,38 M","- R$ 0,00"
69,31/03/2007,"R$ 5,96 M","R$ 2,36 M","R$ 1,06 M",NA,NA,"- R$ 1,10 M","- R$ 0,00"
70,31/12/2006,"R$ 5,28 M","R$ 857,98 mil","- R$ 115,83 mil",NA,NA,"- R$ 2,13 M","- R$ 0,00"
71,30/09/2006,"R$ 4,78 M","R$ 1,49 M","R$ 351,08 mil",NA,NA,"- R$ 2,02 M","- R$ 0,00"
72,30/06/2006,"R$ 4,33 M","R$ 1,26 M","- R$ 113,06 mil",NA,NA,"- R$ 2,49 M","- R$ 0,00"
73,31/03/2006,"R$ 4,46 M","R$ 1,55 M","R$ 237,86 mil",NA,NA,"- R$ 2,29 M","- R$ 0,00"
74,31/12/2005,"R$ 4,52 M","R$ 993,10 mil","R$ 2,15 M",NA,NA,"R$ 121,23 mil","R$ 0,00"
75,30/09/2005,"R$ 4,58 M","R$ 1,65 M","R$ 414,00 mil",NA,NA,"- R$ 2,27 M","- R$ 0,00"
76,30/06/2005,"R$ 4,06 M","R$ 1,42 M","- R$ 21,26 mil",NA,NA,"- R$ 2,57 M","- R$ 0,00"
77,31/03/2005,"R$ 4,49 M","R$ 1,97 M","R$ 772,40 mil",NA,NA,"- R$ 1,80 M","- R$ 0,00"
78,31/12/2004,"R$ 4,42 M","R$ 1,70 M","- R$ 246,66 mil",NA,NA,"- R$ 2,65 M","- R$ 0,00"
79,30/09/2004,"R$ 4,33 M","R$ 1,80 M","R$ 661,97 mil",NA,NA,"- R$ 1,84 M","- R$ 0,00"
80,30/06/2004,"R$ 4,00 M","R$ 943,12 mil","- R$ 267,08 mil",NA,NA,"- R$ 2,66 M","- R$ 0,00"
81,31/03/2004,"R$ 3,95 M","R$ 1,52 M","R$ 456,41 mil",NA,NA,"- R$ 1,97 M","- R$ 0,00"
82,31/12/2003,"R$ 3,67 M","R$ 830,33 mil","- R$ 27,20 mil",NA,NA,"- R$ 2,35 M","- R$ 0,00"
83,30/09/2003,"R$ 3,98 M","R$ 1,52 M","R$ 440,60 mil",NA,NA,"- R$ 2,21 M","- R$ 0,00"
84,30/06/2003,"R$ 3,49 M","R$ 1,18 M","R$ 60,53 mil",NA,NA,"- R$ 2,54 M","- R$ 0,00"
85,31/03/2003,"R$ 4,28 M","R$ 1,63 M","R$ 496,16 mil",NA,NA,"- R$ 1,95 M","- R$ 0,00"
86,31/12/2002,"R$ 3,96 M","R$ 847,33 mil","- R$ 946,77 mil",NA,NA,"- R$ 2,28 M","- R$ 0,00"
87,30/09/2002,"R$ 3,82 M","R$ 1,46 M","R$ 453,60 mil",NA,NA,"- R$ 1,79 M","- R$ 0,00"
88,30/06/2002,"R$ 3,81 M","R$ 1,59 M","R$ 963,42 mil",NA,NA,"- R$ 1,12 M","- R$ 0,00"
89,31/03/2002,"R$ 3,70 M","R$ 1,63 M","R$ 608,12 mil",NA,NA,"- R$ 1,54 M","- R$ 0,00"
90,31/12/2001,"R$ 3,66 M","R$ 935,54 mil","- R$ 31,46 mil",NA,NA,"- R$ 1,81 M","- R$ 0,00"
91,30/09/2001,"R$ 3,37 M","R$ 1,20 M","R$ 185,01 mil",NA,NA,"- R$ 1,79 M","- R$ 0,00"
92,31/03/2001,"R$ 3,26 M","R$ 1,15 M","R$ 349,52 mil",NA,NA,"- R$ 928,92 mil","- R$ 0,00"
93,31/12/2000,"R$ 3,25 M","R$ 529,68 mil","- R$ 53,57 mil",NA,NA,"- R$ 1,33 M","- R$ 0,00"
94,30/09/2000,"R$ 3,27 M","R$ 1,11 M","R$ 168,53 mil",NA,NA,"- R$ 1,16 M","- R$ 0,00"
95,30/06/2000,"R$ 2,87 M","R$ 784,90 mil","- R$ 339,80 mil",NA,NA,"- R$ 1,71 M","- R$ 0,00"
96,31/03/2000,"R$ 3,11 M","R$ 993,63 mil","R$ 133,93 mil",NA,NA,"- R$ 2,54 M","- R$ 0,00"
