,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 1,49 B","R$ 913,79 M","R$ 8,36",103.538.833,5.771.805,5.771.805,109.310.638,0,365.381,365.381,365.381,103.538.833,5.406.424,108.945.257,272
1,31/03/2024,"R$ 1,44 B","R$ 768,21 M","R$ 8,17",88.241.730,5.771.805,5.771.805,94.013.535,0,365.381,365.381,365.381,88.241.730,5.406.424,93.648.154,272
2,31/12/2023,"R$ 1,46 B","R$ 727,79 M","R$ 7,74",88.241.730,5.771.805,5.771.805,94.013.535,0,365.381,365.381,365.381,88.241.730,5.406.424,93.648.154,272
3,30/09/2023,"R$ 1,42 B","R$ 690,50 M","R$ 7,34",88.241.730,5.771.805,5.771.805,94.013.535,0,365.381,365.381,365.381,88.241.730,5.406.424,93.648.154,272
4,30/06/2023,"R$ 1,39 B","R$ 650,60 M","R$ 6,92",88.241.730,5.771.805,5.771.805,94.013.535,0,365.381,365.381,365.381,88.241.730,5.406.424,93.648.154,272
5,31/03/2023,"R$ 1,38 B","R$ 616,25 M","R$ 6,55",88.241.730,5.771.805,5.771.805,94.013.535,0,365.381,365.381,365.381,88.241.730,5.406.424,93.648.154,272
6,31/12/2022,"R$ 1,31 B","R$ 570,70 M","R$ 6,07",88.241.730,5.771.805,5.771.805,94.013.535,0,365.381,365.381,365.381,88.241.730,5.406.424,93.648.154,272
7,30/09/2022,"R$ 1,30 B","R$ 555,60 M","R$ 5,91",88.241.730,5.771.805,5.771.805,94.013.535,0,365.381,365.381,365.381,88.241.730,5.406.424,93.648.154,272
8,30/06/2022,"R$ 1,33 B","R$ 526,61 M","R$ 5,60",88.241.730,5.771.805,5.771.805,94.013.535,0,367.158,367.158,367.158,88.241.730,5.404.647,93.646.377,272
9,31/03/2022,"R$ 1,41 B","R$ 496,66 M","R$ 5,28",88.241.730,5.771.805,5.771.805,94.013.535,0,367.158,367.158,367.158,88.241.730,5.404.647,93.646.377,272
10,31/12/2021,"R$ 1,30 B","R$ 437,74 M","R$ 4,66",88.241.730,5.771.805,5.771.805,94.013.535,0,448.299,448.299,448.299,88.241.730,5.323.506,93.565.236,272
11,30/09/2021,"R$ 1,19 B","R$ 456,53 M","R$ 4,86",88.241.730,5.771.805,5.771.805,94.013.535,0,448.299,448.299,448.299,88.241.730,5.323.506,93.565.236,272
12,30/06/2021,"R$ 1,10 B","R$ 388,11 M","R$ 12,38",29.413.910,1.923.935,1.923.935,31.337.845,0,161.3,161.3,161.3,29.413.910,1.762.635,31.176.545,272
13,31/03/2021,"R$ 934,23 M","R$ 321,33 M","R$ 10,25",29.413.910,1.923.935,1.923.935,31.337.845,0,161.3,161.3,161.3,29.413.910,1.762.635,31.176.545,272
14,31/12/2020,"R$ 845,87 M","R$ 257,42 M","R$ 8,21",29.413.910,1.923.935,1.923.935,31.337.845,0,161.3,161.3,161.3,29.413.910,1.762.635,31.176.545,272
15,30/09/2020,"R$ 847,78 M","R$ 275,03 M","R$ 8,78",29.413.910,1.923.935,1.923.935,31.337.845,0,161.3,161.3,161.3,29.413.910,1.762.635,31.176.545,272
16,30/06/2020,"R$ 841,18 M","R$ 253,25 M","R$ 40,41",5.882.782,384.787,384.787,6.267.569,0,32.26,32.26,32.26,5.882.782,352.527,6.235.309,272
17,31/03/2020,"R$ 864,21 M","R$ 189,39 M","R$ 30,22",5.882.782,384.787,384.787,6.267.569,0,32.26,32.26,32.26,5.882.782,352.527,6.235.309,272
18,31/12/2019,"R$ 814,23 M","R$ 177,85 M","R$ 28,38",5.882.782,384.787,384.787,6.267.569,0,32.26,32.26,32.26,5.882.782,352.527,6.235.309,272
19,30/09/2019,"R$ 872,67 M","R$ 179,09 M","R$ 28,57",5.882.782,384.787,384.787,6.267.569,0,32.26,32.26,32.26,5.882.782,352.527,6.235.309,272
20,30/06/2019,"R$ 882,75 M","R$ 167,75 M","R$ 26,76",5.882.782,384.787,384.787,6.267.569,0,32.26,32.26,32.26,5.882.782,352.527,6.235.309,272
21,31/03/2019,"R$ 856,16 M","R$ 169,24 M","R$ 27,00",5.882.782,384.787,384.787,6.267.569,0,0.0,0.0,0.0,5.882.782,384.787,6.267.569,272
22,31/12/2018,"R$ 853,85 M","R$ 161,22 M","R$ 25,72",5.882.782,384.787,384.787,6.267.569,0,0.0,0.0,0.0,5.882.782,384.787,6.267.569,272
23,30/09/2018,"R$ 840,52 M","R$ 157,29 M","R$ 25,10",5.882.782,384.787,384.787,6.267.569,0,0.0,0.0,0.0,5.882.782,384.787,6.267.569,272
24,30/06/2018,"R$ 829,52 M","R$ 152,64 M","R$ 24,35",5.882.782,384.787,384.787,6.267.569,0,0.0,0.0,0.0,5.882.782,384.787,6.267.569,272
25,31/03/2018,"R$ 830,79 M","R$ 162,81 M","R$ 25,98",5.882.782,384.787,384.787,6.267.569,0,0.0,0.0,0.0,5.882.782,384.787,6.267.569,272
26,31/12/2017,"R$ 809,69 M","R$ 155,97 M","R$ 24,88",5.882.782,384.787,384.787,6.267.569,0,0.0,0.0,0.0,5.882.782,384.787,6.267.569,272
27,30/09/2017,"R$ 721,99 M","R$ 69,53 M","R$ 11,09",5.882.782,384.787,384.787,6.267.569,0,0.0,0.0,0.0,5.882.782,384.787,6.267.569,272
28,30/06/2017,"R$ 726,57 M","R$ 63,51 M","R$ 10,13",5.882.782,384.787,384.787,6.267.569,0,0.0,0.0,0.0,5.882.782,384.787,6.267.569,272
29,31/03/2017,"R$ 727,04 M","R$ 71,92 M","R$ 11,48",5.882.782,384.787,384.787,6.267.569,0,0.0,0.0,0.0,5.882.782,384.787,6.267.569,272
30,31/12/2016,"R$ 726,91 M","R$ 19,32 M","R$ 3,28",5.882.782,0,0,5.882.782,0,0.0,0.0,0.0,5.882.782,0,5.882.782,272
31,30/09/2016,"R$ 730,47 M","- R$ 28,23 M","- R$ 4,80",5.882.782,0,0,5.882.782,0,0.0,0.0,0.0,5.882.782,0,5.882.782,272
32,30/06/2016,"R$ 736,87 M","- R$ 19,86 M","- R$ 3,38",5.882.782,0,0,5.882.782,0,0.0,0.0,0.0,5.882.782,0,5.882.782,272
33,31/03/2016,"R$ 728,65 M","- R$ 20,52 M","- R$ 0,06",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
34,31/12/2015,"R$ 710,68 M","- R$ 22,47 M","- R$ 0,06",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
35,30/09/2015,"R$ 713,83 M","- R$ 10,95 M","- R$ 0,03",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
36,30/06/2015,"R$ 710,64 M","R$ 5,57 M","R$ 0,02",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
37,31/03/2015,"R$ 705,05 M","R$ 11,33 M","R$ 0,03",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
38,31/12/2014,"R$ 689,14 M","R$ 18,37 M","R$ 0,05",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
39,30/09/2014,"R$ 683,98 M","R$ 23,79 M","R$ 0,07",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
40,30/06/2014,"R$ 705,28 M","R$ 29,82 M","R$ 0,08",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
41,31/03/2014,"R$ 697,94 M","R$ 38,67 M","R$ 0,11",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
42,31/12/2013,"R$ 695,96 M","R$ 42,09 M","R$ 0,12",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
43,30/09/2013,"R$ 591,19 M","R$ 69,90 M","R$ 0,19",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
44,30/06/2013,"R$ 613,92 M","R$ 94,39 M","R$ 0,26",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
45,31/03/2013,"R$ 632,38 M","R$ 114,62 M","R$ 0,32",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
46,31/12/2012,"R$ 702,40 M","R$ 135,01 M","R$ 0,38",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
47,30/09/2012,"R$ 718,66 M","R$ 159,32 M","R$ 0,44",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
48,30/06/2012,"R$ 737,04 M","R$ 164,28 M","R$ 0,46",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
49,31/03/2012,"R$ 739,28 M","R$ 175,87 M","R$ 0,49",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
50,31/12/2011,"R$ 765,37 M","R$ 181,72 M","R$ 0,51",358.849.702,0,0,358.849.702,0,0.0,0.0,0.0,358.849.702,0,358.849.702,272
51,30/09/2011,"R$ 815,24 M","R$ 202,62 M","R$ 1,94",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
52,30/06/2011,"R$ 795,98 M","R$ 159,30 M","R$ 1,53",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
53,31/03/2011,"R$ 802,26 M","R$ 155,48 M","R$ 1,49",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
54,31/12/2010,"R$ 773,27 M","R$ 150,41 M","R$ 1,44",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
55,30/09/2010,"R$ 757,35 M","R$ 168,82 M","R$ 1,62",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
56,30/06/2010,"R$ 770,27 M","R$ 191,55 M","R$ 1,83",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
57,31/03/2010,"R$ 778,83 M","R$ 194,78 M","R$ 1,87",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
58,31/12/2009,"R$ 596,69 M","R$ 95,10 M","R$ 0,91",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
59,30/09/2009,"R$ 605,53 M","R$ 89,38 M","R$ 0,86",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
60,30/06/2009,"R$ 622,03 M","R$ 100,90 M","R$ 0,97",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
61,31/03/2009,"R$ 706,43 M","R$ 105,03 M","R$ 1,01",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
62,31/12/2008,"R$ 750,07 M","R$ 112,11 M","R$ 1,07",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
63,30/09/2008,"R$ 741,82 M","R$ 125,60 M","R$ 1,20",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
64,30/06/2008,"R$ 696,38 M","R$ 147,26 M","R$ 1,41",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
65,31/03/2008,"R$ 668,86 M","R$ 135,71 M","R$ 1,30",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
66,31/12/2007,"R$ 671,63 M","R$ 116,51 M","R$ 1,12",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
67,30/09/2007,"R$ 671,85 M","R$ 135,12 M","R$ 1,29",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
68,30/06/2007,"R$ 667,96 M","R$ 144,77 M","R$ 1,39",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
69,31/03/2007,"R$ 672,42 M","R$ 143,89 M","R$ 1,38",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
70,31/12/2006,"R$ 661,03 M","R$ 135,95 M","R$ 1,30",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
71,30/09/2006,"R$ 693,04 M","R$ 132,07 M","R$ 1,26",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
72,30/06/2006,"R$ 639,83 M","R$ 144,30 M","R$ 1,38",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
73,31/03/2006,"R$ 651,08 M","R$ 151,18 M","R$ 1,45",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
74,31/12/2005,"R$ 654,35 M","R$ 152,49 M","R$ 1,46",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
75,30/09/2005,"R$ 632,17 M","R$ 170,55 M","R$ 1,63",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
76,30/06/2005,"R$ 669,18 M","R$ 176,78 M","R$ 1,69",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
77,31/03/2005,"R$ 633,23 M","R$ 171,05 M","R$ 1,64",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
78,31/12/2004,"R$ 584,18 M","R$ 162,86 M","R$ 1,56",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
79,30/09/2004,"R$ 620,55 M","R$ 188,86 M","R$ 1,81",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
80,30/06/2004,"R$ 577,61 M","R$ 172,65 M","R$ 1,65",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
81,31/03/2004,"R$ 566,32 M","R$ 172,53 M","R$ 1,65",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
82,31/12/2003,"R$ 545,96 M","R$ 170,14 M","R$ 1,63",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
83,30/09/2003,"R$ 506,55 M","R$ 177,40 M","R$ 1,70",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
84,30/06/2003,"R$ 216,64 M","R$ 187,08 M","R$ 1,79",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
85,31/03/2003,"R$ 200,70 M","R$ 168,52 M","R$ 1,61",104.425.000,0,0,104.425.000,0,0.0,0.0,0.0,104.425.000,0,104.425.000,272
