,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 4,00 B","R$ 3,64 B","R$ 4,04",902.160.000,0,0,902.160.000,0,0,0,0,902.160.000,0,902.160.000
1,31/03/2024,"R$ 4,26 B","R$ 3,67 B","R$ 4,07",902.160.000,0,0,902.160.000,0,0,0,0,902.160.000,0,902.160.000
2,31/12/2023,"R$ 4,08 B","R$ 3,66 B","R$ 4,06",902.157.000,0,0,902.157.000,3.000,0,0,3.000,902.154.000,0,902.154.000
3,30/09/2023,"R$ 3,87 B","R$ 3,48 B","R$ 3,86",902.160.000,0,0,902.160.000,3.000,0,0,3.000,902.157.000,0,902.157.000
4,30/06/2023,"R$ 3,71 B","R$ 3,37 B","R$ 3,74",902.160.000,0,0,902.160.000,3.000,0,0,3.000,902.157.000,0,902.157.000
5,31/03/2023,"R$ 4,98 B","R$ 3,39 B","R$ 3,76",902.160.000,0,0,902.160.000,3.000,0,0,3.000,902.157.000,0,902.157.000
6,31/12/2022,"R$ 4,82 B","R$ 4,36 B","R$ 4,84",902.160.000,0,0,902.160.000,468.000,0,0,468.000,901.692.000,0,901.692.000
7,30/09/2022,"R$ 4,72 B","R$ 4,27 B","R$ 4,73",902.160.000,0,0,902.160.000,468.000,0,0,468.000,901.692.000,0,901.692.000
8,30/06/2022,"R$ 4,49 B","R$ 4,12 B","R$ 4,57",902.160.000,0,0,902.160.000,231.000,0,0,231.000,901.929.000,0,901.929.000
9,31/03/2022,"R$ 4,60 B","R$ 4,12 B","R$ 4,57",902.160.000,0,0,902.160.000,3.000,0,0,3.000,902.157.000,0,902.157.000
10,31/12/2021,"R$ 4,55 B","R$ 4,09 B","R$ 4,54",902.160.000,0,0,902.160.000,206.000,0,0,206.000,901.954.000,0,901.954.000
11,30/09/2021,"R$ 4,44 B","R$ 4,08 B","R$ 4,52",902.160.000,0,0,902.160.000,0,0,0,0,902.160.000,0,902.160.000
12,30/06/2021,"R$ 4,22 B","R$ 3,90 B","R$ 4,33",902.160.000,0,0,902.160.000,0,0,0,0,902.160.000,0,902.160.000
13,31/03/2021,"R$ 4,79 B","R$ 3,96 B","R$ 4,39",902.160.000,0,0,902.160.000,0,0,0,0,902.160.000,0,902.160.000
14,31/12/2020,"R$ 4,68 B","R$ 4,23 B","R$ 4,69",902.160.000,0,0,902.160.000,657.000,0,0,657.000,901.503.000,0,901.503.000
15,30/09/2020,"R$ 4,49 B","R$ 3,99 B","R$ 4,43",902.160.000,0,0,902.160.000,657.000,0,0,657.000,901.503.000,0,901.503.000
16,30/06/2020,"R$ 4,36 B","R$ 3,88 B","R$ 4,30",902.160.000,0,0,902.160.000,150.000,0,0,150.000,902.010.000,0,902.010.000
17,31/03/2020,"R$ 4,67 B","R$ 3,93 B","R$ 4,35",902.160.000,0,0,902.160.000,150.000,0,0,150.000,902.010.000,0,902.010.000
18,31/12/2019,"R$ 4,06 B","R$ 3,68 B","R$ 4,08",902.160.000,0,0,902.160.000,370.000,0,0,370.000,901.790.000,0,901.790.000
19,30/09/2019,"R$ 3,88 B","R$ 3,58 B","R$ 3,97",902.160.000,0,0,902.160.000,130.000.000,0,0,130.000.000,772.160.000,0,772.160.000
20,30/06/2019,"R$ 3,72 B","R$ 3,43 B","R$ 3,80",902.160.000,0,0,902.160.000,0,0,0,0,902.160.000,0,902.160.000
