,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 853,87 M","- R$ 541,57 M","- R$ 293,73 M","R$ 18,57 M"
1,31/03/2024,"R$ 795,08 M","R$ 547,52 M","- R$ 1,27 B","R$ 69,40 M"
2,31/12/2023,"R$ 736,73 M","R$ 473,24 M","- R$ 1,26 B","- R$ 53,67 M"
3,30/09/2023,"R$ 784,69 M","R$ 541,81 M","- R$ 1,32 B","R$ 2,19 M"
4,30/06/2023,"R$ 681,09 M","R$ 661,40 M","- R$ 1,31 B","R$ 32,49 M"
5,31/03/2023,"R$ 605,74 M","- R$ 397,62 M","- R$ 224,39 M","- R$ 16,28 M"
6,31/12/2022,"R$ 536,08 M","- R$ 128,39 M","- R$ 302,43 M","R$ 105,26 M"
7,30/09/2022,"R$ 401,84 M","- R$ 76,03 M","- R$ 320,13 M","R$ 5,68 M"
8,30/06/2022,"R$ 408,71 M","- R$ 50,01 M","- R$ 359,53 M","- R$ 833,00 mil"
9,31/03/2022,"R$ 584,51 M","R$ 111,82 M","- R$ 682,02 M","R$ 14,31 M"
10,31/12/2021,"R$ 556,40 M","R$ 133,77 M","- R$ 687,19 M","R$ 2,98 M"
11,30/09/2021,"R$ 273,70 M","R$ 336,59 M","- R$ 611,49 M","- R$ 1,19 M"
12,30/06/2021,"R$ 286,68 M","R$ 402,31 M","- R$ 686,13 M","R$ 2,85 M"
13,31/03/2021,"R$ 190,82 M","R$ 204,30 M","- R$ 397,29 M","- R$ 2,17 M"
14,31/12/2020,"R$ 108,89 M","R$ 210,40 M","- R$ 318,20 M","R$ 1,09 M"
15,30/09/2020,"R$ 365,15 M","R$ 21,60 M","- R$ 380,72 M","R$ 6,03 M"
16,30/06/2020,"R$ 446,83 M","- R$ 108,47 M","- R$ 336,44 M","R$ 1,93 M"
17,31/03/2020,"R$ 294,74 M","R$ 87,12 M","- R$ 375,75 M","R$ 6,11 M"
18,31/12/2019,"R$ 426,83 M","- R$ 58,66 M","- R$ 366,66 M","R$ 1,51 M"
19,30/09/2019,"R$ 448,05 M","- R$ 185,22 M","- R$ 267,91 M","- R$ 5,08 M"
20,30/06/2019,"R$ 422,65 M","- R$ 143,65 M","- R$ 281,80 M","- R$ 2,81 M"
21,31/03/2019,"R$ 533,84 M","- R$ 216,10 M","- R$ 325,93 M","- R$ 8,19 M"
22,31/12/2018,"R$ 483,84 M","- R$ 147,86 M","- R$ 349,53 M","- R$ 13,56 M"
23,30/09/2018,"R$ 525,05 M","- R$ 301,44 M","- R$ 418,25 M","- R$ 194,63 M"
24,30/06/2018,"R$ 511,78 M","- R$ 107,83 M","- R$ 404,39 M","- R$ 429,00 mil"
25,31/03/2018,"R$ 531,07 M","- R$ 136,31 M","- R$ 390,31 M","R$ 4,45 M"
26,31/12/2017,"R$ 525,73 M","- R$ 125,46 M","- R$ 390,81 M","R$ 9,46 M"
27,30/09/2017,"R$ 439,48 M","R$ 149,41 M","- R$ 393,67 M","R$ 195,21 M"
28,30/06/2017,"R$ 502,37 M","- R$ 100,22 M","- R$ 401,72 M","R$ 428,00 mil"
29,31/03/2017,"R$ 474,53 M","- R$ 104,49 M","- R$ 377,63 M","- R$ 7,59 M"
30,31/12/2016,"R$ 551,47 M","- R$ 174,74 M","- R$ 377,36 M","- R$ 622,00 mil"
31,30/09/2016,"R$ 615,11 M","- R$ 256,05 M","- R$ 360,06 M","- R$ 995,00 mil"
32,30/06/2016,"R$ 466,68 M","- R$ 135,88 M","- R$ 333,20 M","- R$ 2,40 M"
33,31/03/2016,"R$ 479,92 M","- R$ 338,61 M","- R$ 144,90 M","- R$ 3,59 M"
34,31/12/2015,"R$ 442,72 M","- R$ 198,59 M","- R$ 249,17 M","- R$ 5,04 M"
35,30/09/2015,"R$ 378,14 M","- R$ 144,68 M","- R$ 234,33 M","- R$ 869,00 mil"
36,30/06/2015,"R$ 522,43 M","- R$ 345,68 M","- R$ 180,97 M","- R$ 4,22 M"
37,31/03/2015,"R$ 439,28 M","- R$ 150,14 M","- R$ 292,71 M","- R$ 3,57 M"
38,31/12/2014,"R$ 484,96 M","- R$ 297,55 M","- R$ 200,44 M","- R$ 13,04 M"
39,30/09/2014,"R$ 473,03 M","- R$ 209,30 M","- R$ 275,62 M","- R$ 11,88 M"
