,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 480,31 M","R$ 204,70 M","R$ 22,28 M","- R$ 16,30 M","R$ 38,58 M","R$ 41,65 M","R$ 0,05"
1,31/03/2024,"R$ 539,36 M","R$ 240,42 M","R$ 91,69 M","- R$ 17,27 M","R$ 108,96 M","R$ 139,69 M","R$ 0,15"
2,31/12/2023,"R$ 760,78 M","R$ 362,61 M","R$ 144,74 M","- R$ 22,92 M","R$ 167,67 M","R$ 243,03 M","R$ 0,27"
3,30/09/2023,"R$ 689,10 M","R$ 313,38 M","R$ 91,56 M","- R$ 22,98 M","R$ 114,54 M","R$ 134,28 M","R$ 0,15"
4,30/06/2023,"R$ 463,62 M","R$ 189,55 M","R$ 11,00 mil","- R$ 23,77 M","R$ 23,78 M","R$ 57,25 M","R$ 0,06"
5,31/03/2023,"R$ 520,11 M","R$ 218,15 M","R$ 38,62 M","- R$ 23,88 M","R$ 62,49 M","R$ 123,12 M","R$ 0,14"
6,31/12/2022,"R$ 763,67 M","R$ 350,17 M","R$ 125,32 M","- R$ 23,38 M","R$ 148,70 M","R$ 202,61 M","R$ 0,22"
7,30/09/2022,"R$ 713,87 M","R$ 284,46 M","R$ 64,37 M","- R$ 22,85 M","R$ 87,23 M","R$ 174,24 M","R$ 0,19"
8,30/06/2022,"R$ 517,21 M","R$ 176,92 M","R$ 3,29 M","- R$ 23,98 M","R$ 27,27 M","R$ 65,71 M","R$ 0,07"
9,31/03/2022,"R$ 517,91 M","R$ 196,22 M","R$ 46,13 M","- R$ 21,23 M","R$ 67,36 M","R$ 125,47 M","R$ 0,14"
10,31/12/2021,"R$ 789,85 M","R$ 370,41 M","R$ 171,94 M","- R$ 22,63 M","R$ 194,57 M","R$ 230,61 M","R$ 0,26"
11,30/09/2021,"R$ 671,42 M","R$ 296,44 M","R$ 118,51 M","- R$ 21,64 M","R$ 140,16 M","R$ 208,06 M","R$ 0,23"
12,30/06/2021,"R$ 357,98 M","R$ 126,98 M","- R$ 767,00 mil","- R$ 22,08 M","R$ 21,32 M","R$ 33,18 M","R$ 0,04"
13,31/03/2021,"R$ 523,30 M","R$ 236,23 M","R$ 103,84 M","- R$ 22,75 M","R$ 126,59 M","R$ 129,16 M","R$ 0,14"
14,31/12/2020,"R$ 837,09 M","R$ 415,43 M","R$ 221,18 M","- R$ 22,16 M","R$ 243,35 M","R$ 309,00 M","R$ 0,34"
15,30/09/2020,"R$ 630,79 M","R$ 282,12 M","R$ 125,66 M","- R$ 21,70 M","R$ 147,36 M","R$ 110,83 M","R$ 0,12"
16,30/06/2020,"R$ 56,72 M","R$ 23,64 M","- R$ 85,28 M","- R$ 31,57 M","- R$ 53,71 M","- R$ 44,36 M","- R$ 0,05"
17,31/03/2020,"R$ 372,19 M","R$ 153,26 M","R$ 39,65 M","- R$ 20,68 M","R$ 60,33 M","R$ 29,74 M","R$ 0,03"
18,31/12/2019,"R$ 665,73 M","R$ 337,70 M","R$ 150,80 M","- R$ 26,81 M","R$ 177,61 M","R$ 210,13 M","R$ 0,23"
19,30/09/2019,"R$ 582,23 M","R$ 278,78 M","R$ 159,13 M","- R$ 16,13 M","R$ 175,25 M","R$ 166,78 M","R$ 0,18"
20,30/06/2019,"R$ 399,81 M","R$ 155,57 M","R$ 10,08 M","- R$ 16,16 M","R$ 26,23 M","R$ 41,52 M","R$ 0,05"
21,31/03/2019,"R$ 423,26 M","R$ 172,48 M","R$ 33,53 M","- R$ 16,30 M","R$ 49,83 M","R$ 76,52 M","R$ 0,08"
22,31/12/2018,"R$ 742,42 M","R$ 374,76 M","R$ 177,95 M","- R$ 16,23 M","R$ 194,18 M","R$ 251,32 M","R$ 0,28"
23,30/09/2018,"R$ 599,09 M","R$ 275,86 M","R$ 96,38 M","- R$ 16,13 M","R$ 112,51 M","R$ 112,35 M","R$ 0,12"
24,30/06/2018,"R$ 446,13 M","R$ 196,33 M","R$ 62,17 M","- R$ 16,10 M","R$ 78,27 M","R$ 65,80 M","R$ 0,07"
25,31/03/2018,"R$ 545,81 M","R$ 259,18 M","R$ 120,47 M","- R$ 15,62 M","R$ 136,09 M","R$ 156,06 M","R$ 0,52"
26,31/12/2017,"R$ 705,39 M","R$ 366,85 M","R$ 187,23 M","- R$ 15,16 M","R$ 202,39 M","R$ 250,45 M","R$ 0,83"
