,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 173,09 M","- R$ 273,18 M","R$ 342,02 M","R$ 241,93 M",119
1,31/03/2024,"R$ 24,44 M","- R$ 23,40 M","R$ 2,92 M","R$ 3,97 M",119
2,31/12/2023,"R$ 192,33 M","R$ 11,46 M","- R$ 290,23 M","- R$ 86,44 M",119
3,30/09/2023,"R$ 137,79 M","- R$ 105,56 M","R$ 141,15 M","R$ 173,38 M",119
4,30/06/2023,"R$ 106,37 M","- R$ 28,16 M","R$ 8,33 M","R$ 86,54 M",119
5,31/03/2023,"R$ 19,41 M","- R$ 47,06 M","- R$ 64,45 M","- R$ 92,11 M",119
6,31/12/2022,"R$ 154,89 M","R$ 4,58 M","R$ 8,28 M","R$ 167,74 M",119
7,30/09/2022,"R$ 70,90 M","- R$ 20,82 M","- R$ 109,63 M","- R$ 59,55 M",119
8,30/06/2022,"R$ 94,26 M","R$ 7,65 M","- R$ 8,76 M","R$ 93,15 M",119
9,31/03/2022,"R$ 27,32 M","- R$ 32,42 M","- R$ 9,94 M","- R$ 15,04 M",119
10,31/12/2021,"R$ 212,12 M","- R$ 85,82 M","- R$ 67,88 M","R$ 58,42 M",119
11,30/09/2021,"R$ 76,96 M","- R$ 46,44 M","- R$ 6,48 M","R$ 24,04 M",119
12,30/06/2021,"R$ 78,62 M","- R$ 6,53 M","- R$ 11,47 M","R$ 60,63 M",119
13,31/03/2021,"R$ 14,59 M","R$ 22,27 M","R$ 1,98 M","R$ 38,85 M",119
14,31/12/2020,"R$ 51,35 M","- R$ 62,94 M","- R$ 226,95 M","- R$ 238,55 M",119
15,30/09/2020,"R$ 55,15 M","- R$ 13,33 M","R$ 129,77 M","R$ 171,59 M",119
16,30/06/2020,"R$ 67,06 M","- R$ 5,92 M","R$ 42,42 M","R$ 103,55 M",119
17,31/03/2020,"R$ 4,52 M","- R$ 9,39 M","R$ 9,90 M","R$ 5,03 M",119
18,31/12/2019,,,,,119
