,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"11,38","7,25","1,95","12,56","13,32","1,66","9,46","4,34","9,73","9,37","-4,29","2,01","13,71","1,71","R$ 6,63 B","8,87%"
1,30/06/2024,"10,82","6,89","1,85","11,93","12,66","1,58","8,99","4,12","9,26","8,91","-4,08","1,91","13,04","1,63","R$ 6,30 B","10,13%"
2,31/03/2024,"11,06","5,84","1,88","12,75","13,68","1,72","9,09","4,61","9,02","8,66","-5,20","1,86","13,57","1,71","R$ 5,88 B","6,32%"
3,31/12/2023,"11,87","6,61","1,98","12,54","13,62","1,85","9,83","5,08","9,77","9,36","-5,19","1,97","13,55","1,84","R$ 5,72 B","4,73%"
4,30/09/2023,"11,54","5,17","1,80","11,40","12,47","1,51","9,13","3,60","8,97","8,89","-5,29","1,76","12,25","1,49","R$ 4,77 B","4,82%"
5,30/06/2023,"13,16","5,39","2,05","14,79","16,34","1,83","10,37","3,72","10,26","10,20","-10,96","2,03","16,16","1,81","R$ 5,20 B","1,52%"
6,31/03/2023,"9,78","4,18","1,46","10,38","11,34","1,29","7,56","2,58","7,57","7,54","-6,72","1,47","11,35","1,29","R$ 3,52 B","2,24%"
7,31/12/2022,"11,23","4,93","1,64","10,66","11,27","1,32","8,62","3,72","8,44","8,40","-3,53","1,60","11,02","1,29","R$ 3,70 B","5,69%"
8,30/09/2022,"10,11","4,87","1,66","8,89","9,28","1,29","8,15","3,45","8,29","8,52","-3,58","1,69","9,44","1,31","R$ 3,60 B","5,57%"
9,30/06/2022,"7,44","3,83","1,24","6,04","6,36","0,85","6,01","3,26","5,88","5,98","-1,64","1,21","6,22","0,83","R$ 2,48 B","8,08%"
10,31/03/2022,"5,83","2,93","1,03","4,80","5,13","0,65","4,85","2,75","4,92","4,96","-1,19","1,04","5,22","0,66","R$ 1,90 B","10,56%"
11,31/12/2021,"6,32","3,35","1,14","5,18","5,65","0,76","5,27","2,61","5,05","5,03","-1,59","1,09","5,42","0,73","R$ 1,98 B","8,33%"
12,30/09/2021,"8,17","3,54","1,35","9,74","11,31","0,99","6,65","2,48","6,57","6,46","-3,09","1,34","11,18","0,98","R$ 2,16 B","5,33%"
13,30/06/2021,"9,65","4,38","1,62","11,88","13,90","1,17","7,76","3,19","7,37","7,26","-3,18","1,54","13,19","1,11","R$ 2,37 B","4,85%"
14,31/03/2021,"14,19","5,37","2,31","15,40","17,69","1,51","10,99","3,32","10,81","10,69","-5,74","2,27","17,39","1,49","R$ 2,90 B","3,97%"
15,31/12/2020,"16,08","5,28","2,26","14,52","16,12","1,57","11,49","3,45","11,43","11,36","-6,39","2,25","16,03","1,56","R$ 2,59 B","0,00%"
16,30/09/2020,"21,60","6,73","2,81","14,85","16,14","1,72","13,96","4,27","12,95","12,63","-5,06","2,61","14,97","1,60","R$ 3,09 B","0,00%"
17,30/06/2020,"10.425,95","5.035,22","1.248,74","6.768,25",NA,"905,19","6.349,10","2.306,35","6.348,99","6.342,86","-2.116,15","1.248,72",NA,"905,17","R$ 1,29 T","0,00%"
18,31/03/2020,"6.817,91","4.592,03","955,15","6.763,58",NA,"799,74","4.317,15","1.977,88","4.317,32","4.270,84","-1.897,36","955,19",NA,"799,77","R$ 1,01 T","0,00%"
19,31/12/2019,"4,20","3,15","0,66","4,73","5,18","0,52","2,83","1,54","4,03","4,01","-1,06","0,94","7,36","0,74","R$ 672,92 M","0,00%"
