,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 3,98 B","R$ 913,45 M","R$ 3,13",291.875.088,0,0,291.875.088,1.990.800,0,0,1.990.800,289.884.288,0,289.884.288,119
1,31/03/2024,"R$ 3,41 B","R$ 1,01 B","R$ 3,45",291.875.088,0,0,291.875.088,1.990.800,0,0,1.990.800,289.884.288,0,289.884.288,119
2,31/12/2023,"R$ 3,09 B","R$ 864,97 M","R$ 2,96",291.875.088,0,0,291.875.088,1.990.800,0,0,1.990.800,289.884.288,0,289.884.288,119
3,30/09/2023,"R$ 3,15 B","R$ 923,18 M","R$ 3,16",291.875.088,0,0,291.875.088,1.990.800,0,0,1.990.800,289.884.288,0,289.884.288,119
4,30/06/2023,"R$ 2,84 B","R$ 964,96 M","R$ 3,31",291.875.088,0,0,291.875.088,1.990.800,0,0,1.990.800,289.884.288,0,289.884.288,119
5,31/03/2023,"R$ 2,73 B","R$ 843,59 M","R$ 2,89",291.875.088,0,0,291.875.088,1.990.800,0,0,1.990.800,289.884.288,0,289.884.288,119
6,31/12/2022,"R$ 2,80 B","R$ 751,74 M","R$ 2,58",291.875.088,0,0,291.875.088,1.990.800,0,0,1.990.800,289.884.288,0,289.884.288,119
7,30/09/2022,"R$ 2,78 B","R$ 738,30 M","R$ 2,53",291.875.088,0,0,291.875.088,1.990.800,0,0,1.990.800,289.884.288,0,289.884.288,119
8,30/06/2022,"R$ 2,92 B","R$ 648,43 M","R$ 2,22",291.875.088,0,0,291.875.088,1.990.800,0,0,1.990.800,289.884.288,0,289.884.288,119
9,31/03/2022,"R$ 2,93 B","R$ 648,11 M","R$ 2,22",291.875.088,0,0,291.875.088,811.000,0,0,811.000,291.064.088,0,291.064.088,119
10,31/12/2021,"R$ 2,60 B","R$ 591,10 M","R$ 2,03",291.875.088,0,0,291.875.088,18.600,0,0,18.600,291.856.488,0,291.856.488,119
11,30/09/2021,"R$ 2,18 B","R$ 608,66 M","R$ 2,09",291.875.088,0,0,291.875.088,0,0,0,0,291.875.088,0,291.875.088,119
12,30/06/2021,"R$ 2,03 B","R$ 541,25 M","R$ 1,85",291.875.088,0,0,291.875.088,0,0,0,0,291.875.088,0,291.875.088,119
13,31/03/2021,"R$ 1,92 B","R$ 539,46 M","R$ 1,85",291.875.088,0,0,291.875.088,0,0,0,0,291.875.088,0,291.875.088,119
14,31/12/2020,"R$ 1,64 B","R$ 489,46 M","R$ 1,68",291.875.088,0,0,291.875.088,0,0,0,0,291.875.088,0,291.875.088,119
15,30/09/2020,"R$ 1,80 B","R$ 459,69 M","R$ 1,57",291.875.088,0,0,291.875.088,0,0,0,0,291.875.088,0,291.875.088,119
16,30/06/2020,"R$ 1,43 B","R$ 257,10 M","R$ 0,00",136.846.635.000,0,0,136.846.635.000,0,0,0,0,136.846.635.000,0,136.846.635.000,119
17,31/03/2020,"R$ 1,26 B","R$ 220,11 M","R$ 0,00",106.846.635.000,0,0,106.846.635.000,0,0,0,0,106.846.635.000,0,106.846.635.000,119
18,31/12/2019,"R$ 1,29 B","R$ 213,62 M","R$ 3,00",68.643.905,2.489.675,2.489.675,71.133.580,0,0,0,0,68.643.905,2.489.675,71.133.580,119
