,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 3,40 B","R$ 1,30 B","R$ 700,35 M","- R$ 27,48 M","R$ 727,83 M","R$ 582,03 M","R$ 1,99",119
1,31/03/2024,"R$ 3,13 B","R$ 1,19 B","R$ 646,28 M","- R$ 27,29 M","R$ 673,57 M","R$ 531,16 M","R$ 1,82",119
2,31/12/2023,"R$ 2,89 B","R$ 1,10 B","R$ 581,94 M","- R$ 25,87 M","R$ 607,81 M","R$ 481,77 M","R$ 1,65",119
3,30/09/2023,"R$ 2,66 B","R$ 1,00 B","R$ 522,17 M","- R$ 4,87 M","R$ 527,04 M","R$ 413,23 M","R$ 1,42",119
4,30/06/2023,"R$ 2,53 B","R$ 953,20 M","R$ 501,07 M","- R$ 2,80 M","R$ 503,87 M","R$ 394,88 M","R$ 1,35",119
5,31/03/2023,"R$ 2,40 B","R$ 894,67 M","R$ 465,73 M","- R$ 2,15 M","R$ 467,87 M","R$ 360,35 M","R$ 1,23",119
6,31/12/2022,"R$ 2,26 B","R$ 836,89 M","R$ 429,44 M","- R$ 1,85 M","R$ 431,29 M","R$ 329,89 M","R$ 1,13",119
7,30/09/2022,"R$ 2,17 B","R$ 801,59 M","R$ 441,14 M","R$ 11,63 M","R$ 429,51 M","R$ 355,85 M","R$ 1,22",119
8,30/06/2022,"R$ 2,00 B","R$ 742,82 M","R$ 412,72 M","R$ 7,03 M","R$ 405,69 M","R$ 333,39 M","R$ 1,14",119
9,31/03/2022,"R$ 1,85 B","R$ 690,24 M","R$ 391,46 M","R$ 2,69 M","R$ 388,77 M","R$ 325,66 M","R$ 1,12",119
10,31/12/2021,"R$ 1,74 B","R$ 644,67 M","R$ 376,37 M","- R$ 1,44 M","R$ 377,81 M","R$ 313,75 M","R$ 1,07",119
11,30/09/2021,"R$ 1,59 B","R$ 598,06 M","R$ 324,36 M","- R$ 5,78 M","R$ 330,14 M","R$ 263,97 M","R$ 0,90",119
12,30/06/2021,"R$ 1,46 B","R$ 546,44 M","R$ 305,64 M","- R$ 4,61 M","R$ 310,25 M","R$ 245,92 M","R$ 0,84",119
13,31/03/2021,"R$ 1,26 B","R$ 470,59 M","R$ 263,67 M","- R$ 2,75 M","R$ 266,42 M","R$ 204,31 M","R$ 0,70",119
14,31/12/2020,"R$ 1,14 B","R$ 428,39 M","R$ 225,02 M","- R$ 1,42 M","R$ 226,44 M","R$ 160,81 M","R$ 0,55",119
15,30/09/2020,"R$ 1,10 B","R$ 407,53 M","R$ 221,60 M","- R$ 5,62 M","R$ 227,22 M","R$ 143,21 M","R$ 0,49",119
16,30/06/2020,"R$ 1,04 B","R$ 365,01 M","R$ 203,90 M","- R$ 197,00 mil","R$ 204,10 M","R$ 124,17 M","R$ 0,00",119
17,31/03/2020,"R$ 1,06 B","R$ 378,69 M","R$ 234,13 M","- R$ 2,55 M","R$ 236,68 M","R$ 148,25 M","R$ 0,00",119
18,31/12/2019,"R$ 1,02 B","R$ 355,89 M","R$ 237,51 M","- R$ 1,16 M","R$ 238,66 M","R$ 160,13 M","R$ 2,25",119
