,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 527,65 M","- R$ 390,68 M","R$ 195,85 M","R$ 332,83 M",119
1,31/03/2024,"R$ 460,93 M","- R$ 145,66 M","- R$ 137,84 M","R$ 177,44 M",119
2,31/12/2023,"R$ 455,90 M","- R$ 169,33 M","- R$ 205,21 M","R$ 81,37 M",119
3,30/09/2023,"R$ 418,46 M","- R$ 176,20 M","R$ 93,30 M","R$ 335,55 M",119
4,30/06/2023,"R$ 351,57 M","- R$ 91,47 M","- R$ 157,48 M","R$ 102,62 M",119
5,31/03/2023,"R$ 339,46 M","- R$ 55,66 M","- R$ 174,56 M","R$ 109,24 M",119
6,31/12/2022,"R$ 347,37 M","- R$ 41,01 M","- R$ 120,05 M","R$ 186,30 M",119
7,30/09/2022,"R$ 404,60 M","- R$ 131,41 M","- R$ 196,21 M","R$ 76,98 M",119
8,30/06/2022,"R$ 410,66 M","- R$ 157,03 M","- R$ 93,06 M","R$ 160,57 M",119
9,31/03/2022,"R$ 395,02 M","- R$ 171,21 M","- R$ 95,78 M","R$ 128,04 M",119
10,31/12/2021,"R$ 382,29 M","- R$ 116,52 M","- R$ 83,85 M","R$ 181,93 M",119
11,30/09/2021,"R$ 221,52 M","- R$ 93,65 M","- R$ 242,92 M","- R$ 115,04 M",119
12,30/06/2021,"R$ 199,72 M","- R$ 60,54 M","- R$ 106,66 M","R$ 32,51 M",119
13,31/03/2021,"R$ 188,15 M","- R$ 59,92 M","- R$ 52,78 M","R$ 75,44 M",119
14,31/12/2020,"R$ 178,08 M","- R$ 91,58 M","- R$ 44,87 M","R$ 41,63 M",119
15,30/09/2020,"R$ 208,36 M","- R$ 38,02 M","R$ 123,11 M","R$ 293,45 M",119
16,30/06/2020,"R$ 191,27 M","- R$ 11,13 M","- R$ 11,81 M","R$ 168,33 M",119
17,31/03/2020,"R$ 149,44 M","- R$ 24,66 M","- R$ 49,84 M","R$ 74,95 M",119
18,31/12/2019,"R$ 142,15 M","R$ 1,22 M","- R$ 65,27 M","R$ 78,10 M",119
