,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 6,81 B","R$ 3,59 B","R$ 3,74 B","- R$ 31,03 M","R$ 3,77 B","R$ 2,67 B","R$ 4,05"
1,31/03/2024,"R$ 6,62 B","R$ 3,69 B","R$ 3,84 B","- R$ 27,36 M","R$ 3,87 B","R$ 2,74 B","R$ 4,15"
2,31/12/2023,"R$ 6,22 B","R$ 3,71 B","R$ 3,94 B","- R$ 24,89 M","R$ 3,97 B","R$ 2,84 B","R$ 4,31"
3,30/09/2023,"R$ 5,76 B","R$ 3,44 B","R$ 3,60 B","- R$ 26,33 M","R$ 3,63 B","R$ 2,36 B","R$ 3,59"
4,30/06/2023,"R$ 5,47 B","R$ 3,29 B","R$ 3,55 B","- R$ 26,66 M","R$ 3,58 B","R$ 2,37 B","R$ 3,60"
5,31/03/2023,"R$ 5,66 B","R$ 3,41 B","R$ 3,72 B","- R$ 26,97 M","R$ 3,75 B","R$ 2,47 B","R$ 3,75"
6,31/12/2022,"R$ 5,45 B","R$ 3,28 B","R$ 3,49 B","- R$ 27,50 M","R$ 3,52 B","R$ 2,26 B","R$ 3,43"
7,30/09/2022,"R$ 5,66 B","R$ 3,69 B","R$ 4,02 B","- R$ 26,79 M","R$ 4,05 B","R$ 2,58 B","R$ 3,92"
8,30/06/2022,"R$ 5,96 B","R$ 4,13 B","R$ 4,42 B","- R$ 26,23 M","R$ 4,44 B","R$ 2,83 B","R$ 4,29"
9,31/03/2022,"R$ 5,81 B","R$ 4,22 B","R$ 4,52 B","- R$ 24,60 M","R$ 4,54 B","R$ 2,98 B","R$ 4,52"
10,31/12/2021,"R$ 5,53 B","R$ 4,12 B","R$ 4,44 B","- R$ 22,80 M","R$ 4,46 B","R$ 3,02 B","R$ 4,58"
11,30/09/2021,"R$ 5,38 B","R$ 4,05 B","R$ 4,49 B","- R$ 21,78 M","R$ 4,51 B","R$ 3,20 B","R$ 4,86"
12,30/06/2021,"R$ 4,89 B","R$ 3,66 B","R$ 4,54 B","- R$ 20,69 M","R$ 4,56 B","R$ 3,30 B","R$ 5,02"
13,31/03/2021,"R$ 3,93 B","R$ 2,75 B","R$ 4,58 B","- R$ 20,44 M","R$ 4,60 B","R$ 3,44 B","R$ 5,22"
14,31/12/2020,"R$ 3,70 B","R$ 2,56 B","R$ 4,43 B","- R$ 19,79 M","R$ 4,45 B","R$ 3,36 B","R$ 5,10"
15,30/09/2020,"R$ 4,27 B","R$ 3,18 B","R$ 3,19 B","- R$ 18,83 M","R$ 3,21 B","R$ 2,28 B","R$ 3,46"
16,30/06/2020,"R$ 3,94 B","R$ 2,86 B","R$ 2,93 B","- R$ 18,73 M","R$ 2,95 B","R$ 2,22 B","R$ 3,37"
17,31/03/2020,"R$ 3,38 B","R$ 2,36 B","R$ 2,38 B","- R$ 19,19 M","R$ 2,40 B","R$ 1,80 B","R$ 2,73"
18,31/12/2019,"R$ 3,31 B","R$ 2,35 B","R$ 2,34 B","- R$ 19,96 M","R$ 2,36 B","R$ 1,76 B","R$ 2,68"
19,30/09/2019,"R$ 3,40 B","R$ 2,52 B","R$ 2,47 B","- R$ 17,90 M","R$ 2,49 B","R$ 1,96 B","R$ 2,98"
20,30/06/2019,"R$ 3,80 B","R$ 3,03 B","R$ 3,02 B","- R$ 15,15 M","R$ 3,04 B","R$ 2,25 B","R$ 3,41"
