,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 450,95 M","- R$ 1,43 B","R$ 325,95 M","- R$ 653,39 M"
1,31/03/2024,"R$ 672,05 M","- R$ 698,35 M","- R$ 192,49 M","- R$ 218,79 M"
2,31/12/2023,"R$ 589,85 M","- R$ 306,39 M","- R$ 374,16 M","- R$ 90,70 M"
3,30/09/2023,"R$ 892,35 M","- R$ 170,92 M","- R$ 610,61 M","R$ 110,82 M"
4,30/06/2023,"R$ 941,94 M","R$ 245,90 M","- R$ 684,45 M","R$ 503,39 M"
5,31/03/2023,"R$ 635,68 M","R$ 525,27 M","R$ 7,50 M","R$ 1,17 B"
6,31/12/2022,"R$ 599,69 M","- R$ 99,09 M","- R$ 446,72 M","R$ 53,89 M"
7,30/09/2022,"R$ 281,49 M","- R$ 116,66 M","- R$ 227,92 M","- R$ 63,09 M"
8,30/06/2022,"R$ 364,01 M","- R$ 76,50 M","- R$ 1,16 B","- R$ 869,50 M"
9,31/03/2022,"R$ 763,54 M","- R$ 350,86 M","- R$ 949,93 M","- R$ 537,24 M"
10,31/12/2021,"R$ 898,93 M","- R$ 1,83 B","- R$ 854,84 M","- R$ 1,78 B"
11,30/09/2021,"R$ 1,39 B","- R$ 1,93 B","- R$ 25,49 M","- R$ 568,22 M"
12,30/06/2021,"R$ 1,33 B","- R$ 1,74 B","R$ 185,26 M","- R$ 229,16 M"
13,31/03/2021,"R$ 1,26 B","- R$ 1,74 B","R$ 576,62 M","R$ 96,41 M"
14,31/12/2020,"R$ 1,38 B","- R$ 191,64 M","R$ 286,57 M","R$ 1,47 B"
15,30/09/2020,"R$ 1,35 B","R$ 361,70 M","- R$ 917,77 M","R$ 792,43 M"
16,30/06/2020,"R$ 1,40 B","R$ 510,82 M","- R$ 607,42 M","R$ 1,31 B"
17,31/03/2020,"R$ 1,30 B","R$ 543,78 M","- R$ 1,10 B","R$ 739,31 M"
18,31/12/2019,"R$ 1,35 B","R$ 157,18 M","- R$ 928,65 M","R$ 579,23 M"
19,30/09/2019,"R$ 1,36 B","R$ 364,32 M","- R$ 1,73 B","- R$ 5,63 M"
20,30/06/2019,"R$ 1,42 B","- R$ 488,32 M","- R$ 922,24 M","R$ 6,98 M"
21,31/03/2019,"R$ 1,51 B","- R$ 362,71 M","- R$ 1,14 B","R$ 6,22 M"
22,31/12/2018,"R$ 1,31 B","- R$ 102,71 M","- R$ 1,20 B","R$ 10,16 M"
23,30/09/2018,"R$ 1,40 B","- R$ 1,05 B","- R$ 347,78 M","R$ 2,03 M"
24,30/06/2018,"R$ 1,18 B","- R$ 714,33 M","- R$ 466,10 M","R$ 2,05 M"
25,31/03/2018,"R$ 817,46 M","- R$ 416,16 M","- R$ 395,16 M","R$ 6,14 M"
26,31/12/2017,"R$ 566,86 M","- R$ 381,90 M","- R$ 182,90 M","R$ 2,06 M"
27,30/09/2017,"R$ 164,52 M","- R$ 117,55 M","- R$ 40,77 M","R$ 6,21 M"
28,30/06/2017,"R$ 27,16 M","R$ 190,52 M","- R$ 216,32 M","R$ 1,37 M"
29,31/03/2017,"R$ 36,61 M","R$ 41,31 M","- R$ 77,61 M","R$ 306,00 mil"
30,31/12/2016,"R$ 135,03 M","R$ 101,00 M","- R$ 237,64 M","- R$ 1,61 M"
31,30/09/2016,"R$ 197,45 M","R$ 24,88 M","- R$ 224,25 M","- R$ 1,93 M"
32,30/06/2016,"R$ 426,34 M","- R$ 63,69 M","- R$ 366,39 M","- R$ 3,74 M"
33,31/03/2016,"R$ 597,72 M","- R$ 34,17 M","- R$ 563,87 M","- R$ 327,00 mil"
34,31/12/2015,"R$ 530,89 M","R$ 63,84 M","- R$ 593,29 M","R$ 1,44 M"
35,30/09/2015,"R$ 422,16 M","R$ 222,04 M","- R$ 643,99 M","R$ 212,00 mil"
36,30/06/2015,"R$ 446,08 M","R$ 165,22 M","- R$ 607,64 M","R$ 3,66 M"
37,31/03/2015,"R$ 337,58 M","R$ 59,93 M","- R$ 395,60 M","R$ 1,91 M"
38,31/12/2014,"R$ 495,90 M","- R$ 21,89 M","- R$ 473,59 M","R$ 426,00 mil"
39,30/09/2014,"R$ 623,65 M","R$ 235,79 M","- R$ 857,99 M","R$ 1,45 M"
40,30/06/2014,"R$ 527,14 M","R$ 387,90 M","- R$ 923,12 M","- R$ 8,07 M"
41,31/03/2014,"R$ 509,28 M","R$ 523,04 M","- R$ 1,04 B","- R$ 9,58 M"
42,31/12/2013,"R$ 1,95 B","- R$ 855,04 M","- R$ 1,40 B","- R$ 305,33 M"
43,30/09/2013,"R$ 1,42 B","- R$ 1,46 B","- R$ 442,62 M","- R$ 477,59 M"
44,30/06/2013,"R$ 1,49 B","- R$ 1,43 B","- R$ 241,28 M","- R$ 180,59 M"
45,31/03/2013,"R$ 1,60 B","- R$ 1,51 B","- R$ 293,51 M","- R$ 196,74 M"
46,31/12/2012,"R$ 186,30 M","- R$ 177,52 M","R$ 98,43 M","R$ 107,21 M"
47,30/09/2012,"R$ 110,42 M","- R$ 8,13 M","R$ 50,10 M","R$ 152,39 M"
