,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,CEA MODAS,CEA MODAS S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Atuação no varejo nos setores de vestuário. acessórios. calçados. higiene. eletrônicos. dentre outros.,"R$ 40,14 M",Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,"GPTW, IBRA, ICON, IGC, IGCT, IGNM, ISE, ITAG, SMLL"
