,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 217,08 M","- R$ 45,52 M","- R$ 579,12 M","- R$ 407,55 M",92
1,31/03/2024,"R$ 93,42 M","- R$ 54,17 M","- R$ 177,15 M","- R$ 137,91 M",92
2,31/12/2023,"R$ 313,78 M","- R$ 53,44 M","- R$ 224,36 M","R$ 35,98 M",92
3,30/09/2023,"R$ 394,28 M","- R$ 51,36 M","- R$ 184,15 M","R$ 158,76 M",92
4,30/06/2023,"R$ 262,01 M","- R$ 56,42 M","- R$ 700,74 M","- R$ 495,15 M",92
5,31/03/2023,"- R$ 9,81 M","- R$ 73,21 M","- R$ 135,07 M","- R$ 218,10 M",92
6,31/12/2022,"R$ 959,91 M","- R$ 83,03 M","- R$ 431,01 M","R$ 445,88 M",92
7,30/09/2022,"R$ 381,01 M","- R$ 96,99 M","- R$ 169,38 M","R$ 114,64 M",92
8,30/06/2022,"R$ 132,88 M","- R$ 113,90 M","R$ 434,04 M","R$ 453,02 M",92
9,31/03/2022,"- R$ 383,43 M","- R$ 177,67 M","R$ 171,39 M","- R$ 389,70 M",92
10,31/12/2021,"R$ 479,59 M","- R$ 240,28 M","- R$ 150,66 M","R$ 88,65 M",92
11,30/09/2021,"R$ 327,27 M","- R$ 123,96 M","- R$ 112,88 M","R$ 90,42 M",92
12,30/06/2021,"- R$ 35,77 M","- R$ 134,54 M","R$ 10,80 M","- R$ 159,51 M",92
13,31/03/2021,"- R$ 290,29 M","- R$ 72,55 M","- R$ 107,85 M","- R$ 470,69 M",92
14,31/12/2020,"R$ 514,71 M","- R$ 131,62 M","- R$ 195,61 M","R$ 187,48 M",92
15,30/09/2020,"R$ 223,48 M","- R$ 51,85 M","- R$ 108,96 M","R$ 62,68 M",92
16,30/06/2020,"- R$ 93,43 M","- R$ 43,94 M","R$ 1,12 B","R$ 979,05 M",92
17,31/03/2020,"- R$ 40,11 M","- R$ 32,60 M","- R$ 94,44 M","- R$ 167,15 M",92
18,31/12/2019,"R$ 460,36 M","- R$ 80,29 M","- R$ 121,69 M","R$ 258,38 M",92
19,30/09/2019,"R$ 252,20 M","- R$ 77,74 M","- R$ 81,04 M","R$ 93,42 M",92
20,30/06/2019,"R$ 19,77 M","- R$ 73,41 M","R$ 14,08 M","- R$ 39,57 M",92
21,31/03/2019,"R$ 119,56 M","- R$ 89,86 M","- R$ 340,82 M","- R$ 311,12 M",92
22,31/12/2018,,,,,92
