,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 217,46 M","- R$ 34,23 M","- R$ 137,46 M","R$ 45,76 M",229
1,31/03/2024,"R$ 213,82 M","- R$ 27,93 M","- R$ 128,15 M","R$ 57,75 M",229
2,31/12/2023,"R$ 216,44 M","- R$ 29,66 M","- R$ 144,54 M","R$ 42,24 M",229
3,30/09/2023,"R$ 263,50 M","- R$ 33,73 M","- R$ 108,38 M","R$ 121,39 M",229
4,30/06/2023,"R$ 255,38 M","- R$ 33,42 M","- R$ 104,65 M","R$ 117,32 M",229
5,31/03/2023,"R$ 209,49 M","- R$ 40,66 M","- R$ 137,28 M","R$ 31,54 M",229
6,31/12/2022,"R$ 207,79 M","- R$ 28,14 M","- R$ 136,48 M","R$ 43,17 M",229
7,30/09/2022,"R$ 95,11 M","- R$ 21,10 M","- R$ 158,19 M","- R$ 84,18 M",229
8,30/06/2022,"R$ 74,14 M","- R$ 21,66 M","- R$ 177,29 M","- R$ 124,81 M",229
9,31/03/2022,"R$ 80,94 M","- R$ 17,58 M","- R$ 157,77 M","- R$ 94,41 M",229
10,31/12/2021,"R$ 53,50 M","- R$ 17,39 M","- R$ 149,37 M","- R$ 113,26 M",229
11,30/09/2021,"R$ 146,83 M","- R$ 18,45 M","- R$ 154,76 M","- R$ 26,37 M",229
12,30/06/2021,"R$ 111,79 M","- R$ 12,67 M","- R$ 141,09 M","- R$ 41,97 M",229
13,31/03/2021,"R$ 188,63 M","- R$ 9,03 M","- R$ 634,00 mil","R$ 178,97 M",229
14,31/12/2020,"R$ 203,72 M","- R$ 10,06 M","- R$ 607,00 mil","R$ 193,06 M",229
15,30/09/2020,"R$ 185,01 M","- R$ 19,75 M","- R$ 29,57 M","R$ 135,69 M",229
16,30/06/2020,"R$ 227,10 M","- R$ 21,85 M","- R$ 25,53 M","R$ 179,73 M",229
17,31/03/2020,"R$ 194,94 M","- R$ 33,37 M","- R$ 143,63 M","R$ 17,95 M",229
18,31/12/2019,"R$ 177,57 M","- R$ 36,87 M","- R$ 156,91 M","- R$ 16,21 M",229
19,30/09/2019,"R$ 165,33 M","- R$ 37,61 M","- R$ 113,57 M","R$ 14,14 M",229
20,30/06/2019,"R$ 152,72 M","- R$ 49,24 M","- R$ 87,40 M","R$ 16,09 M",229
21,31/03/2019,"R$ 113,20 M","- R$ 37,98 M","- R$ 92,70 M","- R$ 17,47 M",229
22,31/12/2018,"R$ 104,89 M","- R$ 32,78 M","- R$ 137,31 M","- R$ 65,19 M",229
23,30/09/2018,"R$ 108,64 M","- R$ 26,71 M","- R$ 129,27 M","- R$ 47,34 M",229
24,30/06/2018,"R$ 106,26 M","- R$ 15,42 M","- R$ 183,19 M","- R$ 92,34 M",229
25,31/03/2018,"R$ 114,16 M","- R$ 19,86 M","- R$ 94,84 M","- R$ 547,00 mil",229
26,31/12/2017,"R$ 85,00 M","- R$ 35,51 M","- R$ 93,62 M","- R$ 44,13 M",229
27,30/09/2017,"R$ 75,89 M","- R$ 36,53 M","- R$ 135,98 M","- R$ 96,61 M",229
28,30/06/2017,"R$ 76,08 M","- R$ 24,50 M","- R$ 87,76 M","- R$ 36,19 M",229
29,31/03/2017,"R$ 53,70 M","- R$ 27,44 M","- R$ 132,94 M","- R$ 106,68 M",229
30,31/12/2016,"R$ 84,36 M","- R$ 30,66 M","- R$ 75,10 M","- R$ 21,40 M",229
31,30/09/2016,"R$ 102,50 M","- R$ 39,22 M","- R$ 28,11 M","R$ 35,17 M",229
32,30/06/2016,"R$ 141,88 M","- R$ 16,15 M","- R$ 38,02 M","R$ 87,71 M",229
33,31/03/2016,"R$ 106,48 M","- R$ 23,32 M","- R$ 157,43 M","- R$ 74,27 M",229
