,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 1,27 B","R$ 888,23 M","R$ 13,46",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
1,31/03/2024,"R$ 1,22 B","R$ 872,45 M","R$ 13,22",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
2,31/12/2023,"R$ 1,20 B","R$ 835,17 M","R$ 12,65",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
3,30/09/2023,"R$ 1,17 B","R$ 819,53 M","R$ 12,42",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
4,30/06/2023,"R$ 1,13 B","R$ 800,94 M","R$ 12,13",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
5,31/03/2023,"R$ 1,13 B","R$ 800,84 M","R$ 12,13",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
6,31/12/2022,"R$ 1,11 B","R$ 766,19 M","R$ 11,61",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
7,30/09/2022,"R$ 1,04 B","R$ 736,38 M","R$ 11,16",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
8,30/06/2022,"R$ 985,94 M","R$ 707,57 M","R$ 10,72",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
9,31/03/2022,"R$ 1,03 B","R$ 699,44 M","R$ 10,60",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
10,31/12/2021,"R$ 1,04 B","R$ 680,73 M","R$ 10,31",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
11,30/09/2021,"R$ 1,01 B","R$ 668,63 M","R$ 10,13",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
12,30/06/2021,"R$ 1,03 B","R$ 656,55 M","R$ 9,95",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
13,31/03/2021,"R$ 1,06 B","R$ 644,91 M","R$ 9,77",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
14,31/12/2020,"R$ 1,03 B","R$ 624,66 M","R$ 9,46",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
15,30/09/2020,"R$ 1,03 B","R$ 619,95 M","R$ 9,39",66.002.815,0,0,66.002.815,65.143,0,0,65.143,65.937.672,0,65.937.672,229
16,30/06/2020,"R$ 1,04 B","R$ 590,09 M","R$ 8,94",66.002.815,0,0,66.002.815,65.143,0,0,65.143,65.937.672,0,65.937.672,229
17,31/03/2020,"R$ 969,37 M","R$ 595,13 M","R$ 9,02",66.002.815,0,0,66.002.815,65.143,0,0,65.143,65.937.672,0,65.937.672,229
18,31/12/2019,"R$ 985,42 M","R$ 575,08 M","R$ 8,71",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
19,30/09/2019,"R$ 1,00 B","R$ 577,74 M","R$ 8,75",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
20,30/06/2019,"R$ 899,90 M","R$ 515,84 M","R$ 7,82",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
21,31/03/2019,"R$ 875,98 M","R$ 511,01 M","R$ 7,74",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
22,31/12/2018,"R$ 809,43 M","R$ 484,37 M","R$ 7,34",66.002.915,0,0,66.002.915,65.143,0,0,65.143,65.937.772,0,65.937.772,229
