,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
0,Atual - 18/09/2024,"7,80","1,26","3,68","4,32","0,92","R$ 1,33 B","22,14%",276
1,30/06/2024,"7,79","1,26","3,67","4,32","0,92","R$ 1,36 B","22,17%",276
2,31/03/2024,"8,94","1,48","4,40","6,24","1,05","R$ 1,71 B","18,41%",276
3,31/12/2023,"7,97","1,45","4,15","6,01","1,03","R$ 1,44 B","27,43%",276
4,30/09/2023,"6,00","1,12","4,07","5,28","0,80","R$ 1,14 B","19,32%",276
5,30/06/2023,"5,53","1,04","3,67","7,77","0,74","R$ 1,00 B","21,67%",276
6,31/03/2023,"4,42","0,90","2,77","4,95","0,63","R$ 917,27 M","0,00%",276
7,31/12/2022,"4,16","0,84","2,53","4,11","0,57","R$ 810,22 M","65,65%",276
8,30/09/2022,"3,84","0,78","1,89","3,18","0,56","R$ 798,15 M","71,52%",276
9,30/06/2022,"4,46","0,92","2,07","3,49","0,64","R$ 879,67 M","268,72%",276
10,31/03/2022,"5,06","0,86","2,11","-2,16","0,51","R$ 841,60 M","306,88%",276
11,31/12/2021,"0,79","1,20","2,89","-2,57","0,65","R$ 1,03 B","289,63%",276
12,30/09/2021,"0,16","0,14","0,81","-0,52","0,12","R$ 257,34 M","221,24%",276
13,30/06/2021,"1,54","1,36","9,11","-8,72","1,18","R$ 2,54 B","43,79%",276
14,31/03/2021,"1,82","1,55","11,05","13,42","0,88","R$ 2,83 B","41,63%",276
15,31/12/2020,"5,64","3,60","9,56","10,58","0,64","R$ 2,33 B","3,40%",276
16,30/09/2020,"21,23","2,12","0,67","4,58","0,49","R$ 1,72 B","4,61%",276
17,30/06/2020,"40,55","1,47","0,38","7,02","0,30","R$ 1,03 B","8,00%",276
18,31/03/2020,"9,25","1,23","0,35","3,09","0,28","R$ 958,76 M","0,00%",276
19,31/12/2019,"6,96","1,06","0,30","2,22","0,22","R$ 764,28 M","6,92%",276
20,30/09/2019,"3,67","1,56","0,27","3,59","0,20","R$ 720,98 M","8,15%",276
21,30/06/2019,"5,47","1,50","0,22","2,45","0,16","R$ 596,74 M","9,76%",276
22,31/03/2019,"3,59","0,57","0,12","2,22","0,08","R$ 373,11 M","18,30%",276
23,31/12/2018,"4,06","0,62","0,14","3,13","0,10","R$ 513,52 M","16,31%",276
24,30/09/2018,"-9,29","0,64","0,15","-12,56","0,10","R$ 493,56 M","14,48%",276
25,30/06/2018,"4,37","0,65","0,16","80,49","0,13","R$ 433,51 M","12,97%",276
26,31/03/2018,"2,35","0,65","0,13","-14,95","0,10","R$ 353,25 M","17,20%",276
27,31/12/2017,"2,13","0,51","0,12","18,01","0,09","R$ 342,33 M","0,00%",276
28,30/09/2017,"1,38","0,62","0,15","1,64","0,10","R$ 360,41 M","0,00%",276
29,30/06/2017,"2,61","0,69","0,18","2,45","0,12","R$ 417,93 M","0,00%",276
30,31/03/2017,"3,07","0,65","0,17","2,43","0,12","R$ 419,34 M","0,00%",276
31,31/12/2016,"3,20","0,59","0,17","3,72","0,12","R$ 419,34 M","0,00%",276
32,30/09/2016,"1,27","0,59","0,16","3,94","0,11","R$ 378,23 M","0,00%",276
33,30/06/2016,"2,09","0,56","0,14","-6,20","0,10","R$ 348,19 M","0,00%",276
34,31/03/2016,"1,92","0,45","0,10","-12,92","0,08","R$ 265,84 M","0,00%",276
35,31/12/2015,"3,12","0,34","0,08","-8,42","0,06","R$ 237,03 M","0,00%",276
36,30/09/2015,"-2,48","1,13","0,09","-1,93","0,07","R$ 221,98 M","0,00%",276
37,30/06/2015,"15,49","1,20","0,06","-7,34","0,05","R$ 141,87 M","0,00%",276
38,31/03/2015,"-1,70","1,35","0,07","-2,93","0,05","R$ 142,14 M","0,00%",276
39,31/12/2014,"-1,47","0,88","0,07","-5,35","0,06","R$ 142,89 M","0,00%",276
40,30/09/2014,"-0,59","1,55","0,10","4,59","0,07","R$ 153,04 M","0,00%",276
41,30/06/2014,"-0,97","1,34","0,11","1,10","0,07","R$ 157,46 M","0,00%",276
