,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 90,12 M","- R$ 651,53 M","R$ 580,01 M","R$ 18,61 M",374
1,31/03/2024,"R$ 132,14 M","- R$ 64,42 M","- R$ 102,71 M","- R$ 35,00 M",374
2,31/12/2023,"R$ 161,94 M","- R$ 533,31 M","R$ 394,16 M","R$ 22,79 M",374
3,30/09/2023,"R$ 94,13 M","R$ 110,22 M","- R$ 212,99 M","- R$ 8,64 M",374
4,30/06/2023,"R$ 55,23 M","R$ 615,04 M","- R$ 663,29 M","R$ 6,98 M",374
5,31/03/2023,"R$ 66,80 M","- R$ 650,14 M","R$ 569,51 M","- R$ 13,83 M",374
6,31/12/2022,"R$ 105,88 M","R$ 78,36 M","- R$ 170,66 M","R$ 13,58 M",374
7,30/09/2022,"- R$ 122,99 M","- R$ 555,64 M","R$ 691,37 M","R$ 12,74 M",374
8,30/06/2022,"R$ 163,27 M","R$ 62,86 M","- R$ 205,94 M","R$ 20,20 M",374
9,31/03/2022,"R$ 46,57 M","R$ 3,61 M","- R$ 83,47 M","- R$ 33,29 M",374
10,31/12/2021,"R$ 108,59 M","- R$ 85,42 M","- R$ 7,85 M","R$ 15,32 M",374
11,30/09/2021,"R$ 16,88 M","- R$ 235,79 M","R$ 208,59 M","- R$ 10,32 M",374
12,30/06/2021,"- R$ 178,00 mil","R$ 237,74 M","- R$ 224,12 M","R$ 13,45 M",374
13,31/03/2021,"R$ 49,15 M","R$ 36,21 M","- R$ 93,49 M","- R$ 8,13 M",374
14,31/12/2020,"R$ 82,05 M","- R$ 552,77 M","R$ 496,07 M","R$ 25,34 M",374
15,30/09/2020,"- R$ 20,18 M","- R$ 97,74 M","R$ 115,05 M","- R$ 2,87 M",374
16,30/06/2020,"- R$ 12,30 M","- R$ 262,96 M","R$ 270,23 M","- R$ 5,03 M",374
17,31/03/2020,"R$ 73,98 M","- R$ 244,20 M","R$ 134,42 M","- R$ 35,81 M",374
18,31/12/2019,"R$ 117,72 M","- R$ 229,57 M","R$ 147,89 M","R$ 36,03 M",374
19,30/09/2019,"R$ 79,96 M","- R$ 61,91 M","- R$ 29,12 M","- R$ 11,07 M",374
20,30/06/2019,"R$ 119,47 M","- R$ 75,71 M","- R$ 35,03 M","R$ 8,72 M",374
21,31/03/2019,"R$ 86,01 M","- R$ 25,46 M","- R$ 71,57 M","- R$ 11,01 M",374
22,31/12/2018,"R$ 145,29 M","- R$ 124,27 M","- R$ 43,72 M","- R$ 22,69 M",374
23,30/09/2018,"R$ 55,65 M","- R$ 18,91 M","- R$ 33,81 M","R$ 2,92 M",374
24,30/06/2018,"R$ 84,31 M","- R$ 304,96 M","R$ 215,60 M","- R$ 5,05 M",374
25,31/03/2018,"R$ 103,98 M","R$ 54,72 M","- R$ 162,37 M","- R$ 3,67 M",374
26,31/12/2017,"R$ 121,12 M","R$ 105,52 M","- R$ 214,93 M","R$ 11,71 M",374
27,30/09/2017,"- R$ 8,24 M","- R$ 189,88 M","R$ 200,93 M","R$ 2,81 M",374
28,30/06/2017,"R$ 121,86 M","- R$ 149,24 M","- R$ 91,26 M","- R$ 118,64 M",374
29,31/03/2017,"R$ 73,37 M","R$ 131,52 M","- R$ 234,45 M","- R$ 29,56 M",374
30,31/12/2016,"R$ 183,09 M","- R$ 61,21 M","- R$ 106,31 M","R$ 15,57 M",374
31,30/09/2016,"R$ 61,15 M","- R$ 157,58 M","R$ 173,12 M","R$ 76,70 M",374
32,30/06/2016,"R$ 53,71 M","R$ 84,84 M","- R$ 179,87 M","- R$ 41,32 M",374
33,31/03/2016,"- R$ 14,31 M","R$ 56,07 M","- R$ 39,13 M","R$ 2,64 M",374
34,31/12/2015,"R$ 131,50 M","- R$ 178,44 M","- R$ 9,20 M","- R$ 56,14 M",374
35,30/09/2015,"R$ 35,59 M","- R$ 58,23 M","R$ 128,33 M","R$ 105,69 M",374
36,30/06/2015,"R$ 81,06 M","- R$ 44,97 M","- R$ 47,09 M","- R$ 11,00 M",374
37,31/03/2015,"- R$ 5,21 M","R$ 25,78 M","- R$ 185,37 M","- R$ 164,80 M",374
