,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 99,35 M","- R$ 8,70 M","- R$ 22,36 M","R$ 72,52 M"
1,31/03/2024,"R$ 96,30 M","- R$ 14,99 M","- R$ 177,72 M","- R$ 95,89 M"
2,31/12/2023,"R$ 281,08 M","- R$ 13,62 M","- R$ 119,36 M","R$ 147,74 M"
3,30/09/2023,"R$ 248,42 M","- R$ 42,49 M","- R$ 209,46 M","- R$ 3,52 M"
4,30/06/2023,"R$ 208,91 M","- R$ 40,18 M","- R$ 159,36 M","R$ 9,37 M"
5,31/03/2023,"R$ 170,84 M","- R$ 24,54 M","R$ 82,99 M","R$ 229,28 M"
6,31/12/2022,"- R$ 44,48 M","- R$ 60,30 M","R$ 254,12 M","R$ 149,35 M"
7,30/09/2022,"- R$ 190,24 M","- R$ 29,87 M","R$ 252,94 M","R$ 32,82 M"
8,30/06/2022,"R$ 79,56 M","- R$ 93,16 M","- R$ 245,22 M","- R$ 258,82 M"
9,31/03/2022,"- R$ 397,74 M","- R$ 60,99 M","- R$ 161,22 M","- R$ 619,95 M"
10,31/12/2021,"- R$ 78,28 M","- R$ 111,89 M","- R$ 108,62 M","- R$ 298,79 M"
11,30/09/2021,"- R$ 194,49 M","- R$ 25,09 M","R$ 1,56 B","R$ 1,34 B"
12,30/06/2021,"- R$ 124,01 M","- R$ 28,67 M","- R$ 38,14 M","- R$ 190,83 M"
13,31/03/2021,"- R$ 458,96 M","- R$ 29,97 M","R$ 538,48 M","R$ 49,55 M"
14,31/12/2020,NA,NA,NA,NA
