,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"-1,89","0,40","0,37","1,66",NA,"0,24","-2,65","0,50","-1,98","-2,33","3,05","0,28",NA,"0,18","R$ 1,25 B","0,00%"
1,30/06/2024,"-2,69","0,57","0,53","2,35",NA,"0,34","-3,77","0,71","-3,10","-3,64","4,33","0,44",NA,"0,28","R$ 1,77 B","0,00%"
2,31/03/2024,"-3,00","0,54","0,49","2,03",NA,"0,32","-3,66","0,65","-3,08","-3,62","3,27","0,41",NA,"0,27","R$ 1,69 B","0,00%"
3,31/12/2023,"-2,09","0,54","0,50","1,92","1,92","0,32","-2,41","0,63","-2,10","-2,31","3,16","0,43","1,67","0,28","R$ 1,75 B","0,00%"
4,30/09/2023,"-2,21","0,45","0,42","2,71",NA,"0,27","-2,69","0,51","-2,76","-3,14","1,85","0,43",NA,"0,28","R$ 1,58 B","0,00%"
5,30/06/2023,"-5,57","0,65","0,61","16,75",NA,"0,37","-7,13","0,67","-7,71","-9,29","2,87","0,66",NA,"0,40","R$ 2,43 B","0,00%"
6,31/03/2023,"-4,44","0,51","0,45","119,89",NA,"0,29","-7,90","0,53","-9,59","-12,81","2,84","0,54",NA,"0,35","R$ 1,88 B","0,00%"
7,31/12/2022,"20,61","0,46","0,42","-3,35","-3,35","0,27","10,01","0,56","12,96","9,86","3,74","0,55","-4,34","0,35","R$ 1,85 B","5,44%"
8,30/09/2022,"8,03","0,85","0,79","-5,78",NA,"0,52","7,34","0,93","8,25","7,38","2,91","0,89",NA,"0,59","R$ 3,60 B","2,80%"
9,30/06/2022,"6,95","1,00","0,91","-6,89",NA,"0,66","6,86","1,18","7,15","6,60","3,06","0,95",NA,"0,69","R$ 4,21 B","2,40%"
10,31/03/2022,"5,24","0,94","0,86","-4,88",NA,"0,62","5,92","1,06","5,93","5,56","2,51","0,86",NA,"0,62","R$ 3,94 B","2,56%"
11,31/12/2021,"6,25","1,21","1,00","-5,66","-5,66","0,72","6,22","1,32","5,75","5,48","4,91","0,92","-5,23","0,67","R$ 4,84 B","0,00%"
12,30/09/2021,"7,24","1,47","1,13","-5,92",NA,"0,76","6,81","1,37","6,14","5,92","10,74","1,02",NA,"0,68","R$ 5,75 B","0,00%"
13,30/06/2021,"2,98","1,23","0,49","-3,26",NA,"0,42","2,86","0,98","4,04","3,89","-1,88","0,69",NA,"0,60","R$ 2,26 B","0,00%"
14,31/03/2021,"4,33","1,62","0,70","-5,34",NA,"0,51","3,98","1,19","5,06","4,88","-2,03","0,89",NA,"0,65","R$ 2,80 B","0,00%"
15,31/12/2020,"6,30","1,84","0,91","-191,50","-191,50","0,60","5,33","1,57","5,81","5,56","-2,03","0,99","-208,83","0,65","R$ 2,80 B","0,00%"
