,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 884,92 M","R$ 194,26 M","R$ 14,86 M","- R$ 14,91 M","R$ 29,77 M","- R$ 52,23 M","- R$ 0,06"
1,31/03/2024,"R$ 730,78 M","R$ 164,97 M","- R$ 43,17 M","- R$ 15,90 M","- R$ 27,26 M","- R$ 69,00 M","- R$ 0,08"
2,31/12/2023,"R$ 840,80 M","- R$ 79,27 M","- R$ 304,26 M","- R$ 12,09 M","- R$ 292,17 M","- R$ 324,84 M","- R$ 0,40"
3,30/09/2023,"R$ 883,79 M","R$ 58,86 M","- R$ 137,86 M","- R$ 26,54 M","- R$ 111,32 M","- R$ 212,25 M","- R$ 0,26"
4,30/06/2023,"R$ 989,85 M","R$ 263,85 M","R$ 23,59 M","- R$ 14,98 M","R$ 38,57 M","R$ 43,52 M","R$ 0,05"
5,31/03/2023,"R$ 784,65 M","- R$ 52,44 M","- R$ 307,86 M","- R$ 14,26 M","- R$ 293,61 M","- R$ 342,61 M","- R$ 0,42"
6,31/12/2022,"R$ 1,11 B","R$ 200,99 M","- R$ 165,52 M","- R$ 14,38 M","- R$ 151,14 M","- R$ 205,23 M","- R$ 0,25"
7,30/09/2022,"R$ 1,12 B","R$ 341,39 M","R$ 108,96 M","- R$ 14,60 M","R$ 123,56 M","R$ 68,56 M","R$ 0,08"
8,30/06/2022,"R$ 1,17 B","R$ 317,71 M","R$ 126,72 M","- R$ 16,49 M","R$ 143,21 M","R$ 55,61 M","R$ 0,07"
9,31/03/2022,"R$ 975,50 M","R$ 277,38 M","R$ 115,17 M","- R$ 12,79 M","R$ 127,96 M","R$ 171,03 M","R$ 0,21"
10,31/12/2021,"R$ 815,79 M","R$ 8,13 M","R$ 139,66 M","- R$ 13,75 M","R$ 153,42 M","R$ 153,12 M","R$ 0,19"
11,30/09/2021,"R$ 1,39 B","R$ 477,60 M","R$ 231,74 M","- R$ 8,48 M","R$ 240,22 M","R$ 225,66 M","R$ 0,28"
12,30/06/2021,"R$ 1,24 B","R$ 396,79 M","R$ 178,74 M","- R$ 8,71 M","R$ 187,44 M","R$ 202,30 M","R$ 0,94"
13,31/03/2021,"R$ 1,40 B","R$ 474,28 M","R$ 228,34 M","- R$ 7,37 M","R$ 235,70 M","R$ 193,62 M","R$ 0,90"
14,31/12/2020,NA,NA,NA,NA,NA,NA,NA
