,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"7,54%","5,11%","11,42%","7,74%","7,70%","2,03%","14,34%","1,60%","3,40%","5,87%","1,27","3,23","2,23","4,73"
1,31/03/2024,"11,28%","7,53%","17,09%","11,41%","14,06%","3,64%","15,13%","2,90%","4,90%","7,33%","1,26","3,38","2,38","3,78"
2,31/12/2023,"14,20%","9,19%","21,51%","13,93%","15,78%","3,76%","15,65%","3,25%","5,74%","8,09%","1,16","3,10","2,10","3,07"
3,30/09/2023,"12,42%","9,05%","18,82%","13,71%","7,06%","1,96%","15,90%","1,50%","6,01%","6,92%","1,31","3,18","2,18","3,06"
4,30/06/2023,"17,14%","11,71%","25,97%","17,74%","9,38%","2,96%","16,23%","2,05%","6,00%","6,74%","1,45","3,79","2,79","3,86"
5,31/03/2023,"15,11%","11,98%","22,90%","18,14%","9,09%","2,93%","15,87%","2,07%","5,65%","6,14%","1,42","3,86","2,86","4,24"
6,31/12/2022,"14,99%","11,63%","22,71%","17,62%","12,07%","3,77%","15,97%","2,97%","5,87%","6,17%","1,27","4,19","3,19","4,24"
7,30/09/2022,"19,39%","15,52%","29,38%","23,52%","12,81%","4,89%","16,14%","3,59%","6,18%","8,08%","1,36","3,60","2,60","3,91"
8,30/06/2022,"16,92%","12,62%","25,64%","19,12%","19,29%","5,33%","16,45%","4,10%","5,34%","7,22%","1,30","3,17","2,17","2,45"
9,31/03/2022,"21,61%","21,03%","32,75%","31,86%","37,50%","10,16%","17,97%","6,91%","8,30%","10,07%","1,47","3,11","2,11","1,21"
10,31/12/2021,"22,45%","23,05%","34,01%","34,93%","32,90%","8,60%","17,65%","6,35%","7,92%","9,50%","1,35","3,21","2,21","1,29"
11,30/09/2021,"19,77%","20,30%","29,95%","30,75%","31,01%","8,10%","17,44%","6,17%","7,19%","8,98%","1,31","2,62","1,62","-0,25"
12,30/06/2021,"21,70%","22,28%","32,87%","33,76%","28,02%","7,32%","16,47%","5,86%","8,28%","9,95%","1,25","3,62","2,62","0,81"
13,31/03/2021,"9,98%","10,25%","15,12%","15,53%","11,30%","2,95%","14,24%","2,68%","4,33%","6,08%","1,10","3,69","2,69","1,65"
14,31/12/2020,NA,NA,NA,NA,NA,NA,"14,47%","2,76%","4,46%","6,33%",NA,"3,83","2,83","0,75"
