,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 1,30 B","- R$ 1,11 B","- R$ 102,75 M","R$ 83,18 M",62
1,31/03/2024,"- R$ 573,24 M","- R$ 1,78 B","R$ 178,91 M","- R$ 2,18 B",62
2,31/12/2023,"R$ 1,76 B","- R$ 566,16 M","- R$ 1,30 B","- R$ 111,43 M",62
3,30/09/2023,"R$ 1,90 B","- R$ 451,90 M","- R$ 792,92 M","R$ 659,05 M",62
4,30/06/2023,"R$ 898,30 M","- R$ 149,04 M","R$ 269,65 M","R$ 1,02 B",62
5,31/03/2023,"- R$ 711,25 M","R$ 145,55 M","- R$ 668,51 M","- R$ 1,26 B",62
6,31/12/2022,"R$ 1,52 B","R$ 397,14 M","- R$ 917,89 M","R$ 995,12 M",62
7,30/09/2022,"R$ 1,29 B","R$ 184,60 M","- R$ 1,59 B","- R$ 118,42 M",62
8,30/06/2022,"R$ 376,49 M","R$ 5,39 B","- R$ 3,74 B","R$ 2,04 B",62
9,31/03/2022,"- R$ 1,18 B","R$ 1,94 B","- R$ 662,40 M","R$ 33,45 M",62
10,31/12/2021,"R$ 703,52 M","- R$ 489,91 M","- R$ 385,65 M","- R$ 158,25 M",62
11,30/09/2021,"R$ 604,37 M","R$ 213,95 M","- R$ 885,89 M","- R$ 33,99 M",62
12,30/06/2021,"R$ 1,15 B","- R$ 442,28 M","- R$ 1,77 B","- R$ 1,07 B",62
13,31/03/2021,"R$ 128,42 M","R$ 1,44 B","- R$ 313,70 M","R$ 1,27 B",62
14,31/12/2020,"R$ 507,80 M","R$ 64,08 M","- R$ 894,00 M","- R$ 334,84 M",62
15,30/09/2020,"R$ 827,57 M","- R$ 2,12 B","R$ 446,95 M","- R$ 808,86 M",62
16,30/06/2020,"R$ 870,76 M","R$ 262,70 M","R$ 140,25 M","R$ 1,31 B",62
17,31/03/2020,"R$ 931,99 M","- R$ 344,22 M","- R$ 285,54 M","R$ 378,62 M",62
18,31/12/2019,"R$ 475,79 M","- R$ 184,61 M","- R$ 728,37 M","- R$ 437,92 M",62
19,30/09/2019,"R$ 921,82 M","- R$ 697,05 M","- R$ 593,71 M","- R$ 356,01 M",62
20,30/06/2019,"R$ 1,06 B","- R$ 756,22 M","- R$ 841,54 M","- R$ 537,02 M",62
21,31/03/2019,"R$ 462,40 M","- R$ 197,38 M","- R$ 758,61 M","- R$ 492,63 M",62
22,31/12/2018,"R$ 1,45 B","- R$ 754,35 M","- R$ 487,99 M","R$ 187,30 M",62
23,30/09/2018,"R$ 812,95 M","- R$ 824,27 M","- R$ 191,15 M","- R$ 188,71 M",62
24,30/06/2018,"R$ 742,66 M","- R$ 940,76 M","- R$ 555,26 M","- R$ 727,27 M",62
25,31/03/2018,"- R$ 113,09 M","- R$ 658,26 M","R$ 433,39 M","- R$ 334,38 M",62
26,31/12/2017,"R$ 515,60 M","- R$ 575,71 M","R$ 111,77 M","R$ 48,79 M",62
27,30/09/2017,"R$ 506,06 M","- R$ 351,88 M","R$ 220,47 M","R$ 363,86 M",62
28,30/06/2017,"R$ 855,59 M","- R$ 813,70 M","R$ 956,27 M","R$ 1,02 B",62
29,31/03/2017,"R$ 402,17 M","- R$ 170,85 M","- R$ 948,16 M","- R$ 701,48 M",62
30,31/12/2016,"R$ 1,09 B","- R$ 1,16 B","R$ 2,05 B","R$ 1,98 B",62
31,30/09/2016,"R$ 730,90 M","- R$ 387,49 M","- R$ 548,85 M","- R$ 205,19 M",62
32,30/06/2016,"R$ 869,33 M","- R$ 562,84 M","- R$ 6,24 M","R$ 291,06 M",62
33,31/03/2016,"- R$ 176,45 M","R$ 264,50 M","- R$ 570,00 M","- R$ 490,80 M",62
34,31/12/2015,"R$ 1,63 B","R$ 90,53 M","- R$ 1,19 B","R$ 484,97 M",62
35,30/09/2015,"R$ 807,77 M","- R$ 535,19 M","- R$ 138,26 M","R$ 162,91 M",62
36,30/06/2015,"R$ 524,23 M","- R$ 234,54 M","- R$ 721,41 M","- R$ 438,98 M",62
37,31/03/2015,"R$ 239,78 M","- R$ 122,59 M","- R$ 468,91 M","- R$ 333,37 M",62
38,31/12/2014,"R$ 1,18 B","- R$ 710,22 M","- R$ 130,46 M","R$ 341,58 M",62
39,30/09/2014,"R$ 885,10 M","- R$ 547,03 M","- R$ 90,65 M","R$ 224,01 M",62
40,30/06/2014,"R$ 623,51 M","- R$ 283,75 M","- R$ 234,26 M","R$ 105,54 M",62
41,31/03/2014,"- R$ 36,44 M","R$ 762,00 mil","- R$ 83,98 M","- R$ 119,83 M",62
42,31/12/2013,"R$ 823,15 M","- R$ 604,39 M","- R$ 123,59 M","R$ 95,24 M",62
43,30/09/2013,"R$ 782,69 M","- R$ 270,24 M","- R$ 392,80 M","R$ 120,67 M",62
44,30/06/2013,"R$ 610,99 M","- R$ 529,87 M","R$ 621,47 M","R$ 702,48 M",62
45,31/03/2013,"- R$ 96,14 M","R$ 116,59 M","- R$ 683,94 M","- R$ 663,43 M",62
46,31/12/2012,"R$ 1,11 B","- R$ 780,32 M","R$ 335,56 M","R$ 669,45 M",62
47,30/09/2012,"R$ 524,37 M","- R$ 242,98 M","- R$ 409,01 M","- R$ 127,72 M",62
48,30/06/2012,"R$ 592,40 M","- R$ 408,81 M","- R$ 73,86 M","R$ 110,13 M",62
49,31/03/2012,"R$ 218,35 M","- R$ 139,63 M","- R$ 471,32 M","- R$ 392,77 M",62
50,31/12/2011,"R$ 675,68 M","- R$ 422,31 M","- R$ 196,17 M","R$ 56,10 M",62
51,30/09/2011,"R$ 552,24 M","- R$ 774,89 M","- R$ 395,61 M","- R$ 616,07 M",62
52,30/06/2011,"R$ 280,88 M","- R$ 245,27 M","- R$ 99,50 M","- R$ 64,18 M",62
53,31/03/2011,"R$ 201,34 M","- R$ 15,41 M","- R$ 413,14 M","- R$ 227,31 M",62
