,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 38,34 B","R$ 14,28 B","R$ 12,81",1.115.404.268,0,0,1.115.404.268,11.635.147,0,0,11.635.147,1.103.769.121,0,1.103.769.121,62
1,31/03/2024,"R$ 36,61 B","R$ 13,83 B","R$ 12,40",1.115.404.268,0,0,1.115.404.268,16.193.287,0,0,16.193.287,1.099.210.981,0,1.099.210.981,62
2,31/12/2023,"R$ 38,25 B","R$ 13,51 B","R$ 12,11",1.115.212.490,0,0,1.115.212.490,16.195.439,0,0,16.195.439,1.099.017.051,0,1.099.017.051,62
3,30/09/2023,"R$ 36,41 B","R$ 12,70 B","R$ 11,39",1.115.212.490,0,0,1.115.212.490,20.010.287,0,0,20.010.287,1.095.202.203,0,1.095.202.203,62
4,30/06/2023,"R$ 34,28 B","R$ 12,10 B","R$ 10,85",1.115.204.291,0,0,1.115.204.291,20.020.516,0,0,20.020.516,1.095.183.775,0,1.095.183.775,62
5,31/03/2023,"R$ 33,81 B","R$ 11,89 B","R$ 10,66",1.115.204.291,0,0,1.115.204.291,20.056.904,0,0,20.056.904,1.095.147.387,0,1.095.147.387,62
6,31/12/2022,"R$ 36,44 B","R$ 11,71 B","R$ 10,50",1.115.173.080,0,0,1.115.173.080,19.974.556,0,0,19.974.556,1.095.198.524,0,1.095.198.524,62
7,30/09/2022,"R$ 34,07 B","R$ 10,91 B","R$ 9,78",1.115.173.080,0,0,1.115.173.080,21.475.665,0,0,21.475.665,1.093.697.415,0,1.093.697.415,62
8,30/06/2022,"R$ 36,29 B","R$ 10,84 B","R$ 9,72",1.115.151.608,0,0,1.115.151.608,24.153.447,0,0,24.153.447,1.090.998.161,0,1.090.998.161,62
9,31/03/2022,"R$ 37,66 B","R$ 10,54 B","R$ 9,45",1.115.151.608,0,0,1.115.151.608,24.256.989,0,0,24.256.989,1.090.894.619,0,1.090.894.619,62
10,31/12/2021,"R$ 39,01 B","R$ 10,07 B","R$ 9,03",1.115.107.683,0,0,1.115.107.683,23.756.393,0,0,23.756.393,1.091.351.290,0,1.091.351.290,62
11,30/09/2021,"R$ 37,37 B","R$ 9,80 B","R$ 8,78",1.115.107.683,0,0,1.115.107.683,24.739.626,0,0,24.739.626,1.090.368.057,0,1.090.368.057,62
12,30/06/2021,"R$ 35,97 B","R$ 9,66 B","R$ 8,67",1.115.076.651,0,0,1.115.076.651,24.739.626,0,0,24.739.626,1.090.337.025,0,1.090.337.025,62
