,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"4,15","0,90","0,00","6,85","6,86","0,89","4,30","31,64","4,03","4,03","41,41","0,00","6,43","0,84","R$ 7,43 B","15,34%"
1,30/06/2024,"3,90","0,85","0,00","6,44","6,44","0,84","4,04","29,73","3,81","3,81","38,91","0,00","6,08","0,79","R$ 7,04 B","16,32%"
2,31/03/2024,"5,33","0,95","0,00","7,26","7,26","0,95","5,56","12,00","4,99","4,99","13,23","0,00","6,51","0,85","R$ 7,74 B","14,88%"
3,31/12/2023,"4,23","1,02","0,00","8,11","8,11","1,02","4,39","42,17","4,21","4,21","59,95","0,00","7,78","0,98","R$ 7,95 B","14,81%"
4,30/09/2023,"4,54","1,20","0,00","13,13","13,13","1,18","4,68","20,97","4,33","4,33","27,34","0,00","12,13","1,09","R$ 9,40 B","5,74%"
5,30/06/2023,"3,24","1,18","0,00","8,74","8,74","1,17","3,34","43,69","3,15","3,15","60,10","0,00","8,24","1,10","R$ 8,68 B","12,90%"
6,31/03/2023,"2,40","1,15","0,00","8,37","8,37","1,07","2,46","42,59","2,20","2,20","-22,43","0,00","7,49","0,96","R$ 8,44 B","13,45%"
7,31/12/2022,"2,71","1,35","0,00","8,02","8,03","1,25","2,77","153,53","2,57","2,57","-19,47","0,00","7,45","1,16","R$ 9,79 B","12,72%"
8,30/09/2022,"1,63","1,23","0,00","8,20","8,20","1,22","1,64","12,11","1,44","1,44","13,73","0,00","7,20","1,07","R$ 9,32 B","37,22%"
9,30/06/2022,"1,51","1,18","0,00","3,01","3,01","1,18","1,54","35,42","1,43","1,43","44,48","0,00","2,79","1,09","R$ 8,82 B","32,68%"
10,31/03/2022,"1,42","1,35","0,00","2,82","2,82","1,34","1,43","12,14","1,26","1,26","12,92","0,00","2,48","1,18","R$ 10,03 B","34,85%"
11,31/12/2021,"1,60","1,72","0,00","3,04","3,04","1,71","1,61","52,89","1,52","1,52","66,82","0,00","2,86","1,61","R$ 12,45 B","32,41%"
12,30/09/2021,"3,49","1,31","0,00","4,54","4,54","1,30","3,54","7,45","2,98","2,98","7,57","0,00","3,82","1,10","R$ 18,55 B","13,23%"
13,30/06/2021,"4,77","1,80","0,00","8,62","8,62","1,79","4,76","32,99","4,39","4,39","35,72","0,00","7,94","1,65","R$ 22,98 B","10,42%"
14,31/03/2021,"8,06","2,06","0,00","11,62","11,62","1,88","8,08","236,28","7,30","7,30","-22,89","0,00","10,51","1,70","R$ 23,93 B","7,55%"
15,31/12/2020,"14,67","1,91","0,00","22,00","22,00","1,91","14,74","56,63","14,01","14,01","63,86","0,00","20,91","1,81","R$ 20,52 B","3,24%"
16,30/09/2020,"21,60","1,35","0,00","16,14","16,14","1,32","20,09","26,39","18,53","18,53","63,09","0,00","14,89","1,21","R$ 15,74 B","6,00%"
17,30/06/2020,"47,36","1,37","0,00","1.549,80","1.549,80","1,31","48,35","322,50","46,78","46,78","-32,39","0,00","1.499,34","1,27","R$ 14,54 B","1,85%"
18,31/03/2020,"1.996,26","1,07","0,00","200,44","200,86","1,02","-3.033,11","40,64","-2.942,30","-2.942,30","-48,47","0,00","194,84","0,99","R$ 10,90 B","2,47%"
19,31/12/2019,"-24,52","1,03","0,00","81,59","81,67","0,98","-23,79","41,18","-23,31","-23,31","-32,41","0,00","80,02","0,96","R$ 9,67 B","4,91%"
20,30/09/2019,"5,69","1,09","0,00","95,59","8,47","1,06","5,64","64,25","5,44","5,44","-130,77","0,00","8,18","1,03","R$ 10,72 B","3,88%"
21,30/06/2019,"6,00","1,08","0,00","-11,33","35,82","1,05","6,01","65,37","5,83","5,83","-106,24","0,00","34,74","1,02","R$ 9,96 B","4,19%"
22,31/03/2019,"9,24","1,07","0,00","-10,84","42,43","1,02","9,21","105,31","8,72","8,72","-29,26","0,00","40,17","0,97","R$ 9,90 B","4,17%"
23,31/12/2018,"8,94","1,07","0,00","-13,60",NA,"1,00","8,62","99,56","8,00","8,00","-18,75","0,00",NA,"0,93","R$ 10,13 B","6,31%"
24,30/09/2018,"21,48","1,30","0,00","-11,22","-20,11","0,97","16,20","-12,71","14,42","14,42","-2,88","0,00","-17,90","0,86","R$ 11,43 B","6,53%"
25,30/06/2018,"8,78","1,13","0,00","-209,85","23,19","0,87","7,32","-8,80","7,98","7,98","-2,61","0,00","25,29","0,95","R$ 9,44 B","7,93%"
26,31/03/2018,"7,54","1,44","0,00","74,72","19,29","1,08","6,44","-20,03","6,17","6,17","-3,56","0,00","18,46","1,03","R$ 11,59 B","6,40%"
27,31/12/2017,"4,83","1,28","0,00","-201,42",NA,"0,99","4,31","-16,40","4,13","4,13","-3,51","0,00",NA,"0,95","R$ 10,74 B","4,44%"
28,30/09/2017,"7,97","0,94","0,00","30,49","13,30","0,74","6,95","-22,26","7,56","7,56","-3,05","0,00","14,48","0,81","R$ 7,88 B","2,45%"
29,30/06/2017,"19,73","1,00","0,00","29,63","13,08","0,78","13,92","6,53","15,26","15,26","-7,92","0,00","14,34","0,85","R$ 7,91 B","2,46%"
30,31/03/2017,"8,82","0,77","0,00","88,17","14,89","0,60","7,25","5,95","8,38","8,38","-4,77","0,00","17,21","0,69","R$ 6,15 B","3,22%"
31,31/12/2016,"11,59","0,92","0,00","119,37",NA,"0,71","9,33","4,62","10,42","10,42","-9,27","0,00",NA,"0,79","R$ 7,04 B","0,53%"
32,30/09/2016,"-3,55","0,62","0,00","25,85","22,58","0,49","-3,97","13,89","-4,64","-4,64","-2,87","0,00","26,38","0,58","R$ 4,74 B","0,00%"
33,30/06/2016,"-2,10","0,47","0,00","19,57","17,03","0,38","-2,28","10,20","-2,84","-2,84","-2,26","0,00","21,17","0,47","R$ 3,50 B","3,89%"
34,31/03/2016,"-1,53","0,32","0,00","6,70","6,24","0,26","-1,66","7,42","-2,23","-2,23","-1,66","0,00","8,41","0,35","R$ 2,47 B","5,52%"
35,31/12/2015,"-0,80","0,26","0,00","5,36",NA,"0,21","-0,84","6,03","-1,19","-1,19","-1,45","0,00",NA,"0,31","R$ 1,99 B","17,43%"
36,30/09/2015,"-2,63","0,25","0,00","4,18","6,04","0,21","-2,94","2,79","-3,94","-3,94","-3,00","0,00","8,07","0,28","R$ 2,37 B","14,46%"
37,30/06/2015,"-4,93","0,37","0,00","7,56","12,72","0,31","-4,58","-8,83","-5,64","-5,64","-1,59","0,00","15,67","0,38","R$ 3,27 B","15,53%"
38,31/03/2015,"-5,13","0,44","0,00","6,86","9,89","0,37","-4,87","-14,25","-5,74","-5,74","-2,05","0,00","11,65","0,44","R$ 3,94 B","12,90%"
39,31/12/2014,"38,89","0,44","0,00","6,60",NA,"0,37","68,52","-14,84","80,82","80,82","-2,05","0,00",NA,"0,44","R$ 3,80 B","15,20%"
40,30/09/2014,"-10,71","0,52","0,00","11,47","11,47","0,44","-9,61","203,22","-11,10","-11,10","-3,06","0,00","13,25","0,51","R$ 4,72 B","12,28%"
41,30/06/2014,"160,88","0,84","0,00","13,23","13,23","0,69","57,53","6,06","60,09","60,09","-10,67","0,00","13,81","0,72","R$ 7,09 B","7,15%"
42,31/03/2014,"-97,34","0,78","0,00","17,08","17,08","0,65","1.537,89","6,38","1.631,55","1.631,55","-9,78","0,00","18,12","0,69","R$ 6,76 B","7,53%"
43,31/12/2013,"-140,16","0,74","0,00","16,12","16,12","0,62","341,27","6,17","362,49","362,49","-9,03","0,00","17,13","0,65","R$ 6,32 B","7,12%"
44,30/09/2013,"17,20","0,86","0,00","17,41","17,41","0,73","15,67","6,93","16,08","16,08","-16,07","0,00","17,86","0,75","R$ 8,12 B","5,50%"
45,30/06/2013,"36,50","0,93","0,00","17,57","17,57","0,79","30,64","48,20","31,18","31,18","-5,61","0,00","17,88","0,80","R$ 8,34 B","5,10%"
46,31/03/2013,"18,14","0,87","0,00","14,61","14,61","0,74","15,15","-107,00","15,99","15,99","-4,53","0,00","15,42","0,78","R$ 7,92 B","5,56%"
47,31/12/2012,"19,25","0,98","0,00","16,47","16,47","0,83","16,09","-71,42","17,31","17,31","-4,90","0,00","17,72","0,89","R$ 9,18 B","7,06%"
48,30/09/2012,"7,68","1,00","0,00","18,52","18,52","0,85","7,14","-101,10","7,64","7,64","-5,09","0,00","19,81","0,90","R$ 9,93 B","6,53%"
49,30/06/2012,"6,80","1,09","0,00","15,60","15,60","0,91","6,38","24,67","6,88","6,88","-7,28","0,00","16,83","0,98","R$ 10,59 B","6,55%"
50,31/03/2012,"6,28","1,24","0,00","17,32","17,32","1,01","5,81","624,64","6,23","6,23","-5,40","0,00","18,59","1,08","R$ 11,41 B","6,11%"
51,31/12/2011,"6,11","1,42","0,00","19,38","19,38","1,15","5,70","-287,43","6,13","6,13","-5,86","0,00","20,83","1,24","R$ 12,70 B","4,81%"
52,30/09/2011,"5,88","1,40","2,52","5,38","11,11","1,19","4,27","48,82","4,63","4,15","-9,44","2,74","12,07","1,29","R$ 12,64 B","4,87%"
53,30/06/2011,"5,37","1,55","2,48","5,56","12,13","1,29","3,98","-34,65","4,33","3,90","-6,30","2,70","13,20","1,40","R$ 12,32 B","4,23%"
54,31/03/2011,"5,79","1,73","2,38","5,05","9,20","0,88","4,25","6,18","4,26","3,84","-2,52","2,39","9,23","0,88","R$ 13,51 B","3,94%"
