,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 0,00","R$ 0,00","R$ 1,77 B","R$ 0,00","R$ 1,77 B","R$ 1,83 B","R$ 4,66"
1,31/03/2024,"R$ 0,00","R$ 0,00","R$ 1,41 B","R$ 0,00","R$ 1,41 B","R$ 1,47 B","R$ 3,74"
2,31/12/2023,"R$ 0,00","R$ 0,00","R$ 1,83 B","R$ 0,00","R$ 1,83 B","R$ 1,90 B","R$ 4,82"
3,30/09/2023,"R$ 0,00","R$ 0,00","R$ 2,06 B","R$ 0,00","R$ 2,06 B","R$ 2,12 B","R$ 5,40"
4,30/06/2023,"R$ 0,00","R$ 0,00","R$ 2,67 B","R$ 0,00","R$ 2,67 B","R$ 2,75 B","R$ 7,01"
5,31/03/2023,"R$ 0,00","R$ 0,00","R$ 3,49 B","R$ 0,00","R$ 3,49 B","R$ 3,57 B","R$ 9,09"
6,31/12/2022,"R$ 0,00","R$ 0,00","R$ 3,65 B","R$ 0,00","R$ 3,65 B","R$ 3,73 B","R$ 9,48"
7,30/09/2022,"R$ 0,00","R$ 0,00","R$ 5,90 B","R$ 0,00","R$ 5,90 B","R$ 5,94 B","R$ 15,11"
8,30/06/2022,"R$ 0,00","R$ 0,00","R$ 5,95 B","R$ 0,00","R$ 5,95 B","R$ 6,05 B","R$ 15,40"
9,31/03/2022,"R$ 0,00","R$ 0,00","R$ 7,23 B","R$ 0,00","R$ 7,23 B","R$ 7,30 B","R$ 18,58"
10,31/12/2021,"R$ 0,00","R$ 0,00","R$ 8,02 B","R$ 0,00","R$ 8,02 B","R$ 8,08 B","R$ 20,55"
11,30/09/2021,"R$ 0,00","R$ 0,00","R$ 5,37 B","R$ 0,00","R$ 5,37 B","R$ 5,44 B","R$ 13,85"
12,30/06/2021,"R$ 0,00","R$ 0,00","R$ 5,07 B","R$ 0,00","R$ 5,07 B","R$ 5,06 B","R$ 14,55"
13,31/03/2021,"R$ 0,00","R$ 0,00","R$ 3,11 B","R$ 0,00","R$ 3,11 B","R$ 3,11 B","R$ 8,95"
14,31/12/2020,"R$ 0,00","R$ 0,00","R$ 1,46 B","R$ 0,00","R$ 1,46 B","R$ 1,47 B","R$ 4,22"
15,30/09/2020,"R$ 0,00","R$ 0,00","R$ 809,69 M","R$ 0,00","R$ 809,69 M","R$ 753,20 M","R$ 2,16"
16,30/06/2020,"R$ 0,00","R$ 0,00","R$ 311,44 M","R$ 0,00","R$ 311,44 M","R$ 318,00 M","R$ 0,91"
17,31/03/2020,"R$ 0,00","R$ 0,00","- R$ 3,71 M","R$ 0,00","- R$ 3,71 M","R$ 5,64 M","R$ 0,02"
18,31/12/2019,"R$ 0,00","R$ 0,00","- R$ 415,62 M","R$ 0,00","- R$ 415,62 M","- R$ 403,21 M","- R$ 1,16"
19,30/09/2019,"R$ 0,00","R$ 0,00","R$ 1,97 B","R$ 0,00","R$ 1,97 B","R$ 1,95 B","R$ 5,62"
20,30/06/2019,"R$ 0,00","R$ 0,00","R$ 1,71 B","R$ 0,00","R$ 1,71 B","R$ 1,72 B","R$ 4,93"
21,31/03/2019,"R$ 0,00","R$ 0,00","R$ 1,12 B","R$ 0,00","R$ 1,12 B","R$ 1,12 B","R$ 3,21"
22,31/12/2018,"R$ 0,00","R$ 0,00","R$ 1,23 B","R$ 0,00","R$ 1,23 B","R$ 1,19 B","R$ 3,42"
23,30/09/2018,"R$ 0,00","R$ 0,00","R$ 737,29 M","R$ 0,00","R$ 737,29 M","R$ 555,81 M","R$ 1,60"
24,30/06/2018,"R$ 0,00","R$ 0,00","R$ 1,34 B","R$ 0,00","R$ 1,34 B","R$ 1,12 B","R$ 3,22"
25,31/03/2018,"R$ 0,00","R$ 0,00","R$ 1,90 B","R$ 0,00","R$ 1,90 B","R$ 1,62 B","R$ 4,64"
