,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 2,83 B","- R$ 479,63 M","- R$ 8,91",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
1,31/03/2024,"R$ 2,76 B","- R$ 136,66 M","- R$ 2,54",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
2,31/12/2023,"R$ 3,00 B","R$ 7,52 M","R$ 0,14",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
3,30/09/2023,"R$ 2,84 B","R$ 38,99 M","R$ 0,72",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
4,30/06/2023,"R$ 2,68 B","R$ 101,64 M","R$ 1,89",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
5,31/03/2023,"R$ 2,45 B","R$ 236,98 M","R$ 4,40",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
6,31/12/2022,"R$ 3,02 B","R$ 368,52 M","R$ 6,84",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
7,30/09/2022,"R$ 3,06 B","R$ 442,02 M","R$ 8,21",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
8,30/06/2022,"R$ 3,27 B","R$ 552,79 M","R$ 10,26",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
9,31/03/2022,"R$ 2,64 B","R$ 647,46 M","R$ 12,02",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
10,31/12/2021,"R$ 2,88 B","R$ 519,09 M","R$ 9,64",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
11,30/09/2021,"R$ 2,44 B","R$ 90,47 M","R$ 1,68",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
12,30/06/2021,"R$ 1,95 B","- R$ 10,85 M","- R$ 0,20",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
13,31/03/2021,"R$ 1,70 B","- R$ 155,58 M","- R$ 2,89",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
14,31/12/2020,"R$ 1,81 B","- R$ 148,12 M","- R$ 2,75",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
15,30/09/2020,"R$ 1,84 B","- R$ 205,06 M","- R$ 3,81",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
16,30/06/2020,"R$ 1,60 B","- R$ 220,71 M","- R$ 4,10",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
17,31/03/2020,"R$ 1,55 B","- R$ 173,61 M","- R$ 3,22",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
18,31/12/2019,"R$ 1,58 B","R$ 31,39 M","R$ 0,58",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
19,30/09/2019,"R$ 1,69 B","- R$ 868,32 M","- R$ 16,12",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
20,30/06/2019,"R$ 1,59 B","- R$ 732,41 M","- R$ 13,60",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
21,31/03/2019,"R$ 1,54 B","- R$ 713,39 M","- R$ 13,25",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
22,31/12/2018,"R$ 1,83 B","- R$ 621,84 M","- R$ 11,55",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
23,30/09/2018,"R$ 2,62 B","- R$ 283,68 M","- R$ 5,27",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
24,30/06/2018,"R$ 2,90 B","- R$ 166,29 M","- R$ 3,09",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
25,31/03/2018,"R$ 2,72 B","R$ 111,03 M","R$ 2,06",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
26,31/12/2017,"R$ 2,95 B","R$ 163,60 M","R$ 3,04",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
27,30/09/2017,"R$ 2,96 B","R$ 186,78 M","R$ 3,47",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
28,30/06/2017,"R$ 2,91 B","R$ 196,66 M","R$ 3,65",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
29,31/03/2017,"R$ 2,72 B","R$ 296,20 M","R$ 5,50",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
30,31/12/2016,"R$ 2,86 B","R$ 289,21 M","R$ 5,37",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
31,30/09/2016,"R$ 2,97 B","R$ 236,76 M","R$ 4,40",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
32,30/06/2016,"R$ 3,07 B","R$ 214,28 M","R$ 3,98",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
33,31/03/2016,"R$ 3,11 B","R$ 247,56 M","R$ 4,60",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
34,31/12/2015,"R$ 3,33 B","R$ 246,01 M","R$ 4,57",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
35,30/09/2015,"R$ 4,10 B","R$ 192,23 M","R$ 3,57",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
36,30/06/2015,"R$ 3,80 B","R$ 401,79 M","R$ 7,46",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
37,31/03/2015,"R$ 3,73 B","R$ 439,08 M","R$ 8,15",53.857.284,0,0,53.857.284,0.0,0,0,0.0,53.857.284,0,53.857.284,269
38,31/12/2014,"R$ 3,31 B","R$ 445,21 M","R$ 9,19",48.471.407,0,0,48.471.407,0.0,0,0,0.0,48.471.407,0,48.471.407,269
39,30/09/2014,"R$ 3,45 B","R$ 466,94 M","R$ 9,63",48.471.407,0,0,48.471.407,0.0,0,0,0.0,48.471.407,0,48.471.407,269
40,30/06/2014,"R$ 3,14 B","R$ 466,72 M","R$ 9,63",48.471.407,0,0,48.471.407,0.0,0,0,0.0,48.471.407,0,48.471.407,269
41,31/03/2014,"R$ 2,77 B","R$ 469,35 M","R$ 9,68",48.471.407,0,0,48.471.407,0.0,0,0,0.0,48.471.407,0,48.471.407,269
42,31/12/2013,"R$ 3,00 B","R$ 437,24 M","R$ 9,02",48.471.407,0,0,48.471.407,0.0,0,0,0.0,48.471.407,0,48.471.407,269
43,30/09/2013,"R$ 3,04 B","R$ 417,90 M","R$ 8,62",48.471.000,0,0,48.471.000,0.0,0,0,0.0,48.471.000,0,48.471.000,269
44,30/06/2013,"R$ 3,06 B","R$ 395,38 M","R$ 8,16",48.471.000,0,0,48.471.000,0.0,0,0,0.0,48.471.000,0,48.471.000,269
45,31/03/2013,"R$ 2,74 B","R$ 459,27 M","R$ 9,48",48.471.407,0,0,48.471.407,0.0,0,0,0.0,48.471.407,0,48.471.407,269
