,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 15,33 B","R$ 4,66 B","R$ 3,79 B","- R$ 913,00 M","R$ 4,71 B","R$ 1,72 B","R$ 6,58",309
1,31/03/2024,"R$ 15,12 B","R$ 4,63 B","R$ 3,72 B","- R$ 893,00 M","R$ 4,61 B","R$ 1,81 B","R$ 6,90",309
2,31/12/2023,"R$ 15,16 B","R$ 4,68 B","R$ 3,78 B","- R$ 873,00 M","R$ 4,65 B","R$ 1,84 B","R$ 7,02",309
3,30/09/2023,"R$ 14,70 B","R$ 4,49 B","R$ 3,53 B","- R$ 857,00 M","R$ 4,39 B","R$ 1,66 B","R$ 6,32",309
4,30/06/2023,"R$ 14,41 B","R$ 4,21 B","R$ 3,28 B","- R$ 832,00 M","R$ 4,11 B","R$ 1,58 B","R$ 6,04",309
5,31/03/2023,"R$ 14,36 B","R$ 4,33 B","R$ 3,43 B","- R$ 805,00 M","R$ 4,24 B","R$ 1,62 B","R$ 6,18",309
6,31/12/2022,"R$ 13,98 B","R$ 4,08 B","R$ 3,20 B","- R$ 773,00 M","R$ 3,98 B","R$ 1,57 B","R$ 5,98",309
7,30/09/2022,"R$ 14,31 B","R$ 4,03 B","R$ 3,18 B","- R$ 739,00 M","R$ 3,92 B","R$ 1,61 B","R$ 6,15",309
8,30/06/2022,"R$ 15,02 B","R$ 4,32 B","R$ 3,50 B","- R$ 714,00 M","R$ 4,22 B","R$ 1,90 B","R$ 7,24",309
9,31/03/2022,"R$ 14,81 B","R$ 3,99 B","R$ 3,20 B","- R$ 697,00 M","R$ 3,90 B","R$ 1,85 B","R$ 7,06",309
10,31/12/2021,"R$ 14,27 B","R$ 3,57 B","R$ 2,82 B","- R$ 675,00 M","R$ 3,49 B","R$ 1,67 B","R$ 6,37",309
11,30/09/2021,"R$ 14,12 B","R$ 3,39 B","R$ 2,65 B","- R$ 651,00 M","R$ 3,30 B","R$ 1,71 B","R$ 6,52",309
12,30/06/2021,"R$ 12,91 B","R$ 3,03 B","R$ 2,28 B","- R$ 625,00 M","R$ 2,91 B","R$ 1,53 B","R$ 5,83",309
13,31/03/2021,"R$ 11,89 B","R$ 2,66 B","R$ 1,90 B","- R$ 595,00 M","R$ 2,50 B","R$ 1,28 B","R$ 4,89",309
14,31/12/2020,"R$ 11,29 B","R$ 2,55 B","R$ 1,81 B","- R$ 574,00 M","R$ 2,39 B","R$ 1,22 B","R$ 4,65",309
15,30/09/2020,"R$ 10,19 B","R$ 2,34 B","R$ 1,58 B","- R$ 555,69 M","R$ 2,14 B","R$ 1,02 B","R$ 3,91",309
16,30/06/2020,"R$ 10,03 B","R$ 2,25 B","R$ 1,52 B","- R$ 535,69 M","R$ 2,06 B","R$ 931,50 M","R$ 3,55",309
17,31/03/2020,"R$ 10,19 B","R$ 2,39 B","R$ 1,69 B","- R$ 520,19 M","R$ 2,22 B","R$ 1,05 B","R$ 4,02",309
18,31/12/2019,"R$ 10,22 B","R$ 2,33 B","R$ 1,64 B","- R$ 504,69 M","R$ 2,15 B","R$ 1,01 B","R$ 3,85",309
19,30/09/2019,"R$ 10,08 B","R$ 2,23 B","R$ 1,55 B","- R$ 481,61 M","R$ 2,03 B","R$ 913,37 M","R$ 3,48",309
20,30/06/2019,"R$ 9,98 B","R$ 2,18 B","R$ 1,54 B","- R$ 464,21 M","R$ 2,01 B","R$ 942,64 M","R$ 3,60",309
21,31/03/2019,"R$ 9,79 B","R$ 2,00 B","R$ 1,39 B","- R$ 447,72 M","R$ 1,84 B","R$ 819,47 M","R$ 3,13",309
