,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 29,20 B","R$ 6,73 B","R$ 25,66",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
1,31/03/2024,"R$ 28,53 B","R$ 6,90 B","R$ 26,34",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
2,31/12/2023,"R$ 27,88 B","R$ 6,44 B","R$ 24,56",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
3,30/09/2023,"R$ 27,76 B","R$ 5,93 B","R$ 22,61",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
4,30/06/2023,"R$ 26,50 B","R$ 6,30 B","R$ 24,05",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
5,31/03/2023,"R$ 26,59 B","R$ 6,38 B","R$ 24,32",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
6,31/12/2022,"R$ 25,63 B","R$ 5,91 B","R$ 22,55",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
7,30/09/2022,"R$ 26,02 B","R$ 5,60 B","R$ 21,37",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
8,30/06/2022,"R$ 25,86 B","R$ 6,25 B","R$ 23,85",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
9,31/03/2022,"R$ 25,06 B","R$ 6,56 B","R$ 25,01",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
10,31/12/2021,"R$ 24,40 B","R$ 6,18 B","R$ 23,56",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
11,30/09/2021,"R$ 23,44 B","R$ 6,36 B","R$ 24,27",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
12,30/06/2021,"R$ 22,66 B","R$ 5,88 B","R$ 22,43",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
13,31/03/2021,"R$ 22,04 B","R$ 6,42 B","R$ 24,51",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
14,31/12/2020,"R$ 20,92 B","R$ 6,11 B","R$ 23,31",151.998.000,110.098.000,110.098.000,262.096.000,0,0,0,0,151.998.000,110.098.000,262.096.000,309
15,30/09/2020,"R$ 20,96 B","R$ 5,99 B","R$ 22,85",151.997.000,110.098.000,110.098.000,262.095.000,0,0,0,0,151.997.000,110.098.000,262.095.000,309
16,30/06/2020,"R$ 20,96 B","R$ 5,68 B","R$ 21,69",151.997.000,110.098.000,110.098.000,262.095.000,0,0,0,0,151.997.000,110.098.000,262.095.000,309
17,31/03/2020,"R$ 20,45 B","R$ 5,50 B","R$ 21,00",151.997.000,110.098.000,110.098.000,262.095.000,0,0,0,0,151.997.000,110.098.000,262.095.000,309
18,31/12/2019,"R$ 18,95 B","R$ 5,22 B","R$ 19,91",151.997.000,110.098.000,110.098.000,262.095.000,0,0,0,0,151.997.000,110.098.000,262.095.000,309
19,30/09/2019,"R$ 18,45 B","R$ 5,02 B","R$ 19,16",151.997.000,110.098.000,110.098.000,262.095.000,0,0,0,0,151.997.000,110.098.000,262.095.000,309
20,30/06/2019,"R$ 15,40 B","R$ 4,82 B","R$ 18,37",151.997.000,110.098.000,110.098.000,262.095.000,0,0,0,0,151.997.000,110.098.000,262.095.000,309
21,31/03/2019,"R$ 14,71 B","R$ 4,94 B","R$ 18,86",151.997.000,110.098.000,110.098.000,262.095.000,0,0,0,0,151.997.000,110.098.000,262.095.000,309
22,31/12/2018,"R$ 14,53 B","R$ 5,21 B","R$ 19,86",151.997.000,110.098.000,110.098.000,262.095.000,0,0,0,0,151.997.000,110.098.000,262.095.000,309
23,30/09/2018,"R$ 15,87 B","R$ 5,20 B","R$ 19,85",151.997.000,110.098.000,110.098.000,262.095.000,0,0,0,0,151.997.000,110.098.000,262.095.000,309
24,30/06/2018,"R$ 14,32 B","R$ 4,15 B","R$ 17,73",135.762.000,98.178.000,98.178.000,233.940.000,0,0,0,0,135.762.000,98.178.000,233.940.000,309
25,31/03/2018,"R$ 13,38 B","R$ 4,09 B","R$ 17,48",135.762.000,98.178.000,98.178.000,233.940.000,0,0,0,0,135.762.000,98.178.000,233.940.000,309
26,31/12/2017,"R$ 12,55 B","R$ 3,17 B","R$ 15,52",118.498.000,85.512.000,85.512.000,204.010.000,0,0,0,0,118.498.000,85.512.000,204.010.000,309
27,30/09/2017,"R$ 13,05 B","R$ 3,07 B","R$ 16,30",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
28,30/06/2017,"R$ 11,74 B","R$ 2,98 B","R$ 15,85",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
29,31/03/2017,"R$ 10,86 B","R$ 3,04 B","R$ 16,13",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
30,31/12/2016,"R$ 10,53 B","R$ 2,96 B","R$ 15,71",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
31,30/09/2016,"R$ 9,30 B","R$ 3,15 B","R$ 16,74",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
32,30/06/2016,"R$ 9,13 B","R$ 3,24 B","R$ 17,23",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
33,31/03/2016,"R$ 9,39 B","R$ 3,14 B","R$ 16,67",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
34,31/12/2015,"R$ 10,70 B","R$ 2,99 B","R$ 15,88",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
35,30/09/2015,"R$ 9,03 B","R$ 2,97 B","R$ 15,78",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
36,30/06/2015,"R$ 9,02 B","R$ 2,94 B","R$ 15,62",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
37,31/03/2015,"R$ 8,71 B","R$ 2,89 B","R$ 15,36",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
38,31/12/2014,"R$ 8,62 B","R$ 2,76 B","R$ 14,68",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
39,30/09/2014,"R$ 7,83 B","R$ 2,64 B","R$ 14,05",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
40,30/06/2014,"R$ 7,74 B","R$ 2,60 B","R$ 13,82",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
41,31/03/2014,"R$ 7,92 B","R$ 2,58 B","R$ 13,72",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
42,31/12/2013,"R$ 7,63 B","R$ 2,49 B","R$ 13,24",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
43,30/09/2013,"R$ 6,97 B","R$ 2,78 B","R$ 14,77",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
44,30/06/2013,"R$ 7,03 B","R$ 2,68 B","R$ 14,25",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
45,31/03/2013,"R$ 7,38 B","R$ 2,87 B","R$ 15,25",109.304.000,78.873.000,78.873.000,188.177.000,0,0,0,0,109.304.000,78.873.000,188.177.000,309
