,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 56,54 B","R$ 12,83 B","R$ 4,33 B","- R$ 3,37 B","R$ 7,71 B","R$ 1,86 B","R$ 1,10"
1,31/03/2024,"R$ 53,81 B","R$ 10,38 B","R$ 2,27 B","- R$ 3,29 B","R$ 5,56 B","- R$ 489,55 M","- R$ 0,29"
2,31/12/2023,"R$ 53,62 B","R$ 8,83 B","R$ 836,14 M","- R$ 3,22 B","R$ 4,06 B","- R$ 2,03 B","- R$ 1,21"
3,30/09/2023,"R$ 53,96 B","R$ 8,08 B","- R$ 401,35 M","- R$ 3,15 B","R$ 2,75 B","- R$ 3,69 B","- R$ 2,19"
4,30/06/2023,"R$ 54,21 B","R$ 8,20 B","- R$ 290,26 M","- R$ 3,12 B","R$ 2,83 B","- R$ 3,43 B","- R$ 3,17"
5,31/03/2023,"R$ 54,94 B","R$ 8,69 B","R$ 211,43 M","- R$ 3,10 B","R$ 3,31 B","- R$ 2,63 B","- R$ 2,44"
6,31/12/2022,"R$ 53,81 B","R$ 8,13 B","- R$ 136,29 M","- R$ 2,99 B","R$ 2,86 B","- R$ 3,17 B","- R$ 2,93"
7,30/09/2022,"R$ 52,76 B","R$ 9,16 B","R$ 1,25 B","- R$ 2,88 B","R$ 4,13 B","- R$ 1,33 B","- R$ 1,23"
8,30/06/2022,"R$ 51,09 B","R$ 9,05 B","R$ 1,41 B","- R$ 2,81 B","R$ 4,22 B","- R$ 1,49 B","- R$ 1,38"
9,31/03/2022,"R$ 49,79 B","R$ 9,18 B","R$ 1,85 B","- R$ 2,76 B","R$ 4,62 B","- R$ 1,18 B","- R$ 1,09"
10,31/12/2021,"R$ 48,34 B","R$ 10,17 B","R$ 3,01 B","- R$ 2,75 B","R$ 5,76 B","R$ 419,46 M","R$ 0,52"
11,30/09/2021,"R$ 46,09 B","R$ 9,94 B","R$ 2,90 B","- R$ 2,68 B","R$ 5,58 B","R$ 407,01 M","R$ 0,50"
12,30/06/2021,"R$ 43,65 B","R$ 9,66 B","R$ 2,91 B","- R$ 2,61 B","R$ 5,52 B","R$ 905,92 M","R$ 1,12"
13,31/03/2021,"R$ 41,11 B","R$ 9,41 B","R$ 2,92 B","- R$ 2,48 B","R$ 5,40 B","R$ 1,45 B","R$ 1,79"
14,31/12/2020,"R$ 39,47 B","R$ 9,47 B","R$ 2,85 B","- R$ 2,39 B","R$ 5,24 B","R$ 1,38 B","R$ 1,70"
15,30/09/2020,"R$ 37,29 B","R$ 8,95 B","R$ 2,68 B","- R$ 2,36 B","R$ 5,04 B","R$ 1,16 B","R$ 1,42"
16,30/06/2020,"R$ 35,80 B","R$ 8,70 B","R$ 3,01 B","- R$ 2,32 B","R$ 5,33 B","R$ 1,23 B","R$ 1,52"
17,31/03/2020,"R$ 35,04 B","R$ 8,81 B","R$ 3,35 B","- R$ 2,31 B","R$ 5,66 B","R$ 1,25 B","R$ 1,54"
18,31/12/2019,"R$ 33,45 B","R$ 8,08 B","R$ 2,95 B","- R$ 2,30 B","R$ 5,25 B","R$ 297,61 M","R$ 0,37"
19,30/09/2019,"R$ 32,45 B","R$ 7,27 B","R$ 2,44 B","- R$ 2,16 B","R$ 4,59 B","- R$ 2,48 B","- R$ 3,05"
20,30/06/2019,"R$ 31,79 B","R$ 6,50 B","R$ 1,35 B","- R$ 2,02 B","R$ 3,37 B","- R$ 3,57 B","- R$ 4,40"
21,31/03/2019,"R$ 30,52 B","R$ 5,01 B","- R$ 307,41 M","- R$ 1,89 B","R$ 1,59 B","- R$ 5,38 B","- R$ 6,62"
22,31/12/2018,"R$ 30,19 B","R$ 4,87 B","- R$ 206,33 M","- R$ 1,75 B","R$ 1,54 B","- R$ 4,45 B","- R$ 5,47"
23,30/09/2018,"R$ 33,88 B","R$ 5,69 B","- R$ 605,83 M","- R$ 2,00 B","R$ 1,39 B","- R$ 3,16 B","- R$ 3,89"
24,30/06/2018,"R$ 34,02 B","R$ 6,24 B","R$ 75,30 M","- R$ 1,99 B","R$ 2,07 B","- R$ 2,39 B","- R$ 2,94"
25,31/03/2018,"R$ 33,86 B","R$ 7,06 B","R$ 963,46 M","- R$ 1,97 B","R$ 2,93 B","- R$ 968,46 M","- R$ 1,19"
26,31/12/2017,"R$ 33,47 B","R$ 6,90 B","R$ 736,08 M","- R$ 1,92 B","R$ 2,65 B","- R$ 1,13 B","- R$ 1,39"
27,30/09/2017,"R$ 33,16 B","R$ 6,72 B","R$ 898,93 M","- R$ 1,83 B","R$ 2,73 B","- R$ 778,87 M","- R$ 0,96"
28,30/06/2017,"R$ 32,93 B","R$ 6,67 B","R$ 808,78 M","- R$ 1,73 B","R$ 2,54 B","- R$ 890,80 M","- R$ 1,10"
29,31/03/2017,"R$ 33,42 B","R$ 6,95 B","R$ 1,23 B","- R$ 1,67 B","R$ 2,90 B","- R$ 692,88 M","- R$ 0,85"
30,31/12/2016,"R$ 33,73 B","R$ 7,53 B","R$ 1,82 B","- R$ 1,60 B","R$ 3,42 B","- R$ 372,38 M","- R$ 0,46"
31,30/09/2016,"R$ 34,10 B","R$ 8,63 B","R$ 3,21 B","- R$ 1,53 B","R$ 4,75 B","R$ 1,50 B","R$ 1,85"
32,30/06/2016,"R$ 33,87 B","R$ 9,35 B","R$ 3,71 B","- R$ 1,45 B","R$ 5,16 B","R$ 2,36 B","R$ 2,91"
33,31/03/2016,"R$ 33,27 B","R$ 9,96 B","R$ 4,24 B","- R$ 1,38 B","R$ 5,62 B","R$ 2,69 B","R$ 3,31"
34,31/12/2015,"R$ 32,20 B","R$ 10,09 B","R$ 4,23 B","- R$ 1,32 B","R$ 5,55 B","R$ 3,11 B","R$ 3,57"
35,30/09/2015,"R$ 31,29 B","R$ 9,98 B","R$ 4,07 B","- R$ 1,33 B","R$ 5,40 B","R$ 2,71 B","R$ 3,11"
36,30/06/2015,"R$ 30,25 B","R$ 9,52 B","R$ 3,94 B","- R$ 1,29 B","R$ 5,23 B","R$ 2,46 B","R$ 2,82"
37,31/03/2015,"R$ 29,35 B","R$ 8,90 B","R$ 3,55 B","- R$ 1,25 B","R$ 4,80 B","R$ 2,37 B","R$ 2,72"
38,31/12/2014,"R$ 29,01 B","R$ 8,51 B","R$ 3,48 B","- R$ 1,23 B","R$ 4,71 B","R$ 2,23 B","R$ 2,55"
39,30/09/2014,"R$ 31,22 B","R$ 8,36 B","R$ 2,62 B","- R$ 1,23 B","R$ 3,85 B","R$ 1,42 B","R$ 1,62"
40,30/06/2014,"R$ 30,82 B","R$ 7,93 B","R$ 2,18 B","- R$ 1,22 B","R$ 3,40 B","R$ 1,08 B","R$ 1,24"
41,31/03/2014,"R$ 30,65 B","R$ 7,76 B","R$ 1,99 B","- R$ 1,21 B","R$ 3,20 B","R$ 1,02 B","R$ 1,17"
42,31/12/2013,"R$ 30,52 B","R$ 7,57 B","R$ 1,96 B","- R$ 1,18 B","R$ 3,14 B","R$ 1,06 B","R$ 1,22"
43,30/09/2013,"R$ 30,46 B","R$ 7,58 B","R$ 2,11 B","- R$ 1,11 B","R$ 3,22 B","R$ 1,42 B","R$ 1,62"
44,30/06/2013,"R$ 30,07 B","R$ 7,20 B","R$ 1,87 B","- R$ 1,06 B","R$ 2,93 B","R$ 1,22 B","R$ 1,40"
45,31/03/2013,"R$ 29,39 B","R$ 6,81 B","R$ 1,65 B","- R$ 999,61 M","R$ 2,65 B","R$ 1,02 B","R$ 1,17"
46,31/12/2012,"R$ 28,52 B","R$ 6,45 B","R$ 1,39 B","- R$ 966,67 M","R$ 2,36 B","R$ 813,23 M","R$ 0,93"
47,30/09/2012,"R$ 27,47 B","R$ 6,31 B","R$ 1,29 B","- R$ 943,71 M","R$ 2,23 B","R$ 371,47 M","R$ 0,43"
48,30/06/2012,"R$ 26,57 B","R$ 6,39 B","R$ 1,51 B","- R$ 918,17 M","R$ 2,43 B","R$ 645,61 M","R$ 0,74"
49,31/03/2012,"R$ 26,02 B","R$ 6,46 B","R$ 1,74 B","- R$ 903,67 M","R$ 2,65 B","R$ 1,14 B","R$ 1,30"
50,31/12/2011,"R$ 25,71 B","R$ 6,66 B","R$ 2,00 B","- R$ 886,34 M","R$ 2,89 B","R$ 1,37 B","R$ 1,57"
51,30/09/2011,"R$ 25,01 B","R$ 6,55 B","R$ 2,05 B","- R$ 819,62 M","R$ 2,87 B","R$ 1,61 B","R$ 1,84"
52,30/06/2011,"R$ 24,42 B","R$ 6,36 B","R$ 1,96 B","- R$ 831,14 M","R$ 2,79 B","R$ 1,45 B","R$ 1,67"
53,31/03/2011,"R$ 23,65 B","R$ 6,15 B","R$ 1,80 B","- R$ 820,61 M","R$ 2,62 B","R$ 1,13 B","R$ 1,29"
54,31/12/2010,"R$ 22,68 B","R$ 5,73 B","R$ 1,48 B","- R$ 779,97 M","R$ 2,26 B","R$ 804,11 M","R$ 0,92"
55,30/09/2010,"R$ 21,59 B","R$ 5,58 B","R$ 1,02 B",NA,NA,"R$ 463,36 M","R$ 0,53"
56,30/06/2010,"R$ 21,18 B","R$ 5,13 B","R$ 653,83 M",NA,NA,"R$ 436,96 M","R$ 0,50"
57,31/03/2010,"R$ 18,35 B","R$ 4,30 B","R$ 314,30 M",NA,NA,"R$ 403,35 M","R$ 0,46"
58,31/12/2009,"R$ 15,91 B","R$ 3,64 B","R$ 92,78 M",NA,NA,"R$ 120,43 M","R$ 0,28"
59,30/09/2009,"R$ 13,66 B","R$ 3,14 B","R$ 170,31 M",NA,NA,"R$ 94,56 M","R$ 0,22"
60,30/06/2009,"R$ 11,40 B","R$ 2,73 B","R$ 270,15 M",NA,NA,"- R$ 169,17 M","- R$ 0,82"
