,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 14,93 B","R$ 3,93 B","R$ 1,70 B","- R$ 866,06 M","R$ 2,57 B","R$ 987,75 M","R$ 0,59"
1,31/03/2024,"R$ 13,38 B","R$ 3,22 B","R$ 1,25 B","- R$ 847,53 M","R$ 2,10 B","R$ 504,99 M","R$ 0,30"
2,31/12/2023,"R$ 14,43 B","R$ 3,19 B","R$ 924,48 M","- R$ 869,38 M","R$ 1,79 B","R$ 751,38 M","R$ 0,45"
3,30/09/2023,"R$ 13,81 B","R$ 2,48 B","R$ 452,30 M","- R$ 791,18 M","R$ 1,24 B","- R$ 387,01 M","- R$ 0,23"
4,30/06/2023,"R$ 12,20 B","R$ 1,49 B","- R$ 361,28 M","- R$ 780,52 M","R$ 419,24 M","- R$ 1,36 B","- R$ 1,26"
5,31/03/2023,"R$ 13,18 B","R$ 1,67 B","- R$ 179,36 M","- R$ 783,70 M","R$ 604,33 M","- R$ 1,03 B","- R$ 0,96"
6,31/12/2022,"R$ 14,77 B","R$ 2,44 B","- R$ 313,01 M","- R$ 796,98 M","R$ 483,97 M","- R$ 912,23 M","- R$ 0,84"
7,30/09/2022,"R$ 14,06 B","R$ 2,60 B","R$ 563,39 M","- R$ 759,21 M","R$ 1,32 B","- R$ 122,57 M","- R$ 0,11"
8,30/06/2022,"R$ 12,94 B","R$ 1,98 B","R$ 140,41 M","- R$ 756,70 M","R$ 897,11 M","- R$ 559,16 M","- R$ 0,52"
9,31/03/2022,"R$ 12,04 B","R$ 1,11 B","- R$ 527,08 M","- R$ 678,82 M","R$ 151,74 M","- R$ 1,57 B","- R$ 1,45"
10,31/12/2021,"R$ 13,72 B","R$ 3,12 B","R$ 1,07 B","- R$ 690,06 M","R$ 1,76 B","R$ 921,27 M","R$ 1,13"
11,30/09/2021,"R$ 12,39 B","R$ 2,62 B","R$ 730,48 M","- R$ 680,84 M","R$ 1,41 B","- R$ 282,12 M","- R$ 0,35"
12,30/06/2021,"R$ 11,64 B","R$ 2,23 B","R$ 580,32 M","- R$ 714,04 M","R$ 1,29 B","- R$ 244,14 M","- R$ 0,30"
13,31/03/2021,"R$ 10,59 B","R$ 2,19 B","R$ 627,91 M","- R$ 661,42 M","R$ 1,29 B","R$ 24,44 M","R$ 0,03"
14,31/12/2020,"R$ 11,47 B","R$ 2,89 B","R$ 960,85 M","- R$ 620,87 M","R$ 1,58 B","R$ 908,82 M","R$ 1,12"
15,30/09/2020,"R$ 9,94 B","R$ 2,34 B","R$ 744,08 M","- R$ 611,71 M","R$ 1,36 B","R$ 216,79 M","R$ 0,27"
16,30/06/2020,"R$ 9,10 B","R$ 1,98 B","R$ 587,19 M","- R$ 589,98 M","R$ 1,18 B","R$ 303,87 M","R$ 0,37"
17,31/03/2020,"R$ 8,95 B","R$ 2,25 B","R$ 554,68 M","- R$ 571,82 M","R$ 1,13 B","- R$ 45,92 M","- R$ 0,06"
18,31/12/2019,"R$ 9,29 B","R$ 2,37 B","R$ 798,57 M","- R$ 583,84 M","R$ 1,38 B","R$ 681,82 M","R$ 0,84"
19,30/09/2019,"R$ 8,46 B","R$ 2,10 B","R$ 1,07 B","- R$ 575,45 M","R$ 1,64 B","R$ 293,91 M","R$ 0,36"
20,30/06/2019,"R$ 8,34 B","R$ 2,09 B","R$ 930,04 M","- R$ 577,37 M","R$ 1,51 B","R$ 322,83 M","R$ 0,40"
21,31/03/2019,"R$ 7,36 B","R$ 1,52 B","R$ 158,20 M","- R$ 564,62 M","R$ 722,82 M","- R$ 1,00 B","- R$ 1,23"
22,31/12/2018,"R$ 5,21 B","R$ 1,32 B","R$ 399,51 M","- R$ 250,66 M","R$ 650,17 M","- R$ 2,10 B","- R$ 2,58"
