,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"21,83","2,57","0,72","5,97","6,46","0,66","9,36","4,49","11,87","6,67","-1,10","0,91","8,18","0,83","R$ 40,55 B","0,00%"
1,30/06/2024,"21,30","2,51","0,70","5,83","6,30","0,64","9,13","4,38","11,64","6,54","-1,07","0,89","8,03","0,82","R$ 39,55 B","0,00%"
2,31/03/2024,"-57,22","1,84","0,52","5,32","5,87","0,49","12,35","3,98","16,88","6,89","-0,80","0,71","8,02","0,67","R$ 28,01 B","0,00%"
3,31/12/2023,"-11,62","1,58","0,44","5,98","7,11","0,41","28,19","3,59","41,14","8,47","-0,66","0,64","10,38","0,60","R$ 23,57 B","0,00%"
4,30/09/2023,"-5,61","1,47","0,38","5,82","7,33","0,35","-51,60","3,27","-79,92","11,66","-0,53","0,59","11,35","0,54","R$ 20,71 B","0,00%"
5,30/06/2023,"-3,11","1,16","0,20","2,70","3,57","0,20","-36,73","4,71","-93,02","9,54","-0,25","0,50","9,05","0,50","R$ 10,66 B","0,00%"
6,31/03/2023,"-3,00","0,77","0,14","1,93","2,80","0,14","37,28","1,89","113,26","7,24","-0,18","0,44","8,51","0,41","R$ 7,88 B","0,00%"
7,31/12/2022,"-2,11","0,59","0,12","3,55","13,71","0,12","-48,93","1,59","-161,82","7,72","-0,16","0,41","45,36","0,38","R$ 6,67 B","0,00%"
8,30/09/2022,"-9,73","1,08","0,25","8,18","-388,53","0,22","10,39","2,17","22,98","6,94","-0,32","0,54","-859,22","0,49","R$ 12,97 B","0,00%"
9,30/06/2022,"-12,45","1,52","0,36","9,36","57,41","0,33","13,13","3,12","23,83","7,99","-0,48","0,66","104,20","0,59","R$ 18,58 B","0,00%"
10,31/03/2022,"-12,56","1,19","0,30","42,07","-11,69","0,27","7,97","2,15","15,25","6,12","-0,41","0,57","-22,37","0,51","R$ 14,79 B","0,00%"
11,31/12/2021,"37,48","1,86","0,33","4,01","6,48","0,28","5,22","3,13","11,18","5,85","-0,37","0,70","13,86","0,60","R$ 15,72 B","0,00%"
12,30/09/2021,"46,15","2,47","0,41","15,16","585,22","0,35","6,48","4,69","12,44","6,47","-0,45","0,78","1.123,84","0,68","R$ 18,78 B","0,00%"
13,30/06/2021,"21,43","2,33","0,44","12,76","41,40","0,39","6,67","3,75","12,03","6,34","-0,54","0,80","74,68","0,71","R$ 19,42 B","0,00%"
14,31/03/2021,"11,76","2,06","0,42","5,54","7,50","0,33","5,86","2,08","11,12","6,01","-0,49","0,79","14,23","0,63","R$ 17,10 B","0,00%"
15,31/12/2020,"13,69","2,21","0,48","4,29","5,06","0,38","6,65","2,53","11,86","6,44","-0,56","0,86","9,03","0,68","R$ 18,94 B","0,00%"
16,30/09/2020,"13,00","2,12","0,40","2,76","4,72","0,29","5,60","2,58","11,04","5,88","-0,39","0,80","9,31","0,58","R$ 15,03 B","0,00%"
17,30/06/2020,"14,95","2,71","0,52","3,37","5,37","0,38","6,13","4,14","11,19","6,31","-0,49","0,94","9,79","0,69","R$ 18,44 B","0,00%"
18,31/03/2020,"13,52","2,62","0,48","3,17","3,59","0,36","5,06","5,38","9,55","5,65","-0,45","0,91","6,78","0,68","R$ 16,94 B","0,00%"
19,31/12/2019,"71,39","2,69","0,64","8,43","9,16","0,51","7,20","12,34","12,07","6,78","-0,66","1,07","15,36","0,85","R$ 21,25 B","0,00%"
20,30/09/2019,"-11,28","3,91","0,86","11,95","12,00","0,65","11,49","8,28","17,60","9,33","-0,85","1,32","18,37","0,99","R$ 27,99 B","0,00%"
21,30/06/2019,"-8,68","4,30","0,98","54,10","14,56","0,74","22,95","14,75","34,46","13,80","-0,94","1,46","21,86","1,10","R$ 31,00 B","0,00%"
22,31/03/2019,"-4,52","3,59","0,80","196,40","91,32","0,57","-78,97","7,99","-134,68","26,08","-0,73","1,36","155,74","0,97","R$ 24,28 B","0,00%"
23,31/12/2018,"-3,76","2,40","0,55","56,52","-804,42","0,39","-81,00","3,68","-164,82","22,07","-0,54","1,13","-1.636,91","0,80","R$ 16,71 B","0,00%"
24,30/09/2018,"-5,40","1,98","0,50","16,55","34,43","0,38","-28,16","5,68","-57,26","24,96","-0,52","1,02","70,00","0,78","R$ 17,06 B","0,00%"
25,30/06/2018,"-6,96","1,84","0,49","12,17","20,29","0,36","220,54","11,18","442,80","16,13","-0,47","0,98","40,74","0,73","R$ 16,61 B","0,00%"
26,31/03/2018,"-20,13","1,76","0,58","10,30","16,03","0,43","20,24","13,54","36,07","11,85","-0,60","1,03","28,56","0,77","R$ 19,50 B","0,00%"
27,31/12/2017,"-22,36","2,25","0,75","38,56","-299,88","0,56","34,20","5,88","53,80","14,92","-0,85","1,18","-471,84","0,88","R$ 25,17 B","0,00%"
28,30/09/2017,"-44,86","2,89","1,05","96,39","-71,62","0,72","38,86","4,75","55,30","18,20","-1,21","1,50","-101,91","1,03","R$ 34,94 B","0,00%"
29,30/06/2017,"-35,57","2,79","0,96","22,25","133,37","0,66","39,18","3,78","58,30","18,56","-1,12","1,43","198,47","0,98","R$ 31,69 B","0,00%"
30,31/03/2017,"-51,95","3,12","1,08","40,52","-72,25","0,83","29,30","5,45","40,46","17,16","-1,43","1,49","-99,76","1,15","R$ 35,99 B","1,45%"
31,31/12/2016,"-88,58","2,79","0,98","18,11","121,57","0,77","18,17","5,28","25,12","13,34","-1,33","1,35","168,02","1,06","R$ 32,99 B","1,88%"
32,30/09/2016,"28,37","3,44","1,25","29,04","-691,37","0,99","13,27","7,75","17,27","11,69","-1,69","1,63","-899,50","1,29","R$ 42,64 B","2,78%"
33,30/06/2016,"17,54","3,30","1,22","22,38","89,91","1,00","11,16","8,26","14,48","10,41","-1,73","1,59","116,66","1,29","R$ 41,44 B","2,87%"
34,31/03/2016,"14,82","2,95","1,20","15,64","33,02","0,96","9,38","5,53","12,11","9,14","-1,91","1,54","42,63","1,24","R$ 39,81 B","2,70%"
35,31/12/2015,"15,19","3,50","1,47","11,42","15,28","1,17","11,18","6,25","13,50","10,29","-2,45","1,77","18,46","1,41","R$ 47,25 B","2,22%"
36,30/09/2015,"21,36","4,17","1,85","10,66","13,18","1,45","14,23","6,58","16,00","12,06","-3,36","2,08","14,81","1,63","R$ 57,98 B","1,56%"
37,30/06/2015,"24,49","4,15","1,99","11,82","14,58","1,67","15,31","8,10","17,01","12,82","-4,24","2,22","16,21","1,85","R$ 60,28 B","1,50%"
38,31/03/2015,"21,96","3,52","1,78","9,42","11,05","1,42","14,70","6,27","16,63","12,29","-3,83","2,01","12,51","1,61","R$ 52,13 B","1,59%"
39,31/12/2014,"26,27","3,75","2,02","11,69","14,08","1,62","16,81","7,38","18,41","13,60","-4,64","2,21","15,43","1,77","R$ 58,46 B","1,42%"
40,30/09/2014,"37,78","3,49","1,71","12,22","15,65","1,58","20,43","8,24","22,70","15,43","-4,47","1,90","17,39","1,76","R$ 53,47 B","1,36%"
41,30/06/2014,"44,92","3,21","1,57","11,53","14,73","1,45","22,22","8,60","24,87","15,94","-3,85","1,76","16,49","1,63","R$ 48,42 B","1,50%"
42,31/03/2014,"42,80","2,88","1,42","11,73","14,69","1,36","21,92","8,27","25,24","15,70","-3,77","1,64","16,92","1,57","R$ 43,62 B","1,66%"
43,31/12/2013,"33,59","2,43","1,17","10,75","15,41","1,10","18,21","7,42","21,81","13,63","-2,76","1,40","18,45","1,32","R$ 35,68 B","2,16%"
44,30/09/2013,"32,64","3,12","1,52","15,10","25,47","1,45","21,96","9,93","25,54","16,71","-3,71","1,77","29,62","1,68","R$ 46,25 B","1,25%"
45,30/06/2013,"34,70","2,91","1,41","16,32","35,54","1,34","22,60","9,48","26,74","17,08","-3,37","1,67","42,04","1,59","R$ 42,36 B","1,37%"
46,31/03/2013,"41,05","2,79","1,42","17,63","73,98","1,38","25,31","10,27","30,00","18,69","-3,69","1,69","87,70","1,63","R$ 41,81 B","0,77%"
47,31/12/2012,"46,47","2,60","1,33","15,46","61,92","1,23","27,21","9,16","32,67","19,26","-3,12","1,59","74,35","1,47","R$ 37,79 B","0,73%"
48,30/09/2012,"85,49","2,24","1,16","14,17","81,74","1,00","24,64","8,11","30,55","17,63","-2,35","1,43","101,34","1,25","R$ 31,76 B","1,39%"
49,30/06/2012,"39,20","1,81","0,95","11,33","45,20","0,81","16,74","6,45","21,71","13,51","-1,89","1,24","58,63","1,05","R$ 25,31 B","1,74%"
50,31/03/2012,"27,50","2,18","1,20","18,43","109,79","1,06","17,93","10,36","21,87","14,41","-2,55","1,47","133,95","1,29","R$ 31,27 B","2,03%"
51,31/12/2011,"23,32","2,27","1,24","27,91","1.367,92","1,06","15,94","10,17","19,28","13,36","-2,50","1,50","1.654,75","1,29","R$ 31,89 B","1,99%"
52,30/09/2011,"19,01","2,15","1,22","27,44","-465,39","1,04","14,88","7,51","17,93","12,81","-2,72","1,47","-560,79","1,25","R$ 30,54 B","1,65%"
53,30/06/2011,"17,38","1,78","1,03","15,12","50,98","0,87","12,89","5,49","15,73","11,04","-2,50","1,26","62,20","1,07","R$ 25,26 B","1,99%"
54,31/03/2011,"23,43","1,88","1,12","8,67","13,60","0,95","14,67","5,55","17,58","12,08","-2,89","1,34","16,31","1,13","R$ 26,39 B","1,00%"
55,31/12/2010,"32,97","1,95","1,17","8,20","12,08","0,96","17,86","6,36","21,16","13,87","-2,66","1,38","14,30","1,13","R$ 26,51 B","0,99%"
56,30/09/2010,"47,34","1,63","1,02","4,51","5,25","0,81","21,41","4,96","25,58",NA,"-2,36","1,21","6,28","0,96","R$ 21,93 B","0,70%"
57,30/06/2010,"46,68","1,55","0,96","10,26","14,56","0,74","31,20","4,46","38,49",NA,"-2,11","1,19","17,96","0,92","R$ 20,40 B","0,75%"
58,31/03/2010,"47,48","1,47","1,04","25,12","122,64","0,70","60,93","4,02","77,07",NA,"-1,97","1,32","155,13","0,88","R$ 19,15 B","0,52%"
59,31/12/2009,"159,75","1,46","1,21","41,19","-120,47","0,75","207,35","4,21","256,43",NA,"-2,40","1,50","-148,99","0,93","R$ 19,24 B","0,52%"
60,30/09/2009,"184,21","1,32","1,28","58,97","-82,53","0,68","102,28","3,18","130,96",NA,"-2,54","1,63","-105,67","0,87","R$ 17,42 B","0,00%"
61,30/06/2009,"-48,85","2,06","0,72","8,32","20,10","0,79","30,59","3,84","42,73",NA,"-1,95","1,01","28,08","1,11","R$ 8,26 B","0,00%"
62,31/03/2009,"-37,12","2,13","0,72","9,96","34,25","0,76","23,32","3,26","33,49",NA,"-1,85","1,03","49,18","1,09","R$ 8,26 B","0,00%"
63,31/12/2008,"151,99","2,01","0,73","13,02","628,62","0,74","18,50","2,85","26,09",NA,"-1,97","1,02","886,50","1,04","R$ 8,26 B","0,00%"
64,30/09/2008,"48,03","16.140,31","0,81","-46,99","-29,07","0,83","19,44","3,73","26,61",NA,"-1,07","1,10","-39,78","1,14","R$ 8,26 B","0,00%"
65,30/06/2008,"26,26","20.711,37","0,93","-16,85","-35,27","0,89","17,87","4,79","23,53",NA,"-1,09","1,23","-46,45","1,17","R$ 8,26 B","0,00%"
66,31/03/2008,"26,69","1,96","1,09",NA,NA,"0,93","17,56","5,54","22,61",NA,"-2,64","1,40",NA,"1,20","R$ 8,26 B","0,00%"
67,31/12/2007,"23,11","2,30","1,12",NA,NA,"1,13","15,18","4,06","16,19",NA,"-4,98","1,19",NA,"1,21","R$ 7,43 B","0,00%"
68,30/09/2007,"19,75","2,89","1,05",NA,NA,"1,31","13,93","5,74","16,33",NA,"-4,10","1,23",NA,"1,53","R$ 6,63 B","0,00%"
69,30/06/2007,"24,85","3,01","1,10",NA,NA,"1,39","17,56","5,52","19,83",NA,"-4,79","1,25",NA,"1,56","R$ 6,63 B","0,00%"
70,31/03/2007,"39,07","3,06","1,17",NA,NA,"1,39","24,64","4,87","27,89",NA,"-5,34","1,32",NA,"1,57","R$ 6,63 B","0,00%"
