,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 892,22 M","R$ 345,06 M","R$ 110,65 M","- R$ 15,62 M","R$ 126,27 M","- R$ 18,34 M","- R$ 1,85"
1,31/03/2024,"R$ 865,67 M","R$ 331,95 M","R$ 107,01 M","- R$ 15,76 M","R$ 122,76 M","- R$ 7,79 M","- R$ 3,14"
2,31/12/2023,"R$ 836,07 M","R$ 315,13 M","R$ 103,50 M","- R$ 15,93 M","R$ 119,43 M","- R$ 6,83 M","- R$ 2,75"
3,30/09/2023,"R$ 815,78 M","R$ 303,85 M","R$ 89,63 M","- R$ 16,05 M","R$ 105,67 M","R$ 909,98 M","R$ 366,89"
4,30/06/2023,"R$ 808,87 M","R$ 307,01 M","R$ 103,09 M","- R$ 15,92 M","R$ 119,01 M","R$ 912,87 M","R$ 368,06"
5,31/03/2023,"R$ 790,36 M","R$ 298,17 M","R$ 101,76 M","- R$ 15,71 M","R$ 117,47 M","R$ 896,22 M","R$ 361,34"
6,31/12/2022,"R$ 761,24 M","R$ 283,53 M","R$ 91,34 M","- R$ 15,42 M","R$ 106,76 M","R$ 881,99 M","R$ 355,60"
7,30/09/2022,"R$ 740,10 M","R$ 270,90 M","R$ 97,43 M","- R$ 14,95 M","R$ 112,38 M","- R$ 637,88 M","- R$ 257,18"
8,30/06/2022,"R$ 719,98 M","R$ 260,15 M","R$ 96,32 M","- R$ 14,77 M","R$ 111,08 M","- R$ 615,74 M","- R$ 248,25"
9,31/03/2022,"R$ 711,53 M","R$ 259,13 M","R$ 97,75 M","- R$ 15,39 M","R$ 113,14 M","- R$ 596,78 M","- R$ 240,61"
10,31/12/2021,"R$ 691,08 M","R$ 252,91 M","R$ 95,48 M","- R$ 14,45 M","R$ 109,93 M","- R$ 572,64 M","- R$ 230,88"
11,30/09/2021,"R$ 666,98 M","R$ 243,04 M","R$ 91,72 M","- R$ 13,82 M","R$ 105,54 M","R$ 39,16 M","R$ 15,79"
12,30/06/2021,"R$ 634,66 M","R$ 231,13 M","R$ 83,44 M","- R$ 13,17 M","R$ 96,60 M","R$ 34,26 M","R$ 13,81"
13,31/03/2021,"R$ 560,84 M","R$ 193,28 M","R$ 61,46 M","- R$ 11,75 M","R$ 73,22 M","R$ 4,41 M","R$ 1,78"
14,31/12/2020,"R$ 514,28 M","R$ 173,19 M","R$ 48,31 M","- R$ 12,02 M","R$ 60,33 M","- R$ 8,96 M","- R$ 3,61"
15,30/09/2020,"R$ 486,44 M","R$ 162,87 M","R$ 43,59 M","- R$ 12,44 M","R$ 56,03 M","- R$ 15,87 M","- R$ 6,40"
16,30/06/2020,"R$ 459,80 M","R$ 149,17 M","R$ 35,49 M","- R$ 11,25 M","R$ 46,74 M","- R$ 24,34 M","- R$ 9,81"
17,31/03/2020,"R$ 476,50 M","R$ 158,87 M","R$ 43,41 M","- R$ 13,13 M","R$ 56,54 M","- R$ 12,56 M","- R$ 5,06"
18,31/12/2019,"R$ 485,89 M","R$ 163,53 M","R$ 55,36 M","- R$ 13,39 M","R$ 68,75 M","- R$ 10,36 M","- R$ 4,18"
19,30/09/2019,"R$ 481,96 M","R$ 159,00 M","R$ 45,23 M","- R$ 13,43 M","R$ 58,66 M","- R$ 5,00 M","- R$ 2,02"
