,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 47,09 M","- R$ 21,34 M","R$ 69,20 M","R$ 766,00 mil"
1,31/03/2024,"- R$ 41,99 M","- R$ 21,22 M","R$ 62,84 M","- R$ 362,00 mil"
2,31/12/2023,"- R$ 32,89 M","- R$ 19,86 M","R$ 51,72 M","- R$ 1,04 M"
3,30/09/2023,"- R$ 31,22 M","- R$ 16,95 M","R$ 48,32 M","R$ 153,00 mil"
4,30/06/2023,"- R$ 36,74 M","- R$ 18,65 M","R$ 52,08 M","- R$ 3,30 M"
5,31/03/2023,"- R$ 22,80 M","- R$ 19,32 M","R$ 39,26 M","- R$ 2,87 M"
6,31/12/2022,"- R$ 66,32 M","- R$ 13,63 M","R$ 78,18 M","- R$ 1,77 M"
7,30/09/2022,"- R$ 53,90 M","- R$ 21,43 M","R$ 73,29 M","- R$ 2,04 M"
8,30/06/2022,"- R$ 52,65 M","- R$ 17,70 M","R$ 72,17 M","R$ 1,82 M"
9,31/03/2022,"- R$ 76,84 M","- R$ 16,52 M","R$ 94,30 M","R$ 946,00 mil"
10,31/12/2021,"- R$ 84,85 M","- R$ 17,38 M","R$ 102,66 M","R$ 437,00 mil"
11,30/09/2021,"- R$ 106,81 M","- R$ 10,54 M","R$ 118,43 M","R$ 1,08 M"
12,30/06/2021,"- R$ 106,10 M","- R$ 10,02 M","R$ 115,87 M","- R$ 246,00 mil"
13,31/03/2021,"- R$ 30,43 M","- R$ 7,47 M","R$ 38,75 M","R$ 851,00 mil"
14,31/12/2020,"R$ 17,55 M","- R$ 7,56 M","- R$ 8,30 M","R$ 1,68 M"
15,30/09/2020,"R$ 42,01 M","- R$ 4,49 M","- R$ 35,58 M","R$ 1,94 M"
16,30/06/2020,"R$ 50,40 M","- R$ 3,99 M","- R$ 45,23 M","R$ 1,18 M"
17,31/03/2020,"R$ 349,00 mil","- R$ 714,00 mil","R$ 1,76 M","R$ 1,39 M"
18,31/12/2019,"- R$ 8,29 M","- R$ 2,71 M","R$ 11,74 M","R$ 743,00 mil"
19,30/09/2019,"- R$ 10,53 M","- R$ 3,95 M","R$ 15,55 M","R$ 1,07 M"
20,30/06/2019,"- R$ 25,18 M","- R$ 4,93 M","R$ 31,72 M","R$ 1,61 M"
21,31/03/2019,"- R$ 35,37 M","- R$ 9,18 M","R$ 45,34 M","R$ 792,00 mil"
22,31/12/2018,"- R$ 38,20 M","- R$ 6,11 M","R$ 44,79 M","R$ 483,00 mil"
23,30/09/2018,"- R$ 36,21 M","- R$ 4,93 M","R$ 40,44 M","- R$ 706,00 mil"
24,30/06/2018,"- R$ 30,58 M","- R$ 4,59 M","R$ 33,25 M","- R$ 1,92 M"
25,31/03/2018,"- R$ 32,15 M","- R$ 3,53 M","R$ 33,46 M","- R$ 2,22 M"
26,31/12/2017,"- R$ 22,82 M","- R$ 2,73 M","R$ 21,95 M","- R$ 3,60 M"
27,30/09/2017,"R$ 6,93 M","- R$ 4,75 M","- R$ 5,62 M","- R$ 3,44 M"
28,30/06/2017,"R$ 9,41 M","- R$ 5,27 M","- R$ 7,12 M","- R$ 2,99 M"
29,31/03/2017,"R$ 26,39 M","- R$ 5,73 M","- R$ 24,76 M","- R$ 4,10 M"
30,31/12/2016,"R$ 21,76 M","- R$ 5,81 M","- R$ 16,86 M","- R$ 905,00 mil"
31,30/09/2016,"R$ 4,39 M","- R$ 4,76 M","- R$ 523,00 mil","- R$ 894,00 mil"
32,30/06/2016,"R$ 15,82 M","- R$ 6,64 M","- R$ 9,15 M","R$ 30,00 mil"
33,31/03/2016,"R$ 25,58 M","- R$ 7,83 M","- R$ 17,53 M","R$ 230,00 mil"
34,31/12/2015,"R$ 10,29 M","- R$ 9,99 M","- R$ 22,00 mil","R$ 278,00 mil"
35,30/09/2015,"R$ 9,22 M","- R$ 10,34 M","- R$ 1,62 M","- R$ 2,73 M"
36,30/06/2015,"R$ 15,74 M","- R$ 8,87 M","- R$ 8,37 M","- R$ 1,51 M"
37,31/03/2015,"R$ 16,80 M","- R$ 11,19 M","- R$ 4,66 M","R$ 946,00 mil"
38,31/12/2014,"R$ 37,48 M","- R$ 10,36 M","- R$ 25,69 M","R$ 1,43 M"
39,30/09/2014,"R$ 46,72 M","- R$ 11,06 M","- R$ 29,28 M","R$ 6,37 M"
40,30/06/2014,"R$ 28,65 M","- R$ 11,22 M","- R$ 19,71 M","- R$ 2,28 M"
41,31/03/2014,"R$ 26,55 M","- R$ 7,98 M","- R$ 21,05 M","- R$ 2,48 M"
42,31/12/2013,"R$ 13,32 M","- R$ 7,52 M","- R$ 9,90 M","- R$ 4,10 M"
43,30/09/2013,"R$ 12,17 M","- R$ 7,11 M","- R$ 7,99 M","- R$ 2,93 M"
44,30/06/2013,"R$ 26,03 M","- R$ 6,53 M","- R$ 15,37 M","R$ 4,13 M"
45,31/03/2013,"R$ 23,05 M","- R$ 7,70 M","- R$ 11,79 M","R$ 3,56 M"
46,31/12/2012,"R$ 26,61 M","- R$ 7,91 M","- R$ 17,27 M","R$ 1,43 M"
47,30/09/2012,"R$ 31,87 M","- R$ 8,59 M","- R$ 24,96 M","- R$ 1,67 M"
48,30/06/2012,"R$ 37,56 M","- R$ 10,79 M","- R$ 28,34 M","- R$ 1,57 M"
49,31/03/2012,"R$ 29,82 M","- R$ 13,48 M","- R$ 17,77 M","- R$ 1,44 M"
50,31/12/2011,"R$ 22,64 M","- R$ 16,39 M","- R$ 7,41 M","- R$ 1,15 M"
51,30/09/2011,"R$ 2,19 M","- R$ 20,43 M","R$ 14,88 M","- R$ 1,76 M"
52,30/06/2011,"- R$ 2,64 M","- R$ 22,03 M","R$ 22,44 M","- R$ 620,00 mil"
53,31/03/2011,"- R$ 18,86 M","- R$ 19,45 M","R$ 31,71 M","- R$ 5,00 M"
