,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 4,70 B","R$ 869,37 M","R$ 7,06",123.094.000,0,0,123.094.000,0,0,0,0,123.094.000,0,123.094.000
1,31/03/2024,"R$ 4,56 B","R$ 863,55 M","R$ 7,02",123.094.000,0,0,123.094.000,0,0,0,0,123.094.000,0,123.094.000
2,31/12/2023,"R$ 4,55 B","R$ 859,52 M","R$ 6,98",123.094.000,0,0,123.094.000,0,0,0,0,123.094.000,0,123.094.000
3,30/09/2023,"R$ 4,56 B","R$ 895,29 M","R$ 7,27",123.094.000,0,0,123.094.000,0,0,0,0,123.094.000,0,123.094.000
4,30/06/2023,"R$ 4,31 B","R$ 687,82 M","R$ 6,59",104.344.000,0,0,104.344.000,0,0,0,0,104.344.000,0,104.344.000
5,31/03/2023,"R$ 4,18 B","R$ 673,13 M","R$ 6,45",104.344.000,0,0,104.344.000,3.075.000,0,0,3.075.000,101.269.000,0,101.269.000
6,31/12/2022,"R$ 4,13 B","R$ 712,27 M","R$ 6,83",104.344.000,0,0,104.344.000,3.184.000,0,0,3.184.000,101.160.000,0,101.160.000
7,30/09/2022,"R$ 4,28 B","R$ 843,68 M","R$ 8,09",104.344.000,0,0,104.344.000,7.698.000,0,0,7.698.000,96.646.000,0,96.646.000
8,30/06/2022,"R$ 4,41 B","R$ 1,04 B","R$ 9,98",104.344.000,0,0,104.344.000,7.698.000,0,0,7.698.000,96.646.000,0,96.646.000
9,31/03/2022,"R$ 4,37 B","R$ 1,15 B","R$ 11,00",104.344.000,0,0,104.344.000,7.750.000,0,0,7.750.000,96.594.000,0,96.594.000
10,31/12/2021,"R$ 4,44 B","R$ 1,20 B","R$ 11,53",104.344.000,0,0,104.344.000,8.086.000,0,0,8.086.000,96.258.000,0,96.258.000
11,30/09/2021,"R$ 4,58 B","R$ 1,48 B","R$ 14,19",104.344.000,0,0,104.344.000,8.130.000,0,0,8.130.000,96.214.000,0,96.214.000
12,30/06/2021,"R$ 4,43 B","R$ 1,49 B","R$ 14,27",104.344.000,0,0,104.344.000,8.191.000,0,0,8.191.000,96.153.000,0,96.153.000
13,31/03/2021,"R$ 4,17 B","R$ 1,47 B","R$ 14,08",104.344.000,0,0,104.344.000,8.009.000,0,0,8.009.000,96.335.000,0,96.335.000
14,31/12/2020,"R$ 4,24 B","R$ 1,52 B","R$ 14,54",104.344.000,0,0,104.344.000,5.992.000,0,0,5.992.000,98.352.000,0,98.352.000
15,30/09/2020,"R$ 4,11 B","R$ 1,48 B","R$ 14,17",104.344.000,0,0,104.344.000,5.838.000,0,0,5.838.000,98.506.000,0,98.506.000
16,30/06/2020,"R$ 4,14 B","R$ 1,41 B","R$ 13,49",104.344.000,0,0,104.344.000,6.055.000,0,0,6.055.000,98.289.000,0,98.289.000
17,31/03/2020,"R$ 3,57 B","R$ 1,37 B","R$ 13,13",104.344.000,0,0,104.344.000,6.988.000,0,0,6.988.000,97.356.000,0,97.356.000
18,31/12/2019,"R$ 3,48 B","R$ 1,35 B","R$ 12,94",104.344.000,0,0,104.344.000,7.009.000,0,0,7.009.000,97.335.000,0,97.335.000
19,30/09/2019,"R$ 3,16 B","R$ 1,30 B","R$ 12,49",104.344.000,0,0,104.344.000,7.187.000,0,0,7.187.000,97.157.000,0,97.157.000
20,30/06/2019,"R$ 3,01 B","R$ 1,25 B","R$ 11,99",104.344.000,0,0,104.344.000,7.702.000,0,0,7.702.000,96.642.000,0,96.642.000
21,31/03/2019,"R$ 2,75 B","R$ 1,20 B","R$ 11,50",104.344.000,0,0,104.344.000,9.026.000,0,0,9.026.000,95.318.000,0,95.318.000
22,31/12/2018,"R$ 2,62 B","R$ 1,20 B","R$ 23,00",52.081.000,0,0,52.081.000,3.688.000,0,0,3.688.000,48.393.000,0,48.393.000
23,30/09/2018,"R$ 2,53 B","R$ 1,21 B","R$ 22,37",54.172.000,0,0,54.172.000,4.489.000,0,0,4.489.000,49.683.000,0,49.683.000
24,30/06/2018,"R$ 2,31 B","R$ 1,18 B","R$ 21,93",54.035.000,0,0,54.035.000,3.011.000,0,0,3.011.000,51.024.000,0,51.024.000
25,31/03/2018,"R$ 2,31 B","R$ 1,20 B","R$ 22,29",54.035.000,0,0,54.035.000,0,0,0,0,54.035.000,0,54.035.000
26,31/12/2017,"R$ 2,14 B","R$ 1,16 B","R$ 21,44",54.035.000,0,0,54.035.000,0,0,0,0,54.035.000,0,54.035.000
27,30/09/2017,"R$ 2,03 B","R$ 1,12 B","R$ 20,76",54.000.000,0,0,54.000.000,0,0,0,0,54.000.000,0,54.000.000
28,30/06/2017,"R$ 1,92 B","R$ 1,09 B","R$ 20,16",54.000.000,0,0,54.000.000,0,0,0,0,54.000.000,0,54.000.000
29,31/03/2017,"R$ 1,89 B","R$ 1,07 B","R$ 19,79",54.000.000,0,0,54.000.000,0,0,0,0,54.000.000,0,54.000.000
30,31/12/2016,"R$ 1,86 B","R$ 1,05 B","R$ 19,43",54.000.000,0,0,54.000.000,0,0,0,0,54.000.000,0,54.000.000
31,30/09/2016,"R$ 1,90 B","R$ 1,13 B","R$ 1,78",633.037.000,0,0,633.037.000,0,0,0,0,633.037.000,0,633.037.000
32,30/06/2016,"R$ 1,96 B","R$ 1,10 B","R$ 1,75",633.037.000,0,0,633.037.000,0,0,0,0,633.037.000,0,633.037.000
33,31/03/2016,"R$ 1,99 B","R$ 1,10 B","R$ 1,73",633.037.000,0,0,633.037.000,0,0,0,0,633.037.000,0,633.037.000
34,31/12/2015,"R$ 1,91 B","R$ 1,09 B","R$ 1,72",633.037.000,0,0,633.037.000,0,0,0,0,633.037.000,0,633.037.000
35,30/09/2015,"R$ 1,96 B","R$ 1,10 B","R$ 1,74",633.037.000,0,0,633.037.000,0,0,0,0,633.037.000,0,633.037.000
36,30/06/2015,"R$ 1,98 B","R$ 1,09 B","R$ 1,72",633.037.000,0,0,633.037.000,0,0,0,0,633.037.000,0,633.037.000
37,31/03/2015,"R$ 2,15 B","R$ 1,07 B","R$ 1,69",633.037.000,0,0,633.037.000,0,0,0,0,633.037.000,0,633.037.000
38,31/12/2014,"R$ 2,13 B","R$ 1,06 B","R$ 1,67",633.037.000,0,0,633.037.000,0,0,0,0,633.037.000,0,633.037.000
39,30/09/2014,"R$ 2,24 B","R$ 1,02 B","R$ 1,62",633.037.000,0,0,633.037.000,25.500.000,0,0,25.500.000,607.537.000,0,607.537.000
40,30/06/2014,"R$ 2,25 B","R$ 1,05 B","R$ 1,66",633.037.000,0,0,633.037.000,25.500.000,0,0,25.500.000,607.537.000,0,607.537.000
41,31/03/2014,"R$ 2,31 B","R$ 1,07 B","R$ 1,69",633.037.000,0,0,633.037.000,25.500.000,0,0,25.500.000,607.537.000,0,607.537.000
42,31/12/2013,"R$ 2,51 B","R$ 1,19 B","R$ 0,00",633.037.801.000,0,0,633.037.801.000,18.500.000.000,0,0,18.500.000.000,614.537.801.000,0,614.537.801.000
43,30/09/2013,"R$ 3,22 B","R$ 1,68 B","R$ 2,66",633.137.000,0,0,633.137.000,10.000.000,0,0,10.000.000,623.137.000,0,623.137.000
44,30/06/2013,"R$ 3,25 B","R$ 1,74 B","R$ 2,74",633.137.000,0,0,633.137.000,10.000.000,0,0,10.000.000,623.137.000,0,623.137.000
45,31/03/2013,"R$ 3,24 B","R$ 1,80 B","R$ 2,84",633.137.000,0,0,633.137.000,0,0,0,0,633.137.000,0,633.137.000
46,31/12/2012,"R$ 3,32 B","R$ 1,85 B","R$ 2,92",633.137.000,0,0,633.137.000,0,0,0,0,633.137.000,0,633.137.000
47,30/09/2012,"R$ 3,52 B","R$ 2,02 B","R$ 3,19",633.058.000,0,0,633.058.000,0,0,0,0,633.058.000,0,633.058.000
48,30/06/2012,"R$ 3,64 B","R$ 2,04 B","R$ 3,22",633.058.000,0,0,633.058.000,0,0,0,0,633.058.000,0,633.058.000
49,31/03/2012,"R$ 3,54 B","R$ 2,05 B","R$ 3,24",633.058.000,0,0,633.058.000,0,0,0,0,633.058.000,0,633.058.000
50,31/12/2011,"R$ 3,49 B","R$ 2,08 B","R$ 3,29",633.058.000,0,0,633.058.000,0,0,0,0,633.058.000,0,633.058.000
51,30/09/2011,"R$ 3,89 B","R$ 2,27 B","R$ 3,58",633.058.000,0,0,633.058.000,0,0,0,0,633.058.000,0,633.058.000
52,30/06/2011,"R$ 3,64 B","R$ 1,95 B","R$ 3,72",523.276.000,0,0,523.276.000,0,0,0,0,523.276.000,0,523.276.000
53,31/03/2011,"R$ 3,43 B","R$ 1,93 B","R$ 3,68",523.276.000,0,0,523.276.000,0,0,0,0,523.276.000,0,523.276.000
54,31/12/2010,"R$ 3,27 B","R$ 1,71 B","R$ 4,27",400.652.000,0,0,400.652.000,0,0,0,0,400.652.000,0,400.652.000
55,30/09/2010,"R$ 3,01 B","R$ 1,18 B","R$ 2,95",400.828.000,0,0,400.828.000,0,0,0,0,400.828.000,0,400.828.000
56,30/06/2010,"R$ 2,80 B","R$ 1,17 B","R$ 2,91",400.828.000,0,0,400.828.000,0,0,0,0,400.828.000,0,400.828.000
57,31/03/2010,"R$ 2,47 B","R$ 1,15 B","R$ 2,88",400.828.000,0,0,400.828.000,0,0,0,0,400.828.000,0,400.828.000
