,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 50,07 B","- R$ 37,19 B","- R$ 9,98 B","R$ 8,69 B"
1,31/03/2024,"R$ 52,89 B","- R$ 28,63 B","- R$ 5,16 B","R$ 20,08 B"
2,31/12/2023,"R$ 30,11 B","- R$ 18,72 B","- R$ 7,15 B","- R$ 6,48 B"
3,30/09/2023,"- R$ 12,99 B","R$ 12,44 B","- R$ 4,05 B","- R$ 3,79 B"
4,30/06/2023,"R$ 10,18 B","R$ 14,92 B","- R$ 10,81 B","R$ 10,11 B"
5,31/03/2023,"- R$ 12,56 B","R$ 13,00 B","- R$ 12,33 B","- R$ 13,67 B"
6,31/12/2022,"R$ 5,91 B","R$ 19,42 B","- R$ 5,07 B","R$ 14,76 B"
7,30/09/2022,"R$ 6,43 B","- R$ 21,35 B","- R$ 2,93 B","- R$ 17,85 B"
8,30/06/2022,"R$ 36,34 B","- R$ 11,42 B","- R$ 4,78 B","R$ 26,67 B"
9,31/03/2022,"R$ 17,38 B","- R$ 4,66 B","- R$ 15,43 B","- R$ 9,25 B"
10,31/12/2021,"- R$ 27,38 B","- R$ 48,38 B","- R$ 32,03 B","- R$ 106,24 B"
11,30/09/2021,"R$ 15,70 B","- R$ 22,04 B","- R$ 4,67 B","- R$ 8,40 B"
12,30/06/2021,"R$ 5,17 B","R$ 3,29 B","- R$ 5,13 B","- R$ 1,40 B"
13,31/03/2021,"- R$ 101,40 B","- R$ 2,36 B","- R$ 10,60 B","- R$ 110,82 B"
14,31/12/2020,"R$ 224,38 B","- R$ 90,60 B","- R$ 24,38 B","R$ 119,71 B"
15,30/09/2020,"- R$ 2,25 B","R$ 2,99 B","- R$ 2,60 B","- R$ 1,04 B"
16,30/06/2020,"R$ 46,52 B","- R$ 59,54 B","- R$ 14,02 B","- R$ 21,79 B"
17,31/03/2020,"- R$ 1,61 B","R$ 14,20 B","R$ 6,35 B","R$ 26,33 B"
18,31/12/2019,"R$ 75,94 B","- R$ 25,48 B","- R$ 23,21 B","R$ 27,09 B"
19,30/09/2019,"R$ 11,38 B","- R$ 12,33 B","R$ 1,83 B","R$ 3,09 B"
20,30/06/2019,"R$ 12,61 B","- R$ 23,55 B","- R$ 2,79 B","- R$ 14,14 B"
21,31/03/2019,"R$ 33,55 B","R$ 7,27 B","- R$ 10,45 B","R$ 30,48 B"
22,31/12/2018,"R$ 45,84 B","- R$ 151,40 M","- R$ 19,63 B","R$ 28,59 B"
23,30/09/2018,"R$ 7,52 B","- R$ 14,52 B","- R$ 655,29 M","- R$ 6,37 B"
24,30/06/2018,"R$ 3,61 B","- R$ 5,77 B","- R$ 1,46 B","- R$ 146,78 M"
25,31/03/2018,"R$ 18,14 B","- R$ 4,51 B","- R$ 2,51 B","R$ 11,34 B"
26,31/12/2017,"- R$ 29,53 B","- R$ 1,28 B","- R$ 9,72 B","- R$ 40,48 B"
27,30/09/2017,"- R$ 3,52 B","- R$ 2,46 B","- R$ 724,56 M","- R$ 7,96 B"
28,30/06/2017,"- R$ 15,06 B","- R$ 4,86 B","R$ 1,03 B","- R$ 19,15 B"
29,31/03/2017,"- R$ 71,18 B","R$ 40,61 B","- R$ 1,29 B","- R$ 31,05 B"
30,31/12/2016,"R$ 21,78 B","R$ 11,68 B","- R$ 8,23 B","R$ 15,87 B"
31,30/09/2016,"R$ 13,28 B","- R$ 4,56 B","R$ 1,41 B","R$ 10,59 B"
32,30/06/2016,"- R$ 5,28 B","- R$ 4,58 B","- R$ 4,30 B","- R$ 18,18 B"
33,31/03/2016,"- R$ 7,09 B","- R$ 2,64 B","- R$ 4,70 B","- R$ 18,57 B"
34,31/12/2015,"R$ 45,47 B","R$ 3,83 B","R$ 2,44 B","R$ 56,08 B"
35,30/09/2015,"R$ 9,13 B","- R$ 948,27 M","R$ 9,98 B","R$ 28,67 B"
36,30/06/2015,"- R$ 1,70 B","R$ 431,72 M","- R$ 1,83 B","- R$ 4,48 B"
37,31/03/2015,"R$ 2,57 B","- R$ 5,94 B","R$ 3,67 B","R$ 7,47 B"
38,31/12/2014,"- R$ 9,38 B","R$ 6,71 B","R$ 6,50 B","R$ 8,69 B"
39,30/09/2014,"- R$ 31,31 B","R$ 1,11 B","R$ 2,28 B","- R$ 23,98 B"
40,30/06/2014,"R$ 32,21 B","- R$ 26,26 B","R$ 5,95 B","R$ 11,06 B"
41,31/03/2014,"- R$ 1,85 B","R$ 1,90 B","R$ 115,62 M","- R$ 990,60 M"
42,31/12/2013,"R$ 6,68 B","R$ 6,01 B","R$ 11,16 B","R$ 27,29 B"
43,30/09/2013,"R$ 11,53 B","- R$ 1,48 B","- R$ 2,44 B","R$ 7,95 B"
44,30/06/2013,"- R$ 14,21 B","R$ 9,24 B","R$ 1,61 B","- R$ 871,20 M"
45,31/03/2013,"R$ 2,50 B","- R$ 21,59 B","R$ 8,74 B","- R$ 10,87 B"
46,31/12/2012,"R$ 26,13 B","- R$ 8,55 B","R$ 10,12 B","R$ 29,33 B"
47,30/09/2012,"R$ 4,84 B","- R$ 8,51 B","R$ 7,89 B","R$ 4,42 B"
48,30/06/2012,"R$ 1,09 B","- R$ 8,13 B","R$ 6,44 B","R$ 1,07 B"
49,31/03/2012,"- R$ 8,25 B","R$ 11,18 B","R$ 2,57 B","R$ 5,09 B"
50,31/12/2011,"R$ 45,16 B","- R$ 9,36 B","- R$ 3,63 B","R$ 34,55 B"
51,30/09/2011,"R$ 3,23 B","- R$ 372,25 M","R$ 1,20 B","R$ 4,65 B"
52,30/06/2011,"R$ 7,44 B","- R$ 3,03 B","R$ 1,98 B","R$ 5,78 B"
53,31/03/2011,"R$ 2,73 B","- R$ 544,34 M","- R$ 720,39 M","R$ 1,48 B"
