,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 2,33 T","R$ 178,89 B","R$ 31,21",5.730.834.040,0,0,5.730.834.040,22.892.564,0,0,22.892.564,5.707.941.476,0,5.707.941.476
1,31/03/2024,"R$ 2,28 T","R$ 174,75 B","R$ 60,99",2.865.417.020,0,0,2.865.417.020,11.446.282,0,0,11.446.282,2.853.970.738,0,2.853.970.738
2,31/12/2023,"R$ 2,15 T","R$ 169,24 B","R$ 59,06",2.865.417.020,0,0,2.865.417.020,11.640.980,0,0,11.640.980,2.853.776.040,0,2.853.776.040
3,30/09/2023,"R$ 2,23 T","R$ 165,69 B","R$ 57,82",2.865.417.020,0,0,2.865.417.020,11.590.730,0,0,11.590.730,2.853.826.290,0,2.853.826.290
4,30/06/2023,"R$ 2,08 T","R$ 162,61 B","R$ 56,75",2.865.417.020,0,0,2.865.417.020,11.590.730,0,0,11.590.730,2.853.826.290,0,2.853.826.290
5,31/03/2023,"R$ 2,09 T","R$ 163,23 B","R$ 56,97",2.865.417.020,0,0,2.865.417.020,11.590.730,0,0,11.590.730,2.853.826.290,0,2.853.826.290
6,31/12/2022,"R$ 2,01 T","R$ 158,96 B","R$ 55,47",2.865.417.020,0,0,2.865.417.020,11.780.761,0,0,11.780.761,2.853.636.259,0,2.853.636.259
7,30/09/2022,"R$ 2,10 T","R$ 153,12 B","R$ 53,44",2.865.417.020,0,0,2.865.417.020,11.780.761,0,0,11.780.761,2.853.636.259,0,2.853.636.259
8,30/06/2022,"R$ 2,05 T","R$ 151,86 B","R$ 53,00",2.865.417.020,0,0,2.865.417.020,11.780.761,0,0,11.780.761,2.853.636.259,0,2.853.636.259
9,31/03/2022,"R$ 2,00 T","R$ 148,31 B","R$ 51,76",2.865.417.020,0,0,2.865.417.020,11.830.375,0,0,11.830.375,2.853.586.645,0,2.853.586.645
10,31/12/2021,"R$ 1,90 T","R$ 142,75 B","R$ 49,82",2.865.417.020,0,0,2.865.417.020,11.974.636,0,0,11.974.636,2.853.442.384,0,2.853.442.384
11,30/09/2021,"R$ 2,03 T","R$ 136,73 B","R$ 47,72",2.865.417.020,0,0,2.865.417.020,12.017.619,0,0,12.017.619,2.853.399.401,0,2.853.399.401
12,30/06/2021,"R$ 1,91 T","R$ 135,44 B","R$ 47,27",2.865.417.020,0,0,2.865.417.020,12.017.619,0,0,12.017.619,2.853.399.401,0,2.853.399.401
13,31/03/2021,"R$ 1,89 T","R$ 127,59 B","R$ 44,53",2.865.417.020,0,0,2.865.417.020,11.975.061,0,0,11.975.061,2.853.441.959,0,2.853.441.959
14,31/12/2020,"R$ 1,69 T","R$ 125,10 B","R$ 43,66",2.865.417.020,0,0,2.865.417.020,12.175.335,0,0,12.175.335,2.853.241.685,0,2.853.241.685
15,30/09/2020,"R$ 1,84 T","R$ 112,09 B","R$ 39,12",2.865.417.020,0,0,2.865.417.020,12.178.134,0,0,12.178.134,2.853.238.886,0,2.853.238.886
16,30/06/2020,"R$ 1,78 T","R$ 105,01 B","R$ 36,65",2.865.417.020,0,0,2.865.417.020,13.247.103,0,0,13.247.103,2.852.169.917,0,2.852.169.917
17,31/03/2020,"R$ 1,66 T","R$ 102,22 B","R$ 35,67",2.865.417.020,0,0,2.865.417.020,13.248.540,0,0,13.248.540,2.852.168.480,0,2.852.168.480
18,31/12/2019,"R$ 1,45 T","R$ 107,73 B","R$ 37,60",2.865.417.020,0,0,2.865.417.020,14.459.169,0,0,14.459.169,2.850.957.851,0,2.850.957.851
19,30/09/2019,"R$ 1,57 T","R$ 94,50 B","R$ 32,98",2.865.417.020,0,0,2.865.417.020,78.151.583,0,0,78.151.583,2.787.265.437,0,2.787.265.437
20,30/06/2019,"R$ 1,60 T","R$ 91,69 B","R$ 32,00",2.865.417.020,0,0,2.865.417.020,78.936.493,0,0,78.936.493,2.786.480.527,0,2.786.480.527
21,31/03/2019,"R$ 1,58 T","R$ 94,52 B","R$ 32,99",2.865.417.020,0,0,2.865.417.020,78.944.518,0,0,78.944.518,2.786.472.502,0,2.786.472.502
22,31/12/2018,"R$ 1,40 T","R$ 101,89 B","R$ 35,56",2.865.417.020,0,0,2.865.417.020,79.886.296,0,0,79.886.296,2.785.530.724,0,2.785.530.724
23,30/09/2018,"R$ 1,54 T","R$ 92,76 B","R$ 32,37",2.865.417.020,0,0,2.865.417.020,79.886.296,0,0,79.886.296,2.785.530.724,0,2.785.530.724
24,30/06/2018,"R$ 1,51 T","R$ 91,57 B","R$ 31,96",2.865.417.020,0,0,2.865.417.020,80.181.562,0,0,80.181.562,2.785.235.458,0,2.785.235.458
25,31/03/2018,"R$ 1,48 T","R$ 89,77 B","R$ 31,33",2.865.417.020,0,0,2.865.417.020,80.193.959,0,0,80.193.959,2.785.223.061,0,2.785.223.061
26,31/12/2017,"R$ 1,35 T","R$ 97,36 B","R$ 33,98",2.865.417.020,0,0,2.865.417.020,80.463.476,0,0,80.463.476,2.784.953.544,0,2.784.953.544
27,30/09/2017,"R$ 1,46 T","R$ 82,12 B","R$ 28,66",2.865.417.020,0,0,2.865.417.020,80.463.476,0,0,80.463.476,2.784.953.544,0,2.784.953.544
28,30/06/2017,"R$ 1,50 T","R$ 79,74 B","R$ 27,83",2.865.417.020,0,0,2.865.417.020,80.463.476,0,0,80.463.476,2.784.953.544,0,2.784.953.544
29,31/03/2017,"R$ 1,47 T","R$ 78,45 B","R$ 27,38",2.865.417.020,0,0,2.865.417.020,80.555.835,0,0,80.555.835,2.784.861.185,0,2.784.861.185
30,31/12/2016,"R$ 1,39 T","R$ 86,38 B","R$ 30,14",2.865.417.020,0,0,2.865.417.020,80.666.497,0,0,80.666.497,2.784.750.523,0,2.784.750.523
31,30/09/2016,"R$ 1,55 T","R$ 74,60 B","R$ 26,03",2.865.417.020,0,0,2.865.417.020,80.666.497,0,0,80.666.497,2.784.750.523,0,2.784.750.523
32,30/06/2016,"R$ 1,55 T","R$ 72,59 B","R$ 25,33",2.865.417.020,0,0,2.865.417.020,80.666.466,0,0,80.666.466,2.784.750.554,0,2.784.750.554
33,31/03/2016,"R$ 1,52 T","R$ 73,08 B","R$ 25,50",2.865.417.020,0,0,2.865.417.020,72.601.541,0,0,72.601.541,2.792.815.479,0,2.792.815.479
34,31/12/2015,"R$ 1,39 T","R$ 82,56 B","R$ 28,81",2.865.417.020,0,0,2.865.417.020,72.864.196,0,0,72.864.196,2.792.552.824,0,2.792.552.824
35,30/09/2015,"R$ 1,51 T","R$ 72,41 B","R$ 25,27",2.865.417.020,0,0,2.865.417.020,72.864.196,0,0,72.864.196,2.792.552.824,0,2.792.552.824
36,30/06/2015,"R$ 1,46 T","R$ 71,94 B","R$ 25,11",2.865.417.020,0,0,2.865.417.020,69.240.496,0,0,69.240.496,2.796.176.524,0,2.796.176.524
37,31/03/2015,"R$ 1,47 T","R$ 72,60 B","R$ 25,34",2.865.417.020,0,0,2.865.417.020,69.250.818,0,0,69.250.818,2.796.166.202,0,2.796.166.202
38,31/12/2014,"R$ 1,28 T","R$ 81,78 B","R$ 28,54",2.865.417.020,0,0,2.865.417.020,68.881.576,0,0,68.881.576,2.796.535.444,0,2.796.535.444
39,30/09/2014,"R$ 1,37 T","R$ 78,85 B","R$ 27,52",2.865.417.020,0,0,2.865.417.020,68.241.620,0,0,68.241.620,2.797.175.400,0,2.797.175.400
