,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 73,87 B","R$ 15,78 B","R$ 6,89",887.231.247,1.402.193.416,1.402.193.416,2.289.424.663,754.475,3.017.900,3.017.900,3.772.375,886.476.772,1.399.175.516,2.285.652.288
1,31/03/2024,"R$ 70,92 B","R$ 15,25 B","R$ 6,66",887.231.247,1.402.193.416,1.402.193.416,2.289.424.663,754.475,3.017.900,3.017.900,3.772.375,886.476.772,1.399.175.516,2.285.652.288
2,31/12/2023,"R$ 68,07 B","R$ 11,90 B","R$ 5,83",800.898.864,1.238.187.676,1.238.187.676,2.039.086.540,754.475,3.017.900,3.017.900,3.772.375,800.144.389,1.235.169.776,2.035.314.165
3,30/09/2023,"R$ 65,29 B","R$ 12,04 B","R$ 5,91",800.898.864,1.238.187.676,1.238.187.676,2.039.086.540,754.475,3.017.900,3.017.900,3.772.375,800.144.389,1.235.169.776,2.035.314.165
4,30/06/2023,"R$ 65,09 B","R$ 11,84 B","R$ 5,81",800.898.864,1.238.187.676,1.238.187.676,2.039.086.540,754.475,3.017.900,3.017.900,3.772.375,800.144.389,1.235.169.776,2.035.314.165
5,31/03/2023,"R$ 61,96 B","R$ 11,35 B","R$ 5,57",800.898.864,1.238.187.676,1.238.187.676,2.039.086.540,0,0,0,0,800.898.864,1.238.187.676,2.039.086.540
6,31/12/2022,"R$ 59,67 B","R$ 11,02 B","R$ 5,40",800.898.864,1.238.187.676,1.238.187.676,2.039.086.540,754.475,3.017.900,3.017.900,3.772.375,800.144.389,1.235.169.776,2.035.314.165
7,30/09/2022,"R$ 59,68 B","R$ 11,67 B","R$ 5,72",800.898.864,1.238.187.676,1.238.187.676,2.039.086.540,0,0,0,0,800.898.864,1.238.187.676,2.039.086.540
8,30/06/2022,"R$ 58,27 B","R$ 9,79 B","R$ 5,39",756.010.104,1.058.632.636,1.058.632.636,1.814.642.740,754.475,3.017.900,3.017.900,3.772.375,755.255.629,1.055.614.736,1.810.870.365
9,31/03/2022,"R$ 53,39 B","R$ 8,92 B","R$ 4,91",756.010.104,1.058.632.636,1.058.632.636,1.814.642.740,923.837,3.695.348,3.695.348,4.619.185,755.086.267,1.054.937.288,1.810.023.555
10,31/12/2021,"R$ 54,26 B","R$ 8,04 B","R$ 4,43",755.993.938,1.058.567.972,1.058.567.972,1.814.561.910,923.837,3.695.348,3.695.348,4.619.185,755.070.101,1.054.872.624,1.809.942.725
11,30/09/2021,"R$ 51,69 B","R$ 8,75 B","R$ 4,82",755.993.938,1.058.567.972,1.058.567.972,1.814.561.910,923.837,3.695.348,3.695.348,4.619.185,755.070.101,1.054.872.624,1.809.942.725
12,30/06/2021,"R$ 48,02 B","R$ 8,19 B","R$ 4,51",755.993.938,1.058.567.972,1.058.567.972,1.814.561.910,0,0,0,0,755.993.938,1.058.567.972,1.814.561.910
13,31/03/2021,"R$ 44,93 B","R$ 7,46 B","R$ 4,11",755.993.938,1.058.567.972,1.058.567.972,1.814.561.910,0,0,0,0,755.993.938,1.058.567.972,1.814.561.910
