,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
25,31/03/2018,"R$ 927,78 M","- R$ 249,57 M","- R$ 399,43 M","R$ 278,78 M"
26,31/12/2017,"R$ 1,25 B","- R$ 980,82 M","- R$ 144,18 M","R$ 124,28 M"
27,30/09/2017,"R$ 1,91 B","- R$ 356,25 M","- R$ 1,68 B","- R$ 124,54 M"
28,30/06/2017,"R$ 1,97 B","- R$ 1,48 B","- R$ 837,36 M","- R$ 350,18 M"
29,31/03/2017,"R$ 1,85 B","- R$ 2,25 B","R$ 228,56 M","- R$ 168,28 M"
30,31/12/2016,"R$ 1,77 B","- R$ 2,13 B","R$ 76,76 M","- R$ 286,43 M"
31,30/09/2016,"R$ 1,92 B","- R$ 2,72 B","R$ 1,39 B","R$ 582,75 M"
32,30/06/2016,"R$ 1,89 B","- R$ 1,61 B","R$ 197,75 M","R$ 479,61 M"
33,31/03/2016,"R$ 1,45 B","- R$ 248,72 M","- R$ 1,68 B","- R$ 476,98 M"
34,31/12/2015,"R$ 1,06 B","R$ 799,48 M","- R$ 1,35 B","R$ 507,56 M"
35,30/09/2015,"R$ 450,10 M","R$ 973,64 M","- R$ 1,83 B","- R$ 403,16 M"
36,30/06/2015,"R$ 1,34 B","- R$ 526,91 M","- R$ 1,47 B","- R$ 660,94 M"
37,31/03/2015,"R$ 718,59 M","R$ 1,24 B","- R$ 868,55 M","R$ 1,09 B"
38,31/12/2014,"R$ 739,55 M","- R$ 1,11 B","R$ 696,88 M","R$ 323,89 M"
39,30/09/2014,"R$ 536,14 M","- R$ 959,84 M","R$ 1,01 B","R$ 587,85 M"
40,30/06/2014,"- R$ 345,35 M","R$ 310,38 M","R$ 635,41 M","R$ 600,44 M"
41,31/03/2014,"R$ 679,93 M","- R$ 2,27 B","R$ 1,21 B","- R$ 377,93 M"
42,31/12/2013,"R$ 698,17 M","- R$ 447,92 M","- R$ 211,24 M","R$ 39,00 M"
43,30/09/2013,"R$ 571,89 M","- R$ 230,59 M","- R$ 287,68 M","R$ 53,62 M"
44,30/06/2013,"R$ 618,56 M","- R$ 35,33 M","- R$ 8,37 M","R$ 574,86 M"
45,31/03/2013,"R$ 538,16 M","R$ 92,06 M","- R$ 97,99 M","R$ 532,22 M"
46,31/12/2012,"R$ 684,49 M","- R$ 867,22 M","R$ 40,87 M","- R$ 141,85 M"
47,30/09/2012,"R$ 587,45 M","- R$ 111,38 M","- R$ 106,71 M","R$ 369,37 M"
48,30/06/2012,"R$ 859,62 M","- R$ 307,05 M","- R$ 282,30 M","R$ 270,27 M"
49,31/03/2012,"R$ 845,30 M","- R$ 275,64 M","- R$ 342,10 M","R$ 227,55 M"
50,31/12/2011,"R$ 116,69 M","- R$ 192,76 M","R$ 48,37 M","- R$ 27,70 M"
51,30/09/2011,"R$ 487,64 M","- R$ 650,86 M","R$ 394,03 M","R$ 230,80 M"
52,30/06/2011,"R$ 342,82 M","- R$ 424,49 M","R$ 335,23 M","R$ 253,56 M"
53,31/03/2011,"R$ 309,12 M","- R$ 402,65 M","R$ 390,39 M","R$ 296,85 M"
