,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"11,40%","9,96%","17,27%","15,08%","20,57%","3,79%","26,72%","7,69%","19,73%","25,26%","0,49","4,55","3,55","3,96"
1,30/06/2024,"11,65%","11,02%","17,65%","16,70%","20,42%","3,71%","27,93%","7,80%","21,22%","26,78%","0,48","4,68","3,68","4,06"
2,31/03/2024,"12,86%","12,01%","19,48%","18,20%","21,11%","3,87%","28,52%","8,00%","22,18%","27,68%","0,48","4,65","3,65","3,76"
3,31/12/2023,"11,30%","10,42%","17,12%","15,78%","17,19%","3,17%","27,27%","6,64%","21,19%","26,72%","0,48","5,72","4,72","4,08"
4,30/09/2023,"10,54%","9,96%","15,98%","15,08%","15,26%","2,98%","27,51%","6,54%","21,51%","26,94%","0,46","5,42","4,42","4,10"
5,30/06/2023,"11,29%","10,74%","17,11%","16,27%","17,26%","2,90%","27,63%","6,27%","21,85%","27,02%","0,46","5,50","4,50","3,78"
6,31/03/2023,"13,36%","12,34%","20,25%","18,69%","23,79%","3,97%","27,69%","7,96%","22,06%","27,03%","0,50","5,46","4,46","3,49"
7,31/12/2022,"12,90%","12,26%","19,55%","18,57%","25,32%","3,90%","27,13%","8,06%","21,59%","26,40%","0,48","5,41","4,41","3,90"
8,30/09/2022,"13,52%","12,72%","20,48%","19,27%","24,23%","4,10%","25,74%","7,86%","20,71%","25,47%","0,52","5,12","4,12","3,96"
9,30/06/2022,"14,34%","13,63%","21,73%","20,65%","30,69%","5,23%","23,94%","9,07%","19,40%","23,98%","0,58","5,95","4,95","3,97"
10,31/03/2022,"15,18%","12,87%","23,00%","19,50%","30,54%","5,07%","22,72%","8,28%","18,45%","23,02%","0,61","5,99","4,99","3,56"
11,31/12/2021,"13,84%","11,85%","20,97%","17,95%","38,98%","5,69%","21,52%","9,79%","17,47%","22,17%","0,58","6,75","5,75","3,81"
12,30/09/2021,"14,06%","11,50%","21,31%","17,42%","35,53%","5,63%","21,09%","9,51%","16,87%","21,73%","0,59","5,91","4,91","3,63"
13,30/06/2021,"13,47%","10,85%","20,41%","16,45%","40,84%","5,94%","21,12%","11,01%","16,77%","22,22%","0,54","5,86","4,86","3,53"
