,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 486,00 M","R$ 9,58 B","- R$ 9,72 B","R$ 373,00 M",3
1,31/03/2024,"R$ 386,00 M","R$ 10,75 B","- R$ 8,83 B","R$ 2,33 B",3
2,31/12/2023,"R$ 298,00 M","R$ 6,63 B","- R$ 5,43 B","R$ 1,51 B",3
3,30/09/2023,"- R$ 88,00 M","R$ 7,24 B","- R$ 6,80 B","R$ 351,00 M",3
4,30/06/2023,"R$ 278,00 M","R$ 3,26 B","- R$ 1,14 B","R$ 2,38 B",3
5,31/03/2023,"- R$ 194,00 M","R$ 1,97 B","- R$ 922,00 M","R$ 837,00 M",3
6,31/12/2022,"- R$ 134,00 M","R$ 2,13 B","- R$ 1,37 B","R$ 596,00 M",3
7,30/09/2022,"R$ 441,00 M","R$ 1,01 B","R$ 594,00 M","R$ 2,02 B",3
8,30/06/2022,"R$ 483,00 M","R$ 494,00 M","- R$ 2,87 B","- R$ 1,90 B",3
9,31/03/2022,"R$ 1,05 B","R$ 721,00 M","- R$ 843,00 M","R$ 910,00 M",3
10,31/12/2021,"R$ 1,38 B","R$ 99,00 M","- R$ 486,00 M","R$ 989,00 M",3
11,30/09/2021,"R$ 1,47 B","- R$ 1,97 B","R$ 422,00 M","- R$ 83,00 M",3
12,30/06/2021,"R$ 1,78 B","- R$ 211,00 M","R$ 879,00 M","R$ 2,44 B",3
13,31/03/2021,"R$ 1,64 B","- R$ 352,00 M","- R$ 1,18 B","R$ 117,00 M",3
14,31/12/2020,"R$ 1,35 B","R$ 2,25 B","- R$ 3,09 B","R$ 518,00 M",3
15,30/09/2020,"R$ 1,35 B","R$ 3,71 B","- R$ 4,50 B","R$ 569,00 M",3
16,30/06/2020,"R$ 992,00 M","R$ 6,68 B","- R$ 7,26 B","R$ 425,00 M",3
17,31/03/2020,"R$ 738,00 M","R$ 6,80 B","- R$ 6,99 B","R$ 547,00 M",3
18,31/12/2019,"R$ 802,00 M","R$ 9,44 B","- R$ 10,29 B","- R$ 52,00 M",3
19,30/09/2019,"R$ 425,00 M","R$ 9,27 B","- R$ 9,92 B","- R$ 223,00 M",3
20,30/06/2019,"R$ 97,00 M","R$ 8,46 B","- R$ 8,36 B","R$ 188,00 M",3
21,31/03/2019,"- R$ 606,00 M","R$ 9,15 B","- R$ 8,39 B","R$ 155,00 M",3
22,31/12/2018,"- R$ 662,00 M","R$ 8,35 B","- R$ 6,49 B","R$ 1,20 B",3
23,30/09/2018,"- R$ 714,00 M","R$ 8,24 B","- R$ 6,38 B","R$ 1,16 B",3
24,30/06/2018,"R$ 1,01 B","R$ 4,08 B","- R$ 5,02 B","R$ 86,00 M",3
25,31/03/2018,"R$ 673,00 M","R$ 3,46 B","- R$ 5,03 B","- R$ 885,00 M",3
26,31/12/2017,"R$ 669,00 M","R$ 696,00 M","- R$ 2,58 B","- R$ 1,22 B",3
27,30/09/2017,"R$ 747,00 M","R$ 630,00 M","- R$ 2,57 B","- R$ 1,20 B",3
28,30/06/2017,"- R$ 962,00 M","R$ 3,38 B","- R$ 2,84 B","- R$ 425,00 M",3
29,31/03/2017,"R$ 459,00 M","R$ 3,32 B","- R$ 2,92 B","R$ 846,00 M",3
30,31/12/2016,"R$ 475,00 M","R$ 2,29 B","- R$ 2,50 B","R$ 260,00 M",3
31,30/09/2016,"R$ 594,00 M","R$ 2,26 B","- R$ 2,67 B","R$ 177,00 M",3
32,30/06/2016,"R$ 680,00 M","R$ 2,17 B","- R$ 2,43 B","R$ 411,00 M",3
33,31/03/2016,"R$ 658,00 M","R$ 2,11 B","- R$ 3,00 B","- R$ 230,00 M",3
34,31/12/2015,"R$ 986,00 M","R$ 1,97 B","- R$ 2,69 B","R$ 277,00 M",3
35,30/09/2015,"R$ 990,00 M","R$ 1,71 B","- R$ 2,49 B","R$ 229,00 M",3
36,30/06/2015,"R$ 781,00 M","R$ 1,97 B","- R$ 2,61 B","R$ 140,00 M",3
37,31/03/2015,"R$ 676,00 M","R$ 2,07 B","- R$ 2,66 B","R$ 87,00 M",3
38,31/12/2014,"R$ 805,00 M","R$ 1,24 B","- R$ 1,69 B","R$ 358,00 M",3
39,30/09/2014,"R$ 1,02 B","R$ 1,17 B","- R$ 1,67 B","R$ 514,00 M",3
40,30/06/2014,"R$ 879,00 M","R$ 890,00 M","- R$ 1,40 B","R$ 370,00 M",3
41,31/03/2014,"R$ 1,25 B","R$ 875,00 M","- R$ 1,72 B","R$ 405,00 M",3
42,31/12/2013,"R$ 518,00 M","R$ 1,15 B","- R$ 1,85 B","- R$ 183,00 M",3
43,30/09/2013,"R$ 20,08 B","- R$ 18,99 B","R$ 2,12 B","R$ 3,78 B",3
44,30/06/2013,"R$ 19,42 B","- R$ 18,83 B","R$ 2,76 B","R$ 3,92 B",3
45,31/03/2013,"R$ 19,86 B","- R$ 19,03 B","R$ 2,55 B","R$ 3,96 B",3
46,31/12/2012,"R$ 19,61 B","- R$ 18,75 B","R$ 2,69 B","R$ 4,12 B",3
47,30/09/2012,"R$ 12,83 B","- R$ 10,99 B","R$ 1,37 B","R$ 3,75 B",3
48,30/06/2012,"R$ 18,75 B","- R$ 7,25 B","- R$ 2,16 B","R$ 10,36 B",3
