,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 21,34 M","R$ 24,76 M","- R$ 9,83 M","- R$ 6,42 M"
1,31/03/2024,"- R$ 11,89 M","- R$ 113,00 mil","R$ 7,69 M","- R$ 4,31 M"
2,31/12/2023,"R$ 5,64 M","R$ 20,05 M","- R$ 10,23 M","R$ 15,46 M"
3,30/09/2023,"- R$ 5,20 M","R$ 100,00 mil","R$ 6,05 M","R$ 957,00 mil"
4,30/06/2023,"- R$ 7,62 M","- R$ 16,00 mil","R$ 7,25 M","- R$ 388,00 mil"
5,31/03/2023,"R$ 6,08 M","- R$ 36,00 mil","- R$ 15,34 M","- R$ 9,29 M"
6,31/12/2022,"- R$ 7,52 M","R$ 2,14 M","R$ 5,94 M","R$ 565,00 mil"
7,30/09/2022,"- R$ 5,89 M","- R$ 260,00 mil","R$ 7,40 M","R$ 1,26 M"
8,30/06/2022,"- R$ 2,75 M","R$ 3,10 M","- R$ 1,42 M","- R$ 1,06 M"
9,31/03/2022,"- R$ 8,37 M","- R$ 110,00 mil","R$ 1,71 M","- R$ 6,77 M"
10,31/12/2021,"- R$ 8,33 M","R$ 8,78 M","R$ 2,38 M","R$ 2,82 M"
11,30/09/2021,"- R$ 6,52 M","- R$ 99,00 mil","R$ 4,65 M","- R$ 1,97 M"
12,30/06/2021,"- R$ 6,66 M","- R$ 455,00 mil","R$ 3,98 M","- R$ 3,14 M"
13,31/03/2021,"R$ 6,88 M","- R$ 4,31 M","- R$ 2,13 M","R$ 443,00 mil"
14,31/12/2020,"R$ 25,49 M","- R$ 23,89 M","R$ 6,46 M","R$ 8,06 M"
15,30/09/2020,"- R$ 10,24 M","R$ 2,68 M","R$ 2,95 M","- R$ 4,61 M"
16,30/06/2020,"R$ 12,91 M","R$ 2,04 M","R$ 488,00 mil","R$ 15,44 M"
17,31/03/2020,"- R$ 7,10 M","R$ 448,00 mil","R$ 2,95 M","- R$ 3,71 M"
18,31/12/2019,"R$ 51,12 M","- R$ 60,38 M","R$ 1,50 M","- R$ 7,76 M"
19,30/09/2019,"- R$ 19,17 M","R$ 49,87 M","- R$ 19,03 M","R$ 11,68 M"
20,30/06/2019,"R$ 587,00 mil","- R$ 460,00 mil","- R$ 2,07 M","- R$ 1,94 M"
21,31/03/2019,"- R$ 1,08 M","R$ 8,22 M","- R$ 4,53 M","R$ 2,62 M"
22,31/12/2018,"- R$ 2,91 M","R$ 4,88 M","- R$ 1,89 M","R$ 79,00 mil"
23,30/09/2018,"- R$ 6,44 M","R$ 30,00 mil","R$ 7,46 M","R$ 1,04 M"
24,30/06/2018,"R$ 675,00 mil","R$ 675,00 mil","- R$ 2,33 M","- R$ 980,00 mil"
25,31/03/2018,"- R$ 14,29 M","R$ 17,85 M","- R$ 4,59 M","- R$ 1,03 M"
26,31/12/2017,"- R$ 16,68 M","R$ 15,15 M","- R$ 2,72 M","- R$ 4,25 M"
