,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 114,15 M","R$ 25,81 M","- R$ 26,41 M","- R$ 5,76 M","- R$ 20,65 M","R$ 46,58 M","R$ 1,12"
1,31/03/2024,"R$ 99,88 M","R$ 22,99 M","- R$ 23,98 M","- R$ 11,16 M","- R$ 12,82 M","R$ 55,33 M","R$ 1,35"
2,31/12/2023,"R$ 86,27 M","R$ 20,18 M","- R$ 30,35 M","- R$ 6,50 M","- R$ 23,86 M","R$ 52,65 M","R$ 1,28"
3,30/09/2023,"R$ 91,78 M","R$ 20,76 M","- R$ 61,16 M","- R$ 10,44 M","- R$ 50,72 M","R$ 35,86 M","R$ 0,91"
4,30/06/2023,"R$ 95,87 M","R$ 21,08 M","- R$ 61,60 M","- R$ 10,54 M","- R$ 51,06 M","R$ 39,01 M","R$ 1,20"
5,31/03/2023,"R$ 101,67 M","R$ 23,71 M","- R$ 60,02 M","- R$ 10,04 M","- R$ 49,98 M","R$ 29,87 M","R$ 0,96"
6,31/12/2022,"R$ 110,39 M","R$ 25,25 M","- R$ 59,19 M","- R$ 9,51 M","- R$ 49,68 M","R$ 54,87 M","R$ 1,81"
7,30/09/2022,"R$ 115,67 M","R$ 27,95 M","- R$ 33,38 M","- R$ 5,68 M","- R$ 27,70 M","- R$ 27,51 M","- R$ 0,91"
8,30/06/2022,"R$ 110,19 M","R$ 28,77 M","- R$ 26,79 M","- R$ 5,41 M","- R$ 21,38 M","- R$ 9,30 M","- R$ 0,32"
9,31/03/2022,"R$ 104,59 M","R$ 27,18 M","- R$ 30,06 M","- R$ 5,44 M","- R$ 24,62 M","R$ 16,34 M","R$ 0,56"
10,31/12/2021,"R$ 93,55 M","R$ 25,24 M","- R$ 49,05 M","- R$ 5,43 M","- R$ 43,61 M","- R$ 41,34 M","- R$ 1,42"
11,30/09/2021,"R$ 81,67 M","R$ 22,26 M","R$ 11,95 M","- R$ 5,28 M","R$ 17,23 M","R$ 96,74 M","R$ 3,32"
12,30/06/2021,"R$ 72,56 M","R$ 17,77 M","R$ 2,82 M","- R$ 5,60 M","R$ 8,41 M","R$ 74,28 M","R$ 2,61"
13,31/03/2021,"R$ 59,37 M","R$ 13,38 M","- R$ 652,00 mil","- R$ 6,00 M","R$ 5,34 M","R$ 41,69 M","R$ 1,56"
14,31/12/2020,"R$ 54,59 M","R$ 12,45 M","R$ 5,96 M","- R$ 6,40 M","R$ 12,36 M","R$ 20,58 M","R$ 0,78"
15,30/09/2020,"R$ 45,03 M","R$ 8,97 M","- R$ 62,98 M","- R$ 6,75 M","- R$ 56,23 M","- R$ 129,50 M","- R$ 5,01"
16,30/06/2020,"R$ 38,44 M","R$ 6,65 M","- R$ 27,00 M","- R$ 7,86 M","- R$ 19,14 M","- R$ 87,94 M","- R$ 3,46"
17,31/03/2020,"R$ 38,55 M","R$ 4,96 M","- R$ 23,04 M","- R$ 9,42 M","- R$ 13,62 M","- R$ 70,45 M","- R$ 2,81"
18,31/12/2019,"R$ 32,68 M","R$ 20,00 mil","- R$ 20,67 M","- R$ 10,98 M","- R$ 9,69 M","- R$ 26,18 M","- R$ 1,16"
19,30/09/2019,"R$ 125,03 M","R$ 17,49 M","- R$ 28,68 M","- R$ 12,61 M","- R$ 16,07 M","- R$ 17,90 M","- R$ 0,81"
20,30/06/2019,"R$ 144,23 M","R$ 26,92 M","- R$ 57,23 M","- R$ 13,46 M","- R$ 43,78 M","- R$ 60,04 M","- R$ 3,54"
21,31/03/2019,"R$ 138,03 M","R$ 23,19 M","- R$ 54,36 M","- R$ 13,66 M","- R$ 40,70 M","- R$ 102,46 M","- R$ 6,17"
22,31/12/2018,"R$ 126,55 M","R$ 19,13 M","- R$ 57,16 M","- R$ 13,66 M","- R$ 43,50 M","- R$ 96,71 M","- R$ 5,96"
23,30/09/2018,"R$ 116,23 M","R$ 14,36 M","- R$ 59,58 M","- R$ 13,56 M","- R$ 46,03 M","- R$ 105,15 M","- R$ 6,63"
24,30/06/2018,"R$ 105,04 M","R$ 6,41 M","- R$ 17,11 M","- R$ 13,39 M","- R$ 3,73 M","- R$ 40,59 M","- R$ 2,62"
25,31/03/2018,"R$ 103,32 M","R$ 2,21 M","- R$ 19,70 M","- R$ 16,43 M","- R$ 3,27 M","- R$ 21,43 M","- R$ 1,42"
26,31/12/2017,"R$ 112,37 M","- R$ 5,28 M","- R$ 9,70 M","- R$ 23,55 M","R$ 13,85 M","- R$ 5,49 M","- R$ 0,58"
27,30/09/2017,"R$ 117,59 M","- R$ 11,95 M","R$ 24,59 M","- R$ 31,70 M","R$ 56,29 M","R$ 495,83 M","R$ 52,78"
28,30/06/2017,"R$ 122,47 M","- R$ 15,37 M","- R$ 35,84 M","- R$ 40,12 M","R$ 4,28 M","R$ 401,01 M","R$ 42,69"
29,31/03/2017,"R$ 123,13 M","- R$ 28,06 M","- R$ 74,17 M","- R$ 46,28 M","- R$ 27,90 M","R$ 25,97 M","R$ 2,77"
