,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 3,88 B","- R$ 2,54 B","- R$ 828,00 M","R$ 508,00 M",14
1,31/03/2024,"R$ 6,40 B","- R$ 2,93 B","- R$ 3,07 B","R$ 404,00 M",14
2,31/12/2023,"R$ 5,96 B","- R$ 3,06 B","- R$ 3,29 B","- R$ 383,00 M",14
3,30/09/2023,"R$ 5,64 B","- R$ 2,78 B","- R$ 2,65 B","R$ 207,00 M",14
4,30/06/2023,"R$ 6,55 B","- R$ 2,40 B","- R$ 2,67 B","R$ 1,49 B",14
5,31/03/2023,"R$ 4,32 B","- R$ 2,80 B","- R$ 1,77 B","- R$ 255,00 M",14
6,31/12/2022,"R$ 5,14 B","- R$ 3,79 B","R$ 1,94 B","R$ 3,29 B",14
7,30/09/2022,"R$ 5,05 B","- R$ 5,33 B","R$ 1,61 B","R$ 1,33 B",14
8,30/06/2022,"R$ 4,00 B","- R$ 5,28 B","- R$ 126,00 M","- R$ 1,40 B",14
9,31/03/2022,"R$ 4,34 B","- R$ 4,63 B","R$ 1,91 B","R$ 1,63 B",14
10,31/12/2021,"R$ 3,27 B","- R$ 3,28 B","- R$ 978,00 M","- R$ 982,00 M",14
11,30/09/2021,"R$ 5,26 B","- R$ 5,48 B","- R$ 958,00 M","- R$ 1,02 B",14
12,30/06/2021,"R$ 4,88 B","- R$ 5,19 B","R$ 63,00 M","- R$ 107,00 M",14
13,31/03/2021,"R$ 5,19 B","- R$ 4,58 B","- R$ 2,06 B","- R$ 1,01 B",14
14,31/12/2020,"R$ 3,50 B","- R$ 4,79 B","- R$ 793,00 M","- R$ 1,49 B",14
15,30/09/2020,"R$ 2,19 B","- R$ 4,18 B","- R$ 3,94 B","- R$ 5,39 B",14
16,30/06/2020,"R$ 2,28 B","- R$ 4,26 B","R$ 5,37 B","R$ 3,96 B",14
17,31/03/2020,"R$ 1,78 B","- R$ 4,53 B","R$ 5,52 B","R$ 3,04 B",14
18,31/12/2019,"R$ 3,16 B","- R$ 4,37 B","R$ 4,72 B","R$ 3,62 B",14
