,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 92,00 M","- R$ 448,00 M","R$ 922,00 M","R$ 566,00 M",14
1,31/03/2024,"R$ 457,00 M","- R$ 405,00 M","- R$ 973,00 M","- R$ 921,00 M",14
2,31/12/2023,"R$ 2,57 B","- R$ 629,00 M","- R$ 896,00 M","R$ 1,04 B",14
3,30/09/2023,"R$ 762,00 M","- R$ 1,06 B","R$ 119,00 M","- R$ 179,00 M",14
4,30/06/2023,"R$ 2,61 B","- R$ 832,00 M","- R$ 1,32 B","R$ 462,00 M",14
5,31/03/2023,"R$ 24,00 M","- R$ 534,00 M","- R$ 1,20 B","- R$ 1,71 B",14
6,31/12/2022,"R$ 2,24 B","- R$ 350,00 M","- R$ 258,00 M","R$ 1,63 B",14
7,30/09/2022,"R$ 1,68 B","- R$ 680,00 M","R$ 104,00 M","R$ 1,10 B",14
8,30/06/2022,"R$ 373,00 M","- R$ 1,23 B","- R$ 421,00 M","- R$ 1,28 B",14
9,31/03/2022,"R$ 853,00 M","- R$ 1,53 B","R$ 2,51 B","R$ 1,84 B",14
10,31/12/2021,"R$ 2,15 B","- R$ 1,89 B","- R$ 589,00 M","- R$ 331,00 M",14
11,30/09/2021,"R$ 626,00 M","- R$ 627,00 M","- R$ 1,63 B","- R$ 1,63 B",14
12,30/06/2021,"R$ 715,00 M","- R$ 580,00 M","R$ 1,61 B","R$ 1,75 B",14
13,31/03/2021,"- R$ 219,00 M","- R$ 177,00 M","- R$ 372,00 M","- R$ 768,00 M",14
14,31/12/2020,"R$ 4,14 B","- R$ 4,10 B","- R$ 569,00 M","- R$ 366,00 M",14
15,30/09/2020,"R$ 246,00 M","- R$ 331,00 M","- R$ 608,00 M","- R$ 720,00 M",14
16,30/06/2020,"R$ 1,02 B","R$ 26,00 M","- R$ 507,00 M","R$ 841,00 M",14
17,31/03/2020,"- R$ 1,91 B","- R$ 385,00 M","R$ 891,00 M","- R$ 1,25 B",14
18,31/12/2019,,,,,14
