,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 70,52 B","R$ 11,58 B","R$ 3,62 B","- R$ 1,59 B","R$ 5,21 B","R$ 665,00 M","R$ 0,49",14
1,31/03/2024,"R$ 68,63 B","R$ 11,20 B","R$ 3,48 B","- R$ 1,54 B","R$ 5,02 B","R$ 698,00 M","R$ 0,52",14
2,31/12/2023,"R$ 66,50 B","R$ 10,82 B","R$ 3,29 B","- R$ 1,48 B","R$ 4,76 B","R$ 710,00 M","R$ 0,53",14
3,30/09/2023,"R$ 64,04 B","R$ 10,49 B","R$ 3,11 B","- R$ 1,37 B","R$ 4,49 B","R$ 819,00 M","R$ 0,61",14
4,30/06/2023,"R$ 60,87 B","R$ 9,98 B","R$ 2,97 B","- R$ 1,23 B","R$ 4,20 B","R$ 915,00 M","R$ 0,68",14
5,31/03/2023,"R$ 58,17 B","R$ 9,57 B","R$ 2,94 B","- R$ 1,11 B","R$ 4,05 B","R$ 1,08 B","R$ 0,80",14
6,31/12/2022,"R$ 54,52 B","R$ 8,96 B","R$ 2,85 B","- R$ 990,00 M","R$ 3,84 B","R$ 1,22 B","R$ 0,90",14
7,30/09/2022,"R$ 50,12 B","R$ 8,21 B","R$ 2,68 B","- R$ 888,00 M","R$ 3,57 B","R$ 1,34 B","R$ 0,99",14
8,30/06/2022,"R$ 47,14 B","R$ 7,89 B","R$ 2,73 B","- R$ 817,00 M","R$ 3,55 B","R$ 1,60 B","R$ 0,00",14
9,31/03/2022,"R$ 43,89 B","R$ 7,46 B","R$ 2,62 B","- R$ 749,00 M","R$ 3,37 B","R$ 1,58 B","R$ 0,00",14
10,31/12/2021,"R$ 41,90 B","R$ 7,15 B","R$ 2,58 B","- R$ 687,00 M","R$ 3,27 B","R$ 1,61 B","R$ 1,20",14
11,30/09/2021,"R$ 41,06 B","R$ 6,98 B","R$ 2,67 B","- R$ 645,00 M","R$ 3,32 B","R$ 1,77 B","R$ 1,31",14
12,30/06/2021,"R$ 39,46 B","R$ 6,59 B","R$ 2,44 B","- R$ 609,00 M","R$ 3,05 B","R$ 1,67 B","R$ 6,20",14
13,31/03/2021,"R$ 37,65 B","R$ 6,20 B","R$ 2,23 B","- R$ 571,00 M","R$ 2,80 B","R$ 1,54 B","R$ 5,73",14
14,31/12/2020,"R$ 36,04 B","R$ 5,91 B","R$ 2,07 B","- R$ 537,00 M","R$ 2,61 B","R$ 1,40 B","R$ 5,21",14
15,30/09/2020,"R$ 51,13 B","R$ 9,86 B","R$ 2,23 B","- R$ 1,18 B","R$ 3,42 B","R$ 985,00 M","R$ 3,67",14
16,30/06/2020,"R$ 43,70 B","R$ 8,34 B","R$ 2,01 B","- R$ 933,00 M","R$ 2,94 B","R$ 954,00 M","R$ 0,00",14
17,31/03/2020,"R$ 36,79 B","R$ 6,82 B","R$ 1,83 B","- R$ 699,00 M","R$ 2,52 B","R$ 988,00 M","R$ 0,00",14
18,31/12/2019,"R$ 30,23 B","R$ 5,34 B","R$ 1,73 B","- R$ 484,00 M","R$ 2,21 B","R$ 1,05 B","R$ 4,06",14
