,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 1,58 B","R$ 677,31 M","R$ 74,16",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
1,31/03/2024,"R$ 1,59 B","R$ 678,76 M","R$ 74,31",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
2,31/12/2023,"R$ 1,59 B","R$ 683,67 M","R$ 74,85",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
3,30/09/2023,"R$ 1,41 B","R$ 578,57 M","R$ 63,34",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
4,30/06/2023,"R$ 1,44 B","R$ 573,24 M","R$ 62,76",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
5,31/03/2023,"R$ 1,37 B","R$ 503,87 M","R$ 55,17",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
6,31/12/2022,"R$ 1,34 B","R$ 482,45 M","R$ 52,82",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
7,30/09/2022,"R$ 1,40 B","R$ 499,83 M","R$ 54,72",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
8,30/06/2022,"R$ 1,38 B","R$ 487,06 M","R$ 53,33",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
9,31/03/2022,"R$ 1,36 B","R$ 476,82 M","R$ 52,20",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
10,31/12/2021,"R$ 1,32 B","R$ 454,75 M","R$ 49,79",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
11,30/09/2021,"R$ 1,35 B","R$ 522,91 M","R$ 57,25",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
12,30/06/2021,"R$ 1,38 B","R$ 381,87 M","R$ 41,81",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
13,31/03/2021,"R$ 1,38 B","R$ 312,34 M","R$ 34,20",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
14,31/12/2020,"R$ 1,33 B","R$ 294,01 M","R$ 32,19",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
15,30/09/2020,"R$ 1,31 B","R$ 294,60 M","R$ 32,25",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
16,30/06/2020,"R$ 1,24 B","R$ 233,45 M","R$ 25,56",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
17,31/03/2020,"R$ 1,23 B","R$ 238,47 M","R$ 26,11",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
18,31/12/2019,"R$ 1,20 B","R$ 232,91 M","R$ 25,50",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
19,30/09/2019,"R$ 1,18 B","R$ 228,11 M","R$ 24,97",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
20,30/06/2019,"R$ 1,19 B","R$ 251,35 M","R$ 27,52",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
21,31/03/2019,"R$ 1,18 B","R$ 263,86 M","R$ 28,89",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
22,31/12/2018,"R$ 1,18 B","R$ 280,10 M","R$ 30,67",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
23,30/09/2018,"R$ 1,15 B","R$ 252,47 M","R$ 27,64",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
24,30/06/2018,"R$ 1,14 B","R$ 296,53 M","R$ 32,47",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
25,31/03/2018,"R$ 1,17 B","R$ 333,71 M","R$ 36,54",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
26,31/12/2017,"R$ 1,18 B","R$ 350,31 M","R$ 38,35",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
27,30/09/2017,"R$ 1,29 B","R$ 443,10 M","R$ 48,51",3.152.764,5.980.923,5.980.923,9.133.687,0,0,0,0,3.152.764,5.980.923,9.133.687
