,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"10,08%","16,70%","15,27%","25,30%","32,84%","13,03%","77,57%","59,24%","65,20%","65,53%","0,22","2,33","1,33","1,17"
1,31/03/2024,"14,74%","25,56%","22,33%","38,73%","51,96%","19,04%","77,17%","82,49%","89,72%","90,08%","0,23","2,35","1,35","0,85"
2,31/12/2023,"16,24%","28,74%","24,60%","43,54%","58,26%","21,02%","77,25%","88,54%","96,16%","96,53%","0,24","2,33","1,33","0,76"
3,30/09/2023,"6,05%","10,56%","9,16%","16,00%","21,34%","7,64%","93,54%","66,68%","75,29%","76,01%","0,11","2,44","1,44","1,84"
4,30/06/2023,"6,90%","12,21%","10,46%","18,50%","24,58%","8,70%","93,38%","75,99%","85,63%","86,59%","0,11","2,52","1,52","1,80"
5,31/03/2023,"3,56%","6,33%","5,39%","9,60%","12,62%","4,42%","92,62%","37,60%","42,74%","43,65%","0,12","2,73","1,73","3,31"
6,31/12/2022,"4,02%","7,24%","6,09%","10,97%","13,35%","4,59%","93,61%","35,78%","44,24%","45,06%","0,13","2,77","1,77","2,86"
7,30/09/2022,"-0,61%","-1,15%","-0,92%","-1,75%","2,12%","0,82%","90,77%","6,80%","-6,44%","-5,62%","0,12","2,79","1,79","-27,59"
8,30/06/2022,"-0,58%","-1,41%","-0,87%","-2,13%","35,07%","9,70%","81,88%","70,60%","-4,30%","-3,80%","0,14","2,82","1,82","-33,59"
9,31/03/2022,"1,97%","5,04%","2,99%","7,64%","61,96%","14,04%","67,64%","67,14%","11,56%","11,89%","0,21","2,85","1,85","6,88"
10,31/12/2021,"0,91%","2,35%","1,38%","3,57%","64,56%","14,23%","64,47%","71,10%","5,57%","5,93%","0,20","2,91","1,91","14,51"
11,30/09/2021,"7,41%","19,35%","11,23%","29,32%","77,97%","17,51%","63,20%","84,26%","44,93%","45,28%","0,21","2,57","1,57","0,64"
12,30/06/2021,"6,60%","19,16%","10,00%","29,03%","38,80%","7,31%","61,79%","38,92%","44,50%","44,89%","0,19","3,62","2,62","0,01"
