,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 15,39 M","R$ 29,48 M","- R$ 19,02 M","- R$ 4,94 M"
1,31/03/2024,"- R$ 13,83 M","R$ 1,78 M","- R$ 43,00 mil","- R$ 12,10 M"
2,31/12/2023,"R$ 23,79 M","R$ 144,00 mil","- R$ 13,83 M","R$ 10,11 M"
3,30/09/2023,"- R$ 28,42 M","R$ 9,85 M","- R$ 33,72 M","- R$ 52,29 M"
4,30/06/2023,"- R$ 24,54 M","R$ 64,13 M","R$ 6,69 M","R$ 46,28 M"
5,31/03/2023,"- R$ 15,96 M","R$ 25,35 M","R$ 10,67 M","R$ 20,06 M"
6,31/12/2022,"R$ 1,97 M","R$ 1,69 M","- R$ 38,97 M","- R$ 35,32 M"
7,30/09/2022,"- R$ 951,00 mil","R$ 489,00 mil","R$ 10,67 M","R$ 10,21 M"
8,30/06/2022,"- R$ 15,79 M","R$ 24,25 M","R$ 758,00 mil","R$ 9,22 M"
9,31/03/2022,"- R$ 24,88 M","R$ 2,01 M","R$ 7,44 M","- R$ 15,43 M"
10,31/12/2021,"- R$ 127,30 M","R$ 8,12 M","R$ 151,29 M","R$ 32,10 M"
11,30/09/2021,"- R$ 58,33 M","R$ 2,50 M","R$ 1.000,00","- R$ 55,82 M"
12,30/06/2021,"R$ 117,05 M","R$ 6,46 M","- R$ 59,25 M","R$ 64,25 M"
13,31/03/2021,"- R$ 12,19 M","R$ 11,48 M","R$ 2,57 M","R$ 1,86 M"
14,31/12/2020,"- R$ 56,00 mil","R$ 305,00 mil","R$ 4,39 M","R$ 4,64 M"
15,30/09/2020,"- R$ 372,00 mil","R$ 504,00 mil","R$ 3,86 M","R$ 3,99 M"
16,30/06/2020,"- R$ 3,69 M","R$ 429,00 mil","R$ 3,76 M","R$ 504,00 mil"
17,31/03/2020,"R$ 8,41 M","- R$ 12,62 M","R$ 3,33 M","- R$ 876,00 mil"
18,31/12/2019,"R$ 93,71 M","- R$ 2,18 M","- R$ 92,43 M","- R$ 893,00 mil"
19,30/09/2019,"- R$ 23,20 M","- R$ 668,00 mil","R$ 21,56 M","- R$ 2,30 M"
20,30/06/2019,"- R$ 75,78 M","R$ 862,00 mil","R$ 78,03 M","R$ 3,12 M"
21,31/03/2019,"- R$ 4,30 M","- R$ 370,00 mil","R$ 2,22 M","- R$ 2,45 M"
22,31/12/2018,"- R$ 9,75 M","- R$ 203,00 mil","R$ 2,13 M","- R$ 7,82 M"
23,30/09/2018,"- R$ 46,03 M","- R$ 231,00 mil","R$ 59,09 M","R$ 12,83 M"
24,30/06/2018,"R$ 4,22 M","- R$ 172,00 mil","- R$ 3,25 M","R$ 797,00 mil"
25,31/03/2018,"R$ 2,80 M","- R$ 205,00 mil","- R$ 2,78 M","- R$ 187,00 mil"
26,31/12/2017,"- R$ 469,00 mil","- R$ 309,00 mil","- R$ 60,00 mil","- R$ 838,00 mil"
27,30/09/2017,"R$ 3,54 M","- R$ 280,00 mil","- R$ 2,28 M","R$ 981,00 mil"
28,30/06/2017,"R$ 4,60 M","- R$ 158,00 mil","- R$ 5,12 M","- R$ 676,00 mil"
29,31/03/2017,"R$ 1,29 M","R$ 1,06 M","- R$ 2,09 M","R$ 260,00 mil"
30,31/12/2016,"- R$ 990,00 mil","- R$ 204,00 mil","R$ 1,07 M","- R$ 123,00 mil"
31,30/09/2016,"R$ 245,00 mil","- R$ 160,00 mil","- R$ 319,00 mil","- R$ 234,00 mil"
32,30/06/2016,"R$ 2,19 M","- R$ 210,00 mil","- R$ 3,90 M","- R$ 1,92 M"
33,31/03/2016,"R$ 7,03 M","- R$ 772,00 mil","- R$ 6,41 M","- R$ 155,00 mil"
34,31/12/2015,"R$ 4,24 M","- R$ 595,00 mil","- R$ 4,59 M","- R$ 943,00 mil"
35,30/09/2015,"R$ 8,11 M","R$ 783,00 mil","- R$ 14,52 M","- R$ 5,62 M"
36,30/06/2015,"R$ 156,00 mil","R$ 1,87 M","R$ 4,32 M","R$ 6,34 M"
37,31/03/2015,"- R$ 1,34 M","R$ 3,59 M","- R$ 4,11 M","- R$ 1,86 M"
38,31/12/2014,"- R$ 3,62 M","R$ 2,11 M","- R$ 242,00 mil","- R$ 1,76 M"
39,30/09/2014,"- R$ 5,97 M","R$ 1,77 M","R$ 6,04 M","R$ 1,85 M"
40,30/06/2014,"- R$ 2,32 M","R$ 1,65 M","- R$ 5,01 M","- R$ 5,68 M"
41,31/03/2014,"- R$ 3,78 M","R$ 4,93 M","- R$ 6,73 M","- R$ 5,57 M"
42,31/12/2013,"R$ 18,65 M","- R$ 17,12 M","R$ 10,79 M","R$ 12,32 M"
43,30/09/2013,"R$ 3,93 M","- R$ 742,00 mil","- R$ 3,33 M","- R$ 149,00 mil"
44,30/06/2013,"- R$ 2,25 M","R$ 4,32 M","- R$ 1,88 M","R$ 189,00 mil"
45,31/03/2013,"- R$ 1,91 M","R$ 3,99 M","- R$ 5,74 M","- R$ 3,65 M"
46,31/12/2012,"- R$ 2,20 M","- R$ 560,00 mil","R$ 1,73 M","- R$ 1,03 M"
47,30/09/2012,"- R$ 3,19 M","R$ 3,57 M","R$ 2,96 M","R$ 3,34 M"
48,30/06/2012,"- R$ 3,96 M","R$ 1,77 M","R$ 5,51 M","R$ 3,32 M"
49,31/03/2012,"R$ 1,53 M","- R$ 800,00 mil","- R$ 4,36 M","- R$ 3,63 M"
50,31/12/2011,"R$ 3,61 M","- R$ 8,21 M","R$ 8,56 M","R$ 3,96 M"
51,30/09/2011,"R$ 4,53 M","R$ 1,04 M","- R$ 6,94 M","- R$ 1,37 M"
52,30/06/2011,"- R$ 2,47 M","R$ 8,70 M","- R$ 4,20 M","R$ 2,03 M"
53,31/03/2011,"R$ 509,00 mil","- R$ 130,00 mil","- R$ 128,00 mil","R$ 251,00 mil"
