,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 317,79 M","R$ 246,52 M","R$ 207,21 M","- R$ 1,06 M","R$ 208,26 M","R$ 188,25 M","R$ 20,61"
1,31/03/2024,"R$ 317,35 M","R$ 244,91 M","R$ 284,73 M","- R$ 1,14 M","R$ 285,88 M","R$ 261,79 M","R$ 28,66"
2,31/12/2023,"R$ 317,48 M","R$ 245,26 M","R$ 305,30 M","- R$ 1,16 M","R$ 306,46 M","R$ 281,08 M","R$ 30,77"
3,30/09/2023,"R$ 159,98 M","R$ 149,65 M","R$ 120,45 M","- R$ 1,16 M","R$ 121,61 M","R$ 106,67 M","R$ 11,68"
4,30/06/2023,"R$ 157,57 M","R$ 147,14 M","R$ 134,93 M","- R$ 1,52 M","R$ 136,45 M","R$ 119,74 M","R$ 13,11"
5,31/03/2023,"R$ 160,04 M","R$ 148,22 M","R$ 68,40 M","- R$ 1,45 M","R$ 69,86 M","R$ 60,18 M","R$ 6,59"
6,31/12/2022,"R$ 169,65 M","R$ 158,82 M","R$ 75,05 M","- R$ 1,40 M","R$ 76,45 M","R$ 60,70 M","R$ 6,65"
7,30/09/2022,"R$ 163,11 M","R$ 148,05 M","- R$ 10,50 M","- R$ 1,33 M","- R$ 9,17 M","R$ 11,09 M","R$ 1,21"
8,30/06/2022,"R$ 189,70 M","R$ 155,33 M","- R$ 8,15 M","- R$ 934,00 mil","- R$ 7,22 M","R$ 133,93 M","R$ 14,66"
9,31/03/2022,"R$ 288,24 M","R$ 194,96 M","R$ 33,32 M","- R$ 949,00 mil","R$ 34,27 M","R$ 193,54 M","R$ 21,19"
10,31/12/2021,"R$ 266,95 M","R$ 172,12 M","R$ 14,87 M","- R$ 946,00 mil","R$ 15,82 M","R$ 189,80 M","R$ 20,78"
11,30/09/2021,"R$ 272,61 M","R$ 172,30 M","R$ 122,48 M","- R$ 970,00 mil","R$ 123,45 M","R$ 229,70 M","R$ 25,15"
12,30/06/2021,"R$ 232,75 M","R$ 143,81 M","R$ 103,57 M","- R$ 922,00 mil","R$ 104,49 M","R$ 90,59 M","R$ 9,92"
13,31/03/2021,"R$ 114,06 M","R$ 82,64 M","R$ 49,30 M","- R$ 888,00 mil","R$ 50,19 M","R$ 14,24 M","R$ 1,56"
14,31/12/2020,"R$ 100,91 M","R$ 69,40 M","R$ 46,80 M","- R$ 882,00 mil","R$ 47,69 M","R$ 1,46 M","R$ 0,16"
15,30/09/2020,"R$ 72,61 M","R$ 50,67 M","- R$ 15,85 M","- R$ 1,95 M","- R$ 13,90 M","- R$ 14,41 M","- R$ 1,58"
16,30/06/2020,"R$ 25,22 M","R$ 11,71 M","- R$ 69,64 M","- R$ 1,95 M","- R$ 67,69 M","- R$ 65,75 M","- R$ 7,20"
17,31/03/2020,"R$ 8,82 M","- R$ 669,00 mil","- R$ 85,21 M","- R$ 1,92 M","- R$ 83,29 M","- R$ 77,71 M","- R$ 8,51"
18,31/12/2019,"- R$ 6,83 M","- R$ 15,40 M","- R$ 113,95 M","- R$ 1,86 M","- R$ 112,10 M","- R$ 102,94 M","- R$ 11,27"
19,30/09/2019,"- R$ 3,98 M","- R$ 16,29 M","- R$ 67,95 M","- R$ 1,84 M","- R$ 66,11 M","- R$ 63,97 M","- R$ 7,00"
20,30/06/2019,"R$ 38,48 M","R$ 23,85 M","- R$ 73,33 M","- R$ 1,79 M","- R$ 71,54 M","- R$ 56,05 M","- R$ 6,14"
21,31/03/2019,"R$ 50,76 M","R$ 23,66 M","- R$ 82,92 M","- R$ 1,80 M","- R$ 81,12 M","- R$ 62,14 M","- R$ 6,80"
22,31/12/2018,"R$ 63,07 M","R$ 17,32 M","- R$ 78,44 M","- R$ 1,82 M","- R$ 76,62 M","- R$ 58,56 M","- R$ 6,41"
23,30/09/2018,"R$ 13,17 M","- R$ 31,68 M","- R$ 175,91 M","- R$ 1,78 M","- R$ 174,13 M","- R$ 170,53 M","- R$ 18,67"
24,30/06/2018,"R$ 21,07 M","- R$ 36,11 M","- R$ 124,43 M","- R$ 1,80 M","- R$ 122,63 M","- R$ 136,32 M","- R$ 14,92"
25,31/03/2018,"R$ 28,96 M","- R$ 26,24 M","- R$ 96,66 M","- R$ 1,79 M","- R$ 94,87 M","- R$ 122,65 M","- R$ 13,43"
26,31/12/2017,"R$ 22,68 M","- R$ 25,33 M","- R$ 93,08 M","- R$ 1,78 M","- R$ 91,30 M","- R$ 117,26 M","- R$ 12,84"
27,30/09/2017,"R$ 77,30 M","R$ 19,86 M","- R$ 3,83 M","- R$ 1,77 M","- R$ 2,06 M","- R$ 18,36 M","- R$ 2,01"
28,30/06/2017,"R$ 58,51 M","R$ 7,51 M","- R$ 12,46 M","- R$ 1,78 M","- R$ 10,68 M","- R$ 21,52 M","- R$ 2,36"
29,31/03/2017,"R$ 48,05 M","R$ 1,76 M","- R$ 18,76 M","- R$ 1,79 M","- R$ 16,97 M","- R$ 14,63 M","- R$ 1,60"
30,31/12/2016,"R$ 53,42 M","R$ 10,04 M","- R$ 9,73 M","- R$ 1,80 M","- R$ 7,93 M","- R$ 4,90 M","- R$ 0,54"
31,30/09/2016,"R$ 42,70 M","R$ 6,31 M","- R$ 11,65 M","- R$ 1,87 M","- R$ 9,78 M","- R$ 4,33 M","- R$ 0,47"
32,30/06/2016,"R$ 64,80 M","R$ 18,79 M","R$ 1,09 M","- R$ 1,85 M","R$ 2,94 M","R$ 5,41 M","R$ 0,59"
33,31/03/2016,"R$ 70,51 M","R$ 21,06 M","R$ 7,50 M","- R$ 1,83 M","R$ 9,34 M","R$ 8,63 M","R$ 0,94"
34,31/12/2015,"R$ 70,57 M","R$ 22,31 M","R$ 5,67 M","- R$ 1,82 M","R$ 7,48 M","R$ 6,05 M","R$ 0,66"
35,30/09/2015,"R$ 93,16 M","R$ 45,87 M","- R$ 7,49 M","- R$ 1,74 M","- R$ 5,75 M","R$ 5,51 M","R$ 0,60"
36,30/06/2015,"R$ 94,33 M","R$ 50,64 M","- R$ 4,37 M","- R$ 1,76 M","- R$ 2,61 M","R$ 6,24 M","R$ 0,68"
37,31/03/2015,"R$ 98,97 M","R$ 59,84 M","R$ 1,60 M","- R$ 1,77 M","R$ 3,37 M","R$ 7,17 M","R$ 0,79"
38,31/12/2014,"R$ 100,10 M","R$ 58,13 M","R$ 1,19 M","- R$ 1,77 M","R$ 2,96 M","R$ 2,14 M","R$ 0,23"
39,30/09/2014,"R$ 113,27 M","R$ 66,42 M","R$ 10,33 M","- R$ 2,86 M","R$ 13,20 M","- R$ 928,00 mil","- R$ 0,10"
40,30/06/2014,"R$ 105,19 M","R$ 67,27 M","R$ 16,62 M","- R$ 2,71 M","R$ 19,33 M","R$ 1,93 M","R$ 0,21"
41,31/03/2014,"R$ 107,26 M","R$ 69,80 M","R$ 20,39 M","- R$ 2,55 M","R$ 22,94 M","R$ 4,95 M","R$ 0,54"
42,31/12/2013,"R$ 106,62 M","R$ 77,67 M","R$ 28,28 M","- R$ 2,40 M","R$ 30,68 M","R$ 13,08 M","R$ 1,43"
43,30/09/2013,"R$ 98,87 M","R$ 75,94 M","R$ 32,47 M","- R$ 1,16 M","R$ 33,62 M","R$ 18,33 M","R$ 2,01"
44,30/06/2013,"R$ 88,84 M","R$ 69,22 M","R$ 22,89 M","- R$ 1,15 M","R$ 24,04 M","R$ 10,65 M","R$ 1,17"
45,31/03/2013,"R$ 75,49 M","R$ 57,87 M","R$ 9,28 M","- R$ 1,14 M","R$ 10,42 M","- R$ 754,00 mil","- R$ 0,08"
46,31/12/2012,"R$ 79,87 M","R$ 59,21 M","R$ 10,72 M","- R$ 1,14 M","R$ 11,85 M","R$ 515,00 mil","R$ 0,06"
47,30/09/2012,"R$ 68,74 M","R$ 47,66 M","R$ 9,40 M","- R$ 1,31 M","R$ 10,71 M","- R$ 3,24 M","- R$ 0,35"
48,30/06/2012,"R$ 71,60 M","R$ 48,25 M","R$ 9,50 M","- R$ 1,41 M","R$ 10,90 M","- R$ 2,23 M","- R$ 0,24"
49,31/03/2012,"R$ 90,56 M","R$ 59,83 M","R$ 23,98 M","- R$ 1,50 M","R$ 25,48 M","R$ 11,46 M","R$ 1,25"
