,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
33,31/03/2016,"R$ 374,18 M","- R$ 94,14 M","- R$ 1,25 B","- R$ 967,48 M"
34,31/12/2015,"R$ 402,00 M","- R$ 138,65 M","R$ 228,17 M","R$ 491,52 M"
35,30/09/2015,"R$ 581,64 M","- R$ 136,64 M","- R$ 275,43 M","R$ 169,58 M"
36,30/06/2015,"R$ 487,36 M","- R$ 122,45 M","- R$ 386,59 M","- R$ 21,69 M"
37,31/03/2015,"R$ 462,12 M","- R$ 123,57 M","R$ 15,98 M","R$ 354,53 M"
38,31/12/2014,"R$ 310,61 M","- R$ 169,80 M","- R$ 87,88 M","R$ 52,93 M"
39,30/09/2014,"R$ 340,30 M","- R$ 171,68 M","- R$ 105,26 M","R$ 63,36 M"
40,30/06/2014,"R$ 371,99 M","- R$ 164,26 M","- R$ 133,88 M","R$ 73,85 M"
41,31/03/2014,"R$ 295,25 M","- R$ 155,81 M","R$ 108,17 M","R$ 247,60 M"
42,31/12/2013,"R$ 276,56 M","- R$ 213,77 M","R$ 13,58 M","R$ 76,36 M"
43,30/09/2013,"R$ 312,33 M","- R$ 248,45 M","R$ 36,44 M","R$ 100,31 M"
44,30/06/2013,"R$ 250,20 M","- R$ 154,56 M","- R$ 63,87 M","R$ 31,78 M"
45,31/03/2013,"R$ 103,61 M","- R$ 174,53 M","R$ 228,71 M","R$ 157,78 M"
46,31/12/2012,"R$ 85,85 M","- R$ 189,49 M","R$ 130,32 M","R$ 26,68 M"
47,30/09/2012,"R$ 276,88 M","- R$ 158,38 M","- R$ 54,99 M","R$ 63,50 M"
48,30/06/2012,"R$ 166,30 M","- R$ 147,22 M","- R$ 43,88 M","- R$ 24,80 M"
49,31/03/2012,"- R$ 40,94 M","- R$ 121,07 M","R$ 225,23 M","R$ 63,23 M"
50,31/12/2011,"R$ 133,07 M","- R$ 144,75 M","- R$ 119,23 M","- R$ 130,91 M"
51,30/09/2011,"R$ 260,66 M","- R$ 141,57 M","R$ 5,26 M","R$ 124,36 M"
52,30/06/2011,"R$ 218,93 M","- R$ 117,60 M","- R$ 100,24 M","R$ 1,09 M"
53,31/03/2011,"R$ 40,51 M","- R$ 105,79 M","- R$ 33,52 M","- R$ 98,81 M"
