,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 14,24 B","R$ 1,41 B","R$ 10,61",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
1,31/03/2024,"R$ 14,98 B","R$ 861,74 M","R$ 6,50",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
2,31/12/2023,"R$ 13,74 B","R$ 1,69 B","R$ 12,78",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
3,30/09/2023,"R$ 14,01 B","R$ 444,32 M","R$ 3,35",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
4,30/06/2023,"R$ 13,78 B","R$ 98,61 M","R$ 0,74",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
5,31/03/2023,"R$ 13,78 B","R$ 98,61 M","R$ 0,74",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
6,31/12/2022,"R$ 12,66 B","R$ 1,03 B","R$ 7,79",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
7,30/09/2022,"R$ 12,96 B","R$ 1,66 B","R$ 12,55",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
8,30/06/2022,"R$ 12,63 B","R$ 1,24 B","R$ 9,39",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
9,31/03/2022,"R$ 12,91 B","R$ 874,79 M","R$ 6,60",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
10,31/12/2021,"R$ 12,27 B","R$ 1,11 B","R$ 8,34",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
11,30/09/2021,"R$ 13,52 B","R$ 2,12 B","R$ 16,03",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
12,30/06/2021,"R$ 11,75 B","R$ 1,49 B","R$ 11,26",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
13,31/03/2021,"R$ 9,97 B","R$ 939,70 M","R$ 7,09",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
14,31/12/2020,"R$ 10,62 B","R$ 590,05 M","R$ 4,45",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
15,30/09/2020,"R$ 11,59 B","R$ 1,21 B","R$ 9,15",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
16,30/06/2020,"R$ 11,24 B","R$ 922,92 M","R$ 6,96",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
17,31/03/2020,"R$ 8,47 B","R$ 763,46 M","R$ 5,76",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
18,31/12/2019,"R$ 8,45 B","R$ 519,51 M","R$ 3,92",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
19,30/09/2019,"R$ 9,74 B","R$ 3,72 B","R$ 28,09",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
20,30/06/2019,"R$ 9,15 B","R$ 3,28 B","R$ 24,79",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
21,31/03/2019,"R$ 8,60 B","R$ 2,92 B","R$ 22,05",103.862.768,28.657.819,28.657.819,132.520.587,0,0,0,0,103.862.768,28.657.819,132.520.587
22,31/12/2018,"R$ 8,36 B","R$ 2,72 B","R$ 20,61",103.472.982,28.550.269,28.550.269,132.023.251,0,0,0,0,103.472.982,28.550.269,132.023.251
23,30/09/2018,"R$ 8,98 B","R$ 2,49 B","R$ 18,88",103.472.982,28.550.269,28.550.269,132.023.251,0,0,0,0,103.472.982,28.550.269,132.023.251
24,30/06/2018,"R$ 9,05 B","R$ 2,30 B","R$ 17,46",103.472.982,28.550.269,28.550.269,132.023.251,0,0,0,0,103.472.982,28.550.269,132.023.251
25,31/03/2018,"R$ 8,27 B","R$ 2,19 B","R$ 16,84",101.917.264,28.121.015,28.121.015,130.038.279,0,0,0,0,101.917.264,28.121.015,130.038.279
26,31/12/2017,"R$ 8,67 B","R$ 2,02 B","R$ 15,51",101.917.264,28.121.015,28.121.015,130.038.279,0,0,0,0,101.917.264,28.121.015,130.038.279
