,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"20,39%","17,19%","30,90%","26,04%","23,76%","12,43%","30,29%","12,67%","12,40%","14,42%","0,98","2,09","1,09","-0,23"
1,30/06/2024,"21,22%","17,69%","32,15%","26,80%","23,50%","11,92%","31,02%","13,12%","12,88%","14,93%","0,91","1,99","0,99","-0,52"
2,31/03/2024,"22,18%","18,32%","33,61%","27,76%","24,68%","11,66%","31,70%","13,79%","13,16%","15,19%","0,85","1,93","0,93","-0,66"
3,31/12/2023,"24,31%","19,42%","36,83%","29,43%","24,39%","10,91%","31,12%","13,26%","12,70%","14,63%","0,82","1,88","0,88","-0,63"
4,30/09/2023,"19,83%","17,06%","30,05%","25,85%","24,40%","11,92%","31,46%","12,53%","11,78%","13,71%","0,95","1,91","0,91","-0,46"
5,30/06/2023,"20,13%","17,49%","30,51%","26,49%","25,99%","13,34%","30,50%","12,24%","11,80%","13,55%","1,09","1,97","0,97","-0,57"
6,31/03/2023,"20,30%","19,05%","30,75%","28,86%","25,96%","15,30%","28,97%","11,65%","11,33%","12,99%","1,31","2,12","1,12","-0,61"
7,31/12/2022,"23,25%","21,64%","35,23%","32,78%","25,27%","13,51%","28,39%","11,35%","10,95%","12,59%","1,19","2,24","1,24","-0,86"
8,30/09/2022,"23,09%","21,92%","34,99%","33,21%","22,88%","13,33%","28,41%","10,70%","10,95%","12,46%","1,25","2,05","1,05","-0,49"
9,30/06/2022,"19,77%","18,67%","29,96%","28,28%","21,26%","13,09%","28,64%","10,88%","10,47%","12,09%","1,20","1,95","0,95","-0,26"
10,31/03/2022,"22,95%","21,93%","34,78%","33,23%","21,61%","12,23%","29,30%","11,48%","10,96%","12,46%","1,07","1,70","0,70","-0,61"
11,31/12/2021,"35,62%","33,02%","53,97%","50,03%","37,33%","14,92%","29,45%","11,81%","11,75%","13,06%","1,26","1,87","0,87","-1,21"
12,30/09/2021,"42,93%","39,46%","65,05%","59,79%","56,77%","22,90%","30,11%","16,18%","14,14%","15,33%","1,42","1,72","0,72","-1,21"
13,30/06/2021,"43,97%","40,50%","66,62%","61,36%","63,75%","24,80%","30,86%","17,23%","15,99%","16,95%","1,44","1,62","0,62","-1,07"
14,31/03/2021,"45,42%","41,47%","68,81%","62,83%","63,53%","23,76%","31,57%","18,53%","17,62%","18,66%","1,28","1,77","0,77","-1,47"
15,31/12/2020,"48,15%","43,23%","72,95%","65,49%","45,24%","20,48%","32,84%","15,37%","18,10%","19,20%","1,33","2,50","1,50","-0,61"
16,30/09/2020,"36,17%","32,47%","54,80%","49,20%","26,55%","12,02%","36,33%","9,90%","14,93%","16,10%","1,21","2,48","1,48","-0,45"
17,30/06/2020,"29,83%","26,79%","45,20%","40,58%","18,49%","8,37%","36,11%","7,64%","13,65%","14,84%","1,10","2,57","1,57","-0,10"
18,31/03/2020,"25,58%","22,97%","38,76%","34,80%","17,33%","7,84%","34,79%","7,05%","11,53%","12,63%","1,11","2,67","1,67","-0,12"
19,31/12/2019,NA,NA,NA,NA,NA,NA,"34,93%","11,15%","10,83%","11,93%",NA,"2,21","1,21","-0,67"
