,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 328,83 M","R$ 16,52 M","- R$ 17,34 M","- R$ 329,65 M"
1,31/03/2024,"R$ 645,73 M","- R$ 30,04 M","- R$ 3,66 M","R$ 612,04 M"
2,31/12/2023,"- R$ 149,05 M","- R$ 8,25 M","R$ 31,24 M","- R$ 126,07 M"
3,30/09/2023,"R$ 249,38 M","- R$ 3,68 M","R$ 1,16 M","R$ 246,86 M"
4,30/06/2023,"- R$ 235,11 M","- R$ 402,64 M","R$ 24,48 M","- R$ 613,27 M"
5,31/03/2023,"R$ 434,20 M","R$ 391,76 M","R$ 3,67 M","R$ 829,63 M"
6,31/12/2022,"- R$ 21,81 M","- R$ 4,12 M","- R$ 45,67 M","- R$ 71,60 M"
7,30/09/2022,"- R$ 35,90 M","- R$ 4,02 M","R$ 1,20 M","- R$ 38,72 M"
8,30/06/2022,"- R$ 19,95 M","- R$ 4,42 M","- R$ 7,13 M","- R$ 31,50 M"
9,31/03/2022,"R$ 500,36 M","- R$ 3,05 M","- R$ 4,60 M","R$ 492,72 M"
10,31/12/2021,"- R$ 189,85 M","- R$ 4,93 M","- R$ 9,46 M","- R$ 204,24 M"
11,30/09/2021,"R$ 170,97 M","- R$ 3,49 M","R$ 536,00 mil","R$ 168,02 M"
12,30/06/2021,"- R$ 5,90 M","- R$ 5,25 M","- R$ 18,73 M","- R$ 29,88 M"
13,31/03/2021,"- R$ 355,06 M","R$ 4,55 M","R$ 2,50 M","- R$ 348,01 M"
14,31/12/2020,"- R$ 522,25 M","- R$ 72,53 M","- R$ 10,83 M","- R$ 605,60 M"
15,30/09/2020,"R$ 259,79 M","- R$ 1,65 M","- R$ 14,57 M","R$ 243,57 M"
16,30/06/2020,"R$ 108,93 M","- R$ 3,37 M","R$ 12,33 M","R$ 117,89 M"
17,31/03/2020,"R$ 367,25 M","- R$ 1,06 M","- R$ 8,14 M","R$ 358,06 M"
