,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
21,31/03/2019,"R$ 431,95 M","- R$ 39,39 M","- R$ 14,43 M","R$ 378,13 M"
22,31/12/2018,"R$ 363,96 M","- R$ 33,10 M","R$ 9,44 M","R$ 340,30 M"
23,30/09/2018,"R$ 138,09 M","- R$ 30,81 M","R$ 12,89 M","R$ 120,17 M"
24,30/06/2018,"R$ 215,85 M","- R$ 7,82 M","R$ 20,55 M","R$ 228,59 M"
25,31/03/2018,"- R$ 321,49 M","- R$ 9,10 M","- R$ 23,23 M","- R$ 353,82 M"
26,31/12/2017,"- R$ 152,50 M","- R$ 10,72 M","- R$ 13,42 M","- R$ 176,63 M"
27,30/09/2017,"R$ 145,91 M","- R$ 8,29 M","- R$ 186,19 M","- R$ 48,56 M"
28,30/06/2017,"R$ 295,65 M","- R$ 13,92 M","- R$ 177,97 M","R$ 103,76 M"
29,31/03/2017,"R$ 528,90 M","- R$ 11,95 M","- R$ 128,53 M","R$ 388,43 M"
30,31/12/2016,"R$ 316,23 M","- R$ 17,99 M","- R$ 138,01 M","R$ 160,23 M"
31,30/09/2016,"R$ 21,77 M","- R$ 19,82 M","R$ 34,37 M","R$ 36,32 M"
32,30/06/2016,"- R$ 357,16 M","- R$ 13,83 M","R$ 15,59 M","- R$ 355,40 M"
33,31/03/2016,"- R$ 136,43 M","- R$ 14,46 M","R$ 15,80 M","- R$ 135,09 M"
34,31/12/2015,"- R$ 1,43 M","- R$ 7,24 M","R$ 15,21 M","R$ 6,53 M"
35,30/09/2015,"R$ 117,20 M","- R$ 12,24 M","R$ 2,85 M","R$ 107,81 M"
36,30/06/2015,"R$ 199,38 M","- R$ 13,61 M","R$ 4,30 M","R$ 190,07 M"
37,31/03/2015,"- R$ 63,02 M","- R$ 13,85 M","- R$ 6,83 M","- R$ 83,70 M"
38,31/12/2014,"R$ 117,42 M","- R$ 14,19 M","- R$ 3,81 M","R$ 99,43 M"
39,30/09/2014,"- R$ 61,87 M","- R$ 7,78 M","R$ 11,61 M","- R$ 58,04 M"
40,30/06/2014,"R$ 167,21 M","- R$ 12,43 M","R$ 29,59 M","R$ 184,38 M"
41,31/03/2014,"R$ 310,42 M","- R$ 19,67 M","R$ 66,76 M","R$ 357,51 M"
42,31/12/2013,"R$ 248,35 M","- R$ 24,65 M","R$ 52,50 M","R$ 276,20 M"
43,30/09/2013,"R$ 374,30 M","- R$ 24,70 M","R$ 3,76 M","R$ 353,36 M"
44,30/06/2013,"R$ 243,00 M","- R$ 18,86 M","- R$ 7,41 M","R$ 216,73 M"
45,31/03/2013,"R$ 264,05 M","- R$ 19,99 M","- R$ 58,76 M","R$ 185,30 M"
46,31/12/2012,"R$ 28,05 M","- R$ 15,00 M","- R$ 58,76 M","- R$ 45,71 M"
47,30/09/2012,"- R$ 284,08 M","R$ 118,84 M","R$ 111,82 M","- R$ 53,43 M"
48,30/06/2012,"- R$ 125,00 M","R$ 113,26 M","R$ 124,77 M","R$ 113,02 M"
49,31/03/2012,"- R$ 165,97 M","R$ 115,44 M","R$ 136,77 M","R$ 86,24 M"
50,31/12/2011,"- R$ 226,07 M","R$ 113,62 M","R$ 134,18 M","R$ 21,73 M"
51,30/09/2011,"- R$ 322,88 M","R$ 377,31 M","- R$ 50,44 M","R$ 3,99 M"
52,30/06/2011,"- R$ 346,07 M","R$ 277,12 M","R$ 85,52 M","R$ 16,57 M"
53,31/03/2011,"- R$ 402,21 M","R$ 382,42 M","R$ 41,71 M","R$ 21,92 M"
