,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 13,07 M","R$ 4,46 M","- R$ 24,11 M","- R$ 4,29 M","- R$ 19,83 M","- R$ 24,27 M","- R$ 0,61",232
1,31/03/2024,"R$ 11,39 M","R$ 2,24 M","- R$ 12,40 M","- R$ 2,26 M","- R$ 10,14 M","- R$ 11,46 M","- R$ 0,04",232
2,31/12/2023,"R$ 13,41 M","R$ 4,43 M","- R$ 153,47 M","- R$ 7,28 M","- R$ 146,19 M","- R$ 189,41 M","- R$ 0,68",232
3,30/09/2023,"R$ 12,41 M","R$ 3,03 M","- R$ 5,64 M","- R$ 5,88 M","R$ 239,00 mil","- R$ 8,69 M","- R$ 0,03",232
4,30/06/2023,"R$ 14,64 M","R$ 3,78 M","- R$ 19,67 M","- R$ 5,82 M","- R$ 13,85 M","- R$ 13,15 M","- R$ 0,05",232
5,31/03/2023,"R$ 13,53 M","R$ 2,86 M","- R$ 22,40 M","- R$ 5,81 M","- R$ 16,59 M","- R$ 32,02 M","- R$ 0,11",232
6,31/12/2022,"R$ 15,90 M","R$ 5,15 M","- R$ 29,67 M","- R$ 4,43 M","- R$ 25,24 M","- R$ 40,49 M","- R$ 0,14",232
7,30/09/2022,"R$ 17,31 M","R$ 6,77 M","- R$ 26,98 M","- R$ 4,39 M","- R$ 22,59 M","- R$ 18,24 M","- R$ 0,07",232
8,30/06/2022,"R$ 23,79 M","R$ 13,94 M","- R$ 14,44 M","- R$ 5,03 M","- R$ 9,41 M","- R$ 3,14 M","- R$ 0,01",232
9,31/03/2022,"R$ 25,44 M","R$ 13,14 M","- R$ 19,70 M","- R$ 3,49 M","- R$ 16,21 M","- R$ 20,39 M","- R$ 0,07",232
10,31/12/2021,"R$ 28,70 M","R$ 16,83 M","- R$ 17,81 M","- R$ 3,28 M","- R$ 14,53 M","- R$ 9,20 M","- R$ 0,03",232
11,30/09/2021,"R$ 25,21 M","R$ 14,04 M","- R$ 6,74 M","- R$ 5,26 M","- R$ 3,75 M","R$ 11,44 M","R$ 0,04",232
12,30/06/2021,"R$ 23,24 M","R$ 14,34 M","- R$ 4,25 M","- R$ 2,68 M","R$ 421,00 mil","- R$ 2,20 M","- R$ 0,01",232
13,31/03/2021,"R$ 14,46 M","R$ 10,77 M","R$ 1,99 M","- R$ 562,00 mil","R$ 2,55 M","R$ 1,17 M","R$ 0,01",232
